Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Atlanta Hawks,Sacramento Kings,0021700204,126,0.143,0.443,0.393,0.804,40.9,21.6,15.9,9.3,3.9,-7.8,102.3,109.6,0.542,80,0.231,0.432,0.375,0.738,41.5,20.8,15.2,7.7,3.8,-11.4,97.6,108.7,0.51,1,11/15/2017
Charlotte Hornets,Cleveland Cavaliers,0021700207,107,0.417,0.441,0.359,0.68,48.3,19.7,13.9,5.8,4.4,-1.5,104.3,106.3,0.533,115,0.5,0.471,0.354,0.818,42.1,21.4,16.1,6.6,4.2,-2.7,109.6,112.4,0.581,0,11/15/2017
Minnesota Timberwolves,San Antonio Spurs,0021700210,98,0.615,0.466,0.364,0.797,42.3,21.8,15.7,9.0,3.9,-1.9,107.7,109.6,0.562,86,0.643,0.454,0.375,0.758,47.3,23.9,15.0,8.2,6.6,3.7,106.1,102.2,0.54,1,11/15/2017
Oklahoma City Thunder,Chicago Bulls,0021700212,92,0.462,0.45,0.357,0.723,42.7,21.7,15.5,10.9,5.8,5.6,106.4,100.9,0.547,79,0.182,0.409,0.318,0.769,46.7,22.5,16.2,7.3,3.8,-10.5,95.6,105.9,0.498,1,11/15/2017
Memphis Grizzlies,Indiana Pacers,0021700208,113,0.538,0.45,0.342,0.79,41.1,20.5,14.3,8.1,5.5,1.3,104.9,104.1,0.557,116,0.429,0.476,0.382,0.747,42.6,22.9,14.4,7.5,4.1,-1.1,107.5,109.0,0.561,0,11/15/2017
Phoenix Suns,Houston Rockets,0021700216,116,0.333,0.436,0.332,0.754,44.0,17.0,15.5,6.5,5.2,-8.6,100.8,109.2,0.53,142,0.733,0.456,0.34,0.809,44.8,21.9,16.5,8.9,4.8,6.7,112.1,105.5,0.591,0,11/16/2017
Boston Celtics,Golden State Warriors,0021700215,92,0.867,0.433,0.355,0.772,49.0,22.6,14.8,8.6,4.0,8.4,105.7,97.7,0.537,88,0.786,0.52,0.413,0.831,43.4,30.2,16.7,8.3,8.4,11.5,115.5,104.0,0.632,1,11/16/2017
San Antonio Spurs,Oklahoma City Thunder,0021700223,104,0.6,0.452,0.369,0.763,47.6,23.9,15.2,8.0,6.5,2.6,105.6,102.8,0.538,101,0.5,0.445,0.351,0.74,43.4,21.4,15.5,10.7,5.6,6.2,106.0,99.9,0.546,1,11/17/2017
Los Angeles Lakers,Phoenix Suns,0021700227,113,0.4,0.449,0.288,0.717,45.6,20.5,16.7,7.7,5.6,-2.7,99.4,102.0,0.524,122,0.313,0.437,0.332,0.745,43.9,17.5,15.3,6.6,5.2,-9.6,101.1,110.5,0.529,0,11/17/2017
Chicago Bulls,Charlotte Hornets,0021700222,123,0.167,0.405,0.322,0.772,46.3,22.1,16.4,7.4,3.7,-10.8,94.9,105.6,0.496,120,0.385,0.444,0.35,0.679,47.8,19.8,13.8,5.9,4.4,-2.0,104.6,107.1,0.534,1,11/17/2017
Brooklyn Nets,Utah Jazz,0021700219,118,0.357,0.434,0.334,0.736,42.7,20.2,14.9,7.9,3.9,-3.9,103.6,107.3,0.537,107,0.4,0.432,0.358,0.839,41.2,20.0,16.8,9.8,6.4,-2.3,101.0,103.1,0.541,1,11/17/2017
Cleveland Cavaliers,LA Clippers,0021700220,118,0.533,0.469,0.353,0.823,42.7,21.6,16.0,6.7,4.2,-2.0,110.0,112.1,0.579,113,0.385,0.449,0.364,0.75,45.6,19.3,15.1,8.3,3.9,1.2,108.7,107.1,0.553,1,11/17/2017
Indiana Pacers,Detroit Pistons,0021700217,107,0.467,0.478,0.389,0.756,42.2,23.3,14.2,7.4,4.2,-0.8,108.2,109.4,0.565,100,0.714,0.456,0.382,0.766,45.0,23.0,14.8,8.5,3.3,4.8,108.6,104.3,0.55,1,11/17/2017
Dallas Mavericks,Minnesota Timberwolves,0021700224,87,0.133,0.423,0.354,0.762,41.6,20.6,15.1,7.1,3.8,-8.2,100.4,108.5,0.527,111,0.643,0.464,0.372,0.792,42.6,22.4,15.2,9.1,3.9,-0.9,108.0,108.9,0.559,0,11/17/2017
Sacramento Kings,Portland Trail Blazers,0021700225,86,0.214,0.426,0.36,0.727,40.7,20.6,15.0,8.0,3.7,-14.0,96.6,110.3,0.503,82,0.571,0.44,0.393,0.825,47.8,19.1,15.4,7.3,5.4,5.8,105.6,100.2,0.544,1,11/17/2017
Denver Nuggets,New Orleans Pelicans,0021700226,146,0.571,0.458,0.361,0.736,44.9,23.8,16.0,8.5,4.4,1.0,106.2,105.2,0.549,114,0.533,0.475,0.345,0.756,43.3,25.0,16.2,8.4,4.7,-0.2,105.3,105.5,0.569,1,11/17/2017
Washington Wizards,Miami Heat,0021700218,88,0.643,0.469,0.369,0.791,42.7,22.1,15.3,8.5,4.6,5.6,109.3,104.2,0.571,91,0.429,0.449,0.357,0.779,43.5,20.3,16.7,7.8,5.3,-1.7,102.0,104.0,0.548,0,11/17/2017
Toronto Raptors,New York Knicks,0021700221,107,0.643,0.482,0.355,0.79,40.7,22.8,15.0,8.6,5.4,5.6,111.3,105.7,0.59,84,0.571,0.478,0.352,0.779,46.0,23.8,16.5,7.5,4.9,1.4,109.1,107.5,0.562,1,11/17/2017
Philadelphia 76ers,Golden State Warriors,0021700231,116,0.571,0.46,0.375,0.713,46.5,25.4,17.7,8.1,4.8,-0.9,104.7,105.0,0.557,124,0.733,0.512,0.406,0.818,43.6,29.7,16.6,8.3,8.5,10.4,113.6,103.1,0.623,0,11/18/2017
Orlando Magic,Utah Jazz,0021700229,85,0.533,0.473,0.397,0.768,40.8,24.6,15.1,8.3,4.8,1.5,107.9,105.9,0.573,125,0.375,0.435,0.364,0.83,41.1,20.1,16.8,9.6,6.3,-2.8,101.5,104.2,0.545,0,11/18/2017
Portland Trail Blazers,Sacramento Kings,0021700234,102,0.533,0.435,0.385,0.83,47.9,18.8,15.6,7.4,5.1,5.1,104.7,99.9,0.539,90,0.267,0.426,0.357,0.724,41.1,20.7,15.0,8.3,3.8,-12.9,96.5,109.0,0.501,1,11/18/2017
Atlanta Hawks,Boston Celtics,0021700230,99,0.2,0.455,0.401,0.794,41.8,22.9,16.2,9.3,4.1,-4.2,104.1,108.0,0.554,110,0.875,0.427,0.346,0.782,49.1,22.1,14.8,8.6,4.0,8.1,104.7,96.9,0.534,0,11/18/2017
Dallas Mavericks,Milwaukee Bucks,0021700233,111,0.125,0.42,0.344,0.769,41.8,20.6,14.9,6.9,3.8,-9.2,100.1,109.2,0.523,79,0.571,0.482,0.391,0.767,40.1,25.0,15.0,7.9,5.7,-0.5,107.4,107.8,0.574,1,11/18/2017
Charlotte Hornets,LA Clippers,0021700228,102,0.357,0.449,0.357,0.687,47.3,19.7,13.7,5.7,4.2,-2.1,105.5,108.1,0.54,87,0.357,0.449,0.357,0.751,45.9,19.8,15.0,8.2,4.3,0.8,108.0,106.9,0.55,1,11/18/2017
Memphis Grizzlies,Houston Rockets,0021700232,83,0.5,0.454,0.335,0.789,41.3,21.2,14.3,7.8,5.8,1.0,105.6,105.0,0.559,105,0.75,0.457,0.349,0.819,44.9,22.1,16.3,8.9,5.1,7.8,113.3,105.6,0.596,0,11/18/2017
Los Angeles Lakers,Denver Nuggets,0021700240,127,0.375,0.452,0.287,0.714,45.4,20.6,16.7,7.6,5.8,-3.0,99.5,102.4,0.526,109,0.6,0.469,0.374,0.738,45.1,24.7,15.9,8.2,4.4,3.1,108.9,105.8,0.562,1,11/19/2017
Phoenix Suns,Chicago Bulls,0021700239,113,0.353,0.439,0.337,0.743,43.6,18.0,15.2,6.8,5.1,-8.5,101.6,109.8,0.53,105,0.231,0.414,0.337,0.781,45.3,22.3,16.0,7.5,3.5,-9.7,96.9,106.5,0.507,1,11/19/2017
Brooklyn Nets,Golden State Warriors,0021700236,111,0.4,0.439,0.343,0.736,42.3,20.6,14.8,7.9,3.8,-3.0,104.6,107.4,0.543,118,0.75,0.515,0.402,0.82,43.8,29.3,16.3,8.1,8.3,10.3,114.1,103.8,0.622,0,11/19/2017
Miami Heat,Indiana Pacers,0021700235,95,0.467,0.446,0.352,0.775,44.2,20.4,16.6,7.7,5.4,-1.4,101.6,103.3,0.545,120,0.5,0.475,0.4,0.751,42.9,23.3,14.0,7.3,4.3,-0.3,108.5,109.2,0.563,0,11/19/2017
Minnesota Timberwolves,Detroit Pistons,0021700238,97,0.667,0.464,0.377,0.797,43.2,22.8,14.9,9.0,3.7,0.7,108.8,108.0,0.561,100,0.667,0.454,0.385,0.767,45.1,22.9,14.6,8.2,3.6,4.0,108.4,104.9,0.548,0,11/19/2017
Toronto Raptors,Washington Wizards,0021700237,100,0.667,0.487,0.354,0.793,40.9,23.3,14.9,8.4,5.8,6.8,111.6,104.9,0.593,91,0.6,0.463,0.362,0.794,43.1,21.9,15.1,8.2,4.6,5.1,108.3,103.7,0.565,1,11/19/2017
Philadelphia 76ers,Utah Jazz,0021700244,107,0.533,0.462,0.373,0.715,46.0,25.6,17.3,8.1,4.8,-1.4,105.3,106.1,0.557,86,0.412,0.439,0.367,0.836,41.8,20.7,16.4,9.6,6.2,-0.2,102.8,103.0,0.548,1,11/20/2017
San Antonio Spurs,Atlanta Hawks,0021700250,96,0.625,0.451,0.372,0.765,47.6,23.9,15.1,7.9,6.5,2.7,106.1,103.3,0.541,85,0.188,0.456,0.4,0.794,41.5,23.1,16.1,9.2,3.9,-4.6,104.2,108.5,0.555,1,11/20/2017
New York Knicks,LA Clippers,0021700245,107,0.533,0.467,0.355,0.784,46.1,23.5,16.2,7.5,4.8,-0.3,108.1,108.0,0.553,85,0.333,0.445,0.352,0.748,45.9,19.7,15.0,8.0,4.4,-0.3,106.9,106.8,0.546,1,11/20/2017
Orlando Magic,Indiana Pacers,0021700243,97,0.5,0.467,0.39,0.76,41.1,23.9,15.1,8.4,4.8,-1.1,106.5,106.9,0.567,105,0.529,0.482,0.404,0.754,43.0,24.0,14.1,7.4,4.4,1.2,109.6,108.8,0.57,0,11/20/2017
Detroit Pistons,Cleveland Cavaliers,0021700242,88,0.688,0.455,0.382,0.763,44.7,23.0,14.9,8.4,3.5,3.9,108.1,104.5,0.547,116,0.563,0.469,0.352,0.821,42.9,21.6,15.8,6.8,4.2,-1.5,109.7,111.4,0.579,0,11/20/2017
Milwaukee Bucks,Washington Wizards,0021700247,88,0.533,0.476,0.381,0.744,40.1,24.3,14.8,7.9,5.7,-2.7,105.9,108.3,0.566,99,0.563,0.461,0.371,0.783,43.4,22.0,15.2,8.0,4.5,4.2,107.9,104.0,0.562,0,11/20/2017
Dallas Mavericks,Boston Celtics,0021700249,102,0.176,0.423,0.354,0.773,42.3,21.0,15.1,6.9,3.7,-6.8,101.0,107.8,0.53,110,0.882,0.429,0.355,0.783,48.8,22.1,14.9,8.7,4.2,8.3,105.4,97.4,0.538,0,11/20/2017
Sacramento Kings,Denver Nuggets,0021700251,98,0.25,0.423,0.363,0.727,40.9,20.3,14.8,8.4,3.8,-12.8,96.3,108.9,0.498,114,0.563,0.467,0.377,0.733,45.2,24.2,16.2,8.2,4.6,1.8,108.8,107.0,0.561,0,11/20/2017
Charlotte Hornets,Minnesota Timberwolves,0021700241,118,0.4,0.445,0.361,0.694,47.5,19.8,13.4,5.8,4.6,-0.9,105.5,107.0,0.538,102,0.625,0.467,0.368,0.791,43.0,22.8,15.3,9.1,3.7,0.5,108.2,107.7,0.561,1,11/20/2017
Memphis Grizzlies,Portland Trail Blazers,0021700246,92,0.467,0.448,0.33,0.786,42.0,21.1,14.3,7.8,6.0,-0.6,104.6,105.7,0.551,100,0.563,0.441,0.39,0.826,47.7,18.9,15.8,7.3,5.3,5.6,104.8,99.5,0.544,0,11/20/2017
New Orleans Pelicans,Oklahoma City Thunder,0021700248,114,0.5,0.479,0.346,0.751,42.5,25.4,16.0,8.0,4.5,-2.1,105.8,107.9,0.571,107,0.467,0.445,0.353,0.735,43.5,21.7,15.2,10.5,5.4,5.6,106.3,100.8,0.543,1,11/20/2017
Los Angeles Lakers,Chicago Bulls,0021700252,103,0.412,0.457,0.294,0.708,45.4,21.5,16.6,7.8,5.8,-1.9,100.9,102.6,0.531,94,0.214,0.414,0.337,0.773,45.3,22.1,15.7,7.3,3.3,-9.5,97.2,106.7,0.505,1,11/21/2017
Philadelphia 76ers,Portland Trail Blazers,0021700255,101,0.563,0.465,0.37,0.713,46.5,25.2,17.4,8.2,4.9,0.0,105.3,104.8,0.557,81,0.588,0.438,0.39,0.83,48.6,18.4,15.9,6.9,5.6,5.7,104.7,99.3,0.543,1,11/22/2017
New York Knicks,Toronto Raptors,0021700258,108,0.563,0.465,0.357,0.798,46.5,23.5,16.6,7.7,4.8,1.2,108.1,106.8,0.554,100,0.688,0.484,0.347,0.791,41.5,23.2,14.5,8.4,5.9,6.9,111.5,104.7,0.589,1,11/22/2017
Phoenix Suns,Milwaukee Bucks,0021700264,107,0.389,0.443,0.333,0.742,43.7,18.7,15.0,6.7,5.0,-7.6,101.9,109.3,0.532,113,0.5,0.474,0.37,0.744,39.9,24.0,14.6,8.1,5.8,-3.2,105.4,108.4,0.562,0,11/22/2017
Houston Rockets,Denver Nuggets,0021700259,125,0.765,0.457,0.353,0.819,45.2,22.1,16.3,8.9,5.3,8.7,113.4,104.7,0.596,95,0.588,0.468,0.383,0.734,45.5,23.9,16.1,8.1,4.5,2.6,109.3,106.7,0.563,1,11/22/2017
Cleveland Cavaliers,Brooklyn Nets,0021700254,119,0.588,0.472,0.36,0.826,43.1,22.1,15.6,6.7,4.0,0.2,110.7,110.6,0.584,109,0.375,0.434,0.343,0.733,42.7,20.7,14.6,7.9,3.7,-3.2,104.4,107.4,0.54,1,11/22/2017
Miami Heat,Boston Celtics,0021700257,104,0.438,0.445,0.352,0.779,43.8,20.5,16.7,7.7,5.2,-2.9,101.6,104.8,0.544,98,0.889,0.431,0.355,0.784,48.8,22.1,14.9,8.6,4.1,8.2,105.0,97.2,0.54,1,11/22/2017
Utah Jazz,Chicago Bulls,0021700265,110,0.389,0.434,0.365,0.839,41.3,20.6,16.3,10.0,6.1,-1.4,101.7,103.1,0.543,80,0.2,0.412,0.335,0.767,45.8,22.1,15.6,7.0,3.4,-9.5,96.8,106.4,0.503,1,11/22/2017
Atlanta Hawks,LA Clippers,0021700256,103,0.176,0.455,0.391,0.783,41.4,23.0,16.1,9.1,4.1,-5.0,103.4,108.1,0.55,116,0.313,0.441,0.349,0.746,45.3,19.8,15.4,8.2,4.3,-1.6,105.7,106.9,0.542,0,11/22/2017
Sacramento Kings,Los Angeles Lakers,0021700266,113,0.235,0.426,0.365,0.732,40.6,20.3,14.7,8.5,4.0,-13.1,96.6,109.4,0.501,102,0.444,0.454,0.297,0.709,45.8,21.5,16.4,7.7,5.8,-1.3,101.0,102.0,0.529,1,11/22/2017
Charlotte Hornets,Washington Wizards,0021700253,129,0.438,0.448,0.365,0.7,47.8,19.9,13.6,5.7,4.7,0.1,106.2,106.7,0.542,124,0.588,0.464,0.372,0.78,43.8,22.2,15.4,7.9,4.3,4.7,108.0,103.7,0.564,1,11/22/2017
Minnesota Timberwolves,Orlando Magic,0021700261,124,0.588,0.464,0.358,0.794,42.7,22.3,15.1,9.1,3.8,-0.5,107.9,108.3,0.558,118,0.471,0.465,0.386,0.751,41.6,23.8,15.5,8.2,5.0,-1.5,105.7,106.6,0.564,1,11/22/2017
Oklahoma City Thunder,Golden State Warriors,0021700263,108,0.438,0.443,0.35,0.738,43.1,21.6,15.0,10.7,5.2,4.7,106.0,101.2,0.543,91,0.765,0.514,0.402,0.812,44.3,29.2,16.2,8.1,8.6,10.0,113.7,103.7,0.62,1,11/22/2017
Memphis Grizzlies,Dallas Mavericks,0021700260,94,0.438,0.443,0.326,0.786,41.7,21.2,13.9,7.7,6.2,-1.1,104.2,105.5,0.546,95,0.167,0.422,0.347,0.777,42.3,20.7,14.8,6.9,3.6,-6.8,100.6,107.3,0.527,0,11/22/2017
New Orleans Pelicans,San Antonio Spurs,0021700262,107,0.529,0.481,0.343,0.754,42.7,25.3,16.1,8.0,4.4,-1.6,105.8,107.5,0.573,90,0.647,0.451,0.368,0.769,48.1,24.3,15.4,7.9,6.5,3.2,105.8,102.6,0.54,1,11/22/2017
Golden State Warriors,Chicago Bulls,0021700276,143,0.722,0.509,0.398,0.813,43.9,28.7,16.4,8.2,8.6,8.6,112.2,103.8,0.615,94,0.188,0.41,0.331,0.774,45.9,21.7,15.7,6.8,3.2,-10.8,96.2,107.1,0.5,1,11/24/2017
Phoenix Suns,New Orleans Pelicans,0021700275,91,0.368,0.441,0.332,0.745,44.3,18.4,15.6,6.6,5.2,-7.5,101.5,108.8,0.53,115,0.556,0.481,0.341,0.764,42.8,25.2,16.1,7.9,4.2,-0.6,106.0,106.6,0.574,0,11/24/2017
Brooklyn Nets,Portland Trail Blazers,0021700267,125,0.353,0.438,0.345,0.731,42.7,21.0,14.8,7.7,3.6,-3.6,104.7,108.0,0.544,127,0.556,0.433,0.383,0.816,48.4,18.1,15.9,7.0,5.6,4.3,103.0,99.2,0.535,0,11/24/2017
Boston Celtics,Orlando Magic,0021700269,118,0.842,0.43,0.355,0.779,48.2,22.0,14.7,8.7,4.1,7.5,104.8,97.6,0.539,103,0.444,0.467,0.382,0.744,41.5,23.9,15.4,8.0,4.9,-1.7,106.0,107.2,0.565,1,11/24/2017
Cleveland Cavaliers,Charlotte Hornets,0021700270,100,0.611,0.475,0.363,0.818,42.5,22.1,15.3,6.8,3.9,0.7,111.1,110.5,0.586,99,0.471,0.45,0.364,0.71,47.5,20.0,13.4,5.7,4.7,0.4,106.9,107.0,0.546,1,11/24/2017
Indiana Pacers,Toronto Raptors,0021700271,107,0.556,0.479,0.404,0.757,43.2,24.0,14.0,7.9,4.4,1.6,109.1,107.9,0.567,104,0.647,0.481,0.348,0.785,41.7,23.2,14.6,8.2,6.1,6.1,111.1,105.1,0.585,1,11/24/2017
Atlanta Hawks,New York Knicks,0021700268,116,0.167,0.456,0.388,0.787,41.3,23.3,16.1,9.1,4.0,-5.5,103.8,109.0,0.552,104,0.588,0.465,0.356,0.799,46.6,23.9,16.3,7.8,5.0,1.6,108.3,106.7,0.553,1,11/24/2017
Denver Nuggets,Memphis Grizzlies,0021700274,104,0.556,0.464,0.378,0.729,45.3,23.6,16.3,8.2,4.6,0.8,108.4,107.6,0.559,92,0.412,0.444,0.321,0.791,42.3,21.5,14.1,7.6,6.2,-1.1,103.5,105.0,0.546,1,11/24/2017
Minnesota Timberwolves,Miami Heat,0021700272,97,0.611,0.463,0.357,0.795,42.5,22.2,14.7,9.0,3.8,-0.1,108.5,108.5,0.559,109,0.471,0.448,0.352,0.784,44.0,20.5,16.6,7.4,5.1,-2.4,101.8,104.6,0.547,0,11/24/2017
Oklahoma City Thunder,Detroit Pistons,0021700273,98,0.471,0.444,0.349,0.735,43.4,21.3,15.1,11.0,5.2,5.5,105.9,100.3,0.542,99,0.647,0.454,0.385,0.753,44.3,23.2,15.0,8.3,3.5,2.0,107.5,105.9,0.547,0,11/24/2017
Philadelphia 76ers,Orlando Magic,0021700278,130,0.588,0.463,0.368,0.712,47.0,25.0,17.4,8.4,5.1,1.1,104.8,103.1,0.555,111,0.421,0.465,0.382,0.739,42.1,23.8,15.3,7.9,4.8,-2.4,106.0,107.9,0.561,1,11/25/2017
Golden State Warriors,New Orleans Pelicans,0021700284,110,0.737,0.513,0.401,0.823,44.1,29.0,16.1,8.3,8.7,10.6,113.6,103.1,0.621,95,0.579,0.481,0.341,0.762,43.1,25.4,16.0,8.0,4.2,0.7,106.4,105.8,0.573,1,11/25/2017
Houston Rockets,New York Knicks,0021700282,117,0.778,0.462,0.357,0.815,45.2,22.6,16.4,9.1,5.3,9.9,114.0,104.1,0.601,102,0.556,0.467,0.359,0.801,46.2,24.3,16.6,7.4,5.2,0.8,108.2,107.3,0.557,1,11/25/2017
Utah Jazz,Milwaukee Bucks,0021700285,121,0.421,0.435,0.367,0.839,41.7,20.8,15.8,10.0,6.0,0.3,102.5,102.3,0.545,108,0.529,0.471,0.364,0.738,39.7,23.5,14.5,8.5,5.8,-2.7,105.0,107.5,0.558,1,11/25/2017
Indiana Pacers,Boston Celtics,0021700281,98,0.579,0.478,0.405,0.756,43.1,23.7,14.1,8.0,4.3,1.6,109.0,107.6,0.566,108,0.85,0.432,0.358,0.774,48.2,22.3,14.5,8.6,4.4,7.9,105.6,98.1,0.541,0,11/25/2017
Atlanta Hawks,Toronto Raptors,0021700280,78,0.211,0.457,0.39,0.786,41.3,23.7,15.8,9.0,3.9,-4.6,104.5,108.9,0.552,112,0.611,0.481,0.346,0.783,41.7,22.8,14.9,8.5,6.0,5.6,110.7,105.2,0.585,0,11/25/2017
Dallas Mavericks,Oklahoma City Thunder,0021700283,97,0.211,0.423,0.345,0.765,42.2,20.9,14.4,7.0,3.5,-6.4,100.3,106.6,0.525,81,0.444,0.443,0.343,0.735,43.6,21.3,15.1,11.1,5.2,5.1,105.6,100.3,0.539,1,11/25/2017
Sacramento Kings,LA Clippers,0021700286,95,0.278,0.433,0.371,0.728,40.9,20.6,14.9,8.6,4.0,-11.7,97.8,109.3,0.507,97,0.353,0.449,0.358,0.743,44.8,20.5,15.6,8.2,4.3,-0.8,106.8,107.0,0.549,0,11/25/2017
Charlotte Hornets,San Antonio Spurs,0021700277,86,0.444,0.445,0.365,0.704,48.0,20.3,13.2,5.6,4.6,0.3,106.6,106.8,0.541,106,0.611,0.448,0.362,0.776,47.6,24.2,15.4,8.0,6.4,2.0,105.0,103.0,0.536,0,11/25/2017
Washington Wizards,Portland Trail Blazers,0021700279,105,0.556,0.465,0.369,0.78,43.5,22.2,15.2,7.6,4.4,4.1,108.2,104.5,0.564,108,0.579,0.436,0.384,0.808,48.1,18.4,15.4,6.9,6.0,4.2,104.1,100.4,0.537,0,11/25/2017
