Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Sacramento Kings,Oklahoma City Thunder,0021600224,116,0.357,0.448,0.349,0.777,43.0,22.5,15.2,7.4,4.1,-3.7,106.1,110.7,0.544,101,0.533,0.451,0.338,0.74,45.8,21.5,16.7,7.9,5.2,1.3,104.8,103.3,0.534,1,11/23/2016
Charlotte Hornets,San Antonio Spurs,0021600213,114,0.615,0.433,0.351,0.752,46.1,24.9,11.5,7.9,5.4,3.2,107.3,104.6,0.537,119,0.786,0.457,0.395,0.837,45.2,24.3,12.9,8.6,6.1,5.7,109.5,103.5,0.559,0,11/23/2016
New Orleans Pelicans,Minnesota Timberwolves,0021600222,117,0.333,0.444,0.316,0.776,43.0,23.4,13.1,8.4,6.9,-3.5,102.1,105.5,0.53,96,0.308,0.457,0.378,0.74,45.3,22.9,15.4,7.9,5.2,1.1,109.4,107.3,0.551,1,11/23/2016
Philadelphia 76ers,Chicago Bulls,0021600229,89,0.267,0.435,0.354,0.726,43.0,22.3,17.9,8.4,5.7,-8.9,98.1,107.4,0.527,105,0.6,0.443,0.346,0.821,51.4,22.2,13.7,7.6,5.2,5.9,110.4,104.2,0.532,0,11/25/2016
Los Angeles Lakers,Golden State Warriors,0021600238,85,0.5,0.468,0.371,0.808,42.6,22.0,15.8,8.3,3.8,-2.4,108.9,111.5,0.566,109,0.867,0.502,0.381,0.798,43.3,31.5,14.2,9.5,5.9,12.3,117.4,105.3,0.609,0,11/25/2016
New York Knicks,Charlotte Hornets,0021600228,113,0.5,0.453,0.348,0.765,46.1,22.2,14.9,7.4,5.2,-3.3,105.7,109.7,0.533,111,0.571,0.439,0.361,0.751,46.1,25.4,11.9,7.6,5.3,2.6,108.1,105.9,0.541,1,11/25/2016
Phoenix Suns,Minnesota Timberwolves,0021600236,85,0.313,0.445,0.321,0.748,44.6,18.3,15.2,8.5,4.0,-5.5,103.0,108.1,0.528,98,0.286,0.451,0.367,0.747,44.8,22.8,15.5,8.2,5.0,-0.5,108.0,107.5,0.546,0,11/25/2016
Boston Celtics,San Antonio Spurs,0021600225,103,0.6,0.447,0.359,0.767,44.5,24.5,13.4,7.5,4.9,1.1,107.0,105.7,0.547,109,0.8,0.46,0.397,0.84,44.5,24.6,12.7,8.7,6.3,5.7,110.4,104.5,0.563,0,11/25/2016
Orlando Magic,Washington Wizards,0021600226,91,0.4,0.407,0.319,0.715,47.7,21.5,14.4,6.4,6.0,-7.4,97.7,105.2,0.489,94,0.308,0.447,0.354,0.769,44.9,20.9,15.1,8.2,4.3,-2.9,105.9,108.5,0.529,0,11/25/2016
Cleveland Cavaliers,Dallas Mavericks,0021600227,128,0.846,0.452,0.393,0.76,47.1,23.7,13.1,7.0,5.1,7.6,113.7,106.3,0.565,90,0.143,0.409,0.319,0.8,42.7,18.3,13.9,8.6,4.2,-8.6,96.9,105.6,0.504,1,11/25/2016
Detroit Pistons,LA Clippers,0021600230,108,0.438,0.437,0.326,0.767,47.0,21.8,12.4,7.6,4.5,1.0,102.9,102.0,0.51,97,0.875,0.472,0.39,0.753,44.6,22.6,12.3,10.0,5.1,14.1,113.6,99.5,0.577,1,11/25/2016
Portland Trail Blazers,New Orleans Pelicans,0021600237,119,0.471,0.453,0.362,0.801,42.2,21.4,13.9,6.5,4.7,-4.4,107.9,112.2,0.557,104,0.375,0.45,0.32,0.776,42.9,23.6,13.3,8.5,6.8,-2.0,102.7,104.6,0.536,1,11/25/2016
Milwaukee Bucks,Toronto Raptors,0021600232,99,0.462,0.446,0.326,0.788,45.6,24.7,15.5,9.3,5.3,-0.9,103.8,104.8,0.532,105,0.6,0.461,0.344,0.81,43.7,19.7,12.1,9.5,4.4,3.3,111.0,107.8,0.556,0,11/25/2016
Utah Jazz,Atlanta Hawks,0021600231,95,0.5,0.454,0.34,0.759,46.7,19.5,13.6,6.5,5.4,2.6,105.6,102.6,0.548,68,0.667,0.469,0.339,0.705,46.1,24.8,17.7,9.7,5.6,5.7,105.1,99.2,0.552,1,11/25/2016
Indiana Pacers,Brooklyn Nets,0021600234,118,0.438,0.449,0.348,0.778,42.1,22.4,15.1,9.5,6.3,-4.4,102.2,106.4,0.53,97,0.286,0.438,0.325,0.797,42.5,20.0,16.5,7.8,4.3,-7.5,102.9,110.7,0.546,1,11/25/2016
Sacramento Kings,Houston Rockets,0021600239,104,0.4,0.449,0.356,0.784,43.2,22.7,14.9,7.2,3.9,-2.4,106.8,110.2,0.546,117,0.6,0.463,0.368,0.747,45.5,25.2,17.4,7.3,5.1,3.0,110.9,107.6,0.572,0,11/25/2016
Denver Nuggets,Oklahoma City Thunder,0021600235,129,0.4,0.43,0.352,0.74,49.8,20.6,16.1,6.4,4.5,-2.3,104.3,106.9,0.524,132,0.5,0.449,0.334,0.745,45.4,21.3,16.2,7.8,5.3,0.2,104.7,104.1,0.535,0,11/25/2016
Memphis Grizzlies,Miami Heat,0021600233,81,0.667,0.423,0.343,0.791,44.8,20.9,15.4,8.9,5.5,1.3,102.9,101.5,0.523,90,0.286,0.421,0.333,0.669,48.0,20.7,14.9,7.8,6.6,-2.6,100.5,103.4,0.497,0,11/25/2016
Golden State Warriors,Minnesota Timberwolves,0021600244,115,0.875,0.503,0.382,0.794,43.3,31.4,14.4,9.5,6.2,13.0,116.7,103.9,0.609,102,0.333,0.448,0.364,0.758,44.4,22.3,15.6,8.7,5.2,0.4,107.3,106.0,0.543,1,11/26/2016
Miami Heat,Memphis Grizzlies,0021600243,107,0.333,0.418,0.338,0.669,48.0,20.5,14.6,7.8,6.7,-1.8,100.3,102.5,0.496,110,0.625,0.419,0.337,0.793,45.5,20.6,15.7,8.6,6.1,0.6,102.0,101.2,0.518,0,11/26/2016
Charlotte Hornets,New York Knicks,0021600241,107,0.533,0.44,0.355,0.742,45.9,25.3,11.9,7.4,5.2,2.3,108.0,106.1,0.54,102,0.533,0.454,0.351,0.772,46.6,22.4,15.0,7.4,5.4,-2.9,105.9,109.4,0.535,1,11/26/2016
Washington Wizards,San Antonio Spurs,0021600240,100,0.357,0.448,0.34,0.77,44.5,21.4,14.9,8.4,4.3,-2.4,105.5,107.9,0.528,112,0.813,0.461,0.401,0.843,44.8,24.7,13.1,8.4,6.4,5.7,110.8,104.9,0.565,0,11/26/2016
Oklahoma City Thunder,Detroit Pistons,0021600242,106,0.529,0.453,0.344,0.749,44.7,21.6,15.9,8.0,5.2,0.4,105.5,104.7,0.539,88,0.471,0.442,0.334,0.766,46.9,22.2,12.3,7.6,4.2,1.6,103.7,102.2,0.514,1,11/26/2016
Philadelphia 76ers,Cleveland Cavaliers,0021600245,108,0.25,0.433,0.357,0.733,43.3,22.0,17.9,8.3,5.9,-9.3,97.6,107.3,0.526,112,0.857,0.455,0.4,0.771,47.2,24.2,13.2,7.2,5.0,9.8,115.0,105.4,0.572,0,11/27/2016
Los Angeles Lakers,Atlanta Hawks,0021600252,109,0.471,0.461,0.364,0.801,42.8,21.8,15.9,8.5,3.7,-3.7,107.4,111.2,0.558,94,0.625,0.459,0.337,0.704,45.9,24.0,17.5,9.7,5.6,3.7,103.1,99.3,0.542,1,11/27/2016
Phoenix Suns,Denver Nuggets,0021600246,114,0.294,0.443,0.315,0.747,44.8,18.2,15.8,8.6,4.1,-5.9,101.9,107.5,0.525,120,0.375,0.433,0.353,0.742,49.5,21.3,16.1,6.5,4.6,-2.3,105.0,107.6,0.527,0,11/27/2016
Brooklyn Nets,Sacramento Kings,0021600247,105,0.267,0.439,0.325,0.785,42.2,20.3,16.8,7.8,4.3,-8.4,102.5,111.2,0.546,122,0.375,0.451,0.349,0.786,42.9,22.9,14.9,7.2,4.0,-3.1,106.8,110.7,0.548,0,11/27/2016
Orlando Magic,Milwaukee Bucks,0021600248,96,0.375,0.409,0.318,0.714,48.1,21.4,14.8,6.4,6.1,-7.1,97.7,104.9,0.49,104,0.429,0.45,0.333,0.779,45.4,25.0,15.3,9.0,5.1,-1.3,104.4,105.7,0.535,0,11/27/2016
Portland Trail Blazers,Houston Rockets,0021600251,114,0.5,0.454,0.363,0.8,42.7,21.8,13.7,6.5,4.7,-3.4,108.4,111.7,0.557,130,0.625,0.463,0.373,0.75,45.3,25.3,17.3,7.3,4.9,3.7,111.4,107.6,0.575,0,11/27/2016
Indiana Pacers,LA Clippers,0021600249,91,0.471,0.455,0.353,0.774,42.4,22.6,15.1,9.5,6.2,-2.9,103.1,105.9,0.535,70,0.824,0.472,0.388,0.753,44.1,22.9,12.5,9.7,5.1,12.6,113.2,100.5,0.577,1,11/27/2016
Dallas Mavericks,New Orleans Pelicans,0021600250,91,0.133,0.409,0.311,0.794,42.6,19.1,13.9,8.4,4.2,-10.7,96.6,107.4,0.501,81,0.353,0.451,0.333,0.767,42.4,23.3,13.3,8.1,6.9,-2.7,102.7,105.3,0.538,1,11/27/2016
Golden State Warriors,Atlanta Hawks,0021600259,105,0.882,0.506,0.386,0.795,43.5,31.1,14.7,9.5,6.3,13.0,117.0,104.1,0.611,100,0.588,0.458,0.338,0.696,45.6,24.1,17.3,9.4,5.6,2.6,103.0,100.2,0.541,1,11/28/2016
New York Knicks,Oklahoma City Thunder,0021600255,103,0.5,0.448,0.353,0.774,46.6,22.6,14.5,7.5,5.4,-3.1,105.6,109.2,0.53,112,0.556,0.455,0.344,0.736,44.9,21.8,15.7,7.8,5.1,1.4,106.1,104.4,0.54,0,11/28/2016
Miami Heat,Boston Celtics,0021600256,104,0.313,0.423,0.339,0.669,47.6,20.5,14.4,7.6,6.7,-1.9,101.3,103.6,0.501,112,0.563,0.448,0.359,0.768,44.1,25.0,13.2,7.6,4.9,0.6,107.1,106.4,0.546,0,11/28/2016
Minnesota Timberwolves,Utah Jazz,0021600258,103,0.313,0.449,0.357,0.76,43.7,22.4,15.5,8.6,5.1,-0.5,107.2,106.9,0.543,112,0.529,0.453,0.336,0.762,47.4,19.4,13.8,6.7,5.6,4.2,105.3,100.7,0.547,0,11/28/2016
Washington Wizards,Sacramento Kings,0021600253,101,0.333,0.45,0.335,0.768,44.4,21.4,14.9,8.6,4.1,-3.1,105.5,108.5,0.528,95,0.412,0.457,0.362,0.785,43.1,23.0,14.9,7.4,4.0,-1.9,108.0,110.4,0.553,1,11/28/2016
Toronto Raptors,Philadelphia 76ers,0021600254,122,0.625,0.461,0.352,0.809,43.6,19.7,12.1,9.1,4.4,3.5,111.4,108.0,0.558,95,0.235,0.435,0.363,0.732,43.8,22.5,17.9,8.1,5.8,-9.0,98.4,107.7,0.528,1,11/28/2016
Memphis Grizzlies,Charlotte Hornets,0021600257,85,0.647,0.423,0.338,0.795,45.0,20.8,15.2,8.4,6.0,0.7,103.1,102.1,0.524,104,0.563,0.44,0.355,0.737,46.3,24.7,11.8,7.1,5.4,2.5,107.9,105.8,0.54,0,11/28/2016
San Antonio Spurs,Orlando Magic,0021600264,83,0.824,0.465,0.399,0.84,44.5,24.6,13.2,8.3,6.4,6.1,111.2,104.9,0.569,95,0.353,0.409,0.314,0.717,48.0,21.6,14.4,6.4,6.1,-7.2,97.8,104.9,0.49,0,11/29/2016
Brooklyn Nets,LA Clippers,0021600261,127,0.25,0.439,0.33,0.79,42.3,20.2,16.7,7.8,4.1,-8.9,102.8,112.0,0.547,122,0.778,0.465,0.376,0.757,44.0,22.3,12.9,9.7,5.0,10.8,111.1,100.3,0.57,1,11/29/2016
Utah Jazz,Houston Rockets,0021600265,120,0.556,0.456,0.332,0.767,47.2,19.4,13.8,6.9,5.5,4.5,106.0,101.1,0.55,101,0.647,0.469,0.378,0.75,44.8,25.4,16.9,7.3,5.1,4.4,112.5,107.9,0.582,1,11/29/2016
Milwaukee Bucks,Cleveland Cavaliers,0021600262,118,0.467,0.452,0.333,0.774,46.0,24.9,15.0,8.8,5.1,-0.7,104.5,105.2,0.536,101,0.867,0.452,0.392,0.777,47.2,23.9,13.0,7.0,4.9,9.4,114.9,105.8,0.569,1,11/29/2016
Charlotte Hornets,Detroit Pistons,0021600260,89,0.588,0.44,0.355,0.737,46.5,24.7,12.0,6.9,5.4,3.5,108.1,104.8,0.541,112,0.444,0.443,0.319,0.766,46.3,21.6,12.2,7.6,4.1,0.5,103.4,103.0,0.513,0,11/29/2016
New Orleans Pelicans,Los Angeles Lakers,0021600263,105,0.333,0.448,0.329,0.773,42.7,23.1,13.4,8.2,6.7,-3.1,102.2,105.2,0.535,88,0.5,0.46,0.366,0.803,43.5,21.8,15.6,8.5,3.7,-2.7,107.9,110.7,0.556,1,11/29/2016
Chicago Bulls,Los Angeles Lakers,0021600269,90,0.625,0.443,0.342,0.815,51.4,22.3,13.7,7.8,5.2,6.6,110.1,103.2,0.531,96,0.474,0.458,0.354,0.791,43.8,22.1,15.5,8.5,3.7,-3.4,107.1,110.6,0.551,0,11/30/2016
Phoenix Suns,Atlanta Hawks,0021600274,109,0.278,0.441,0.323,0.755,44.8,17.8,15.5,8.4,4.3,-5.9,102.4,108.0,0.527,107,0.556,0.456,0.332,0.697,45.8,23.9,17.4,9.5,5.5,2.1,102.8,100.4,0.539,1,11/30/2016
Boston Celtics,Detroit Pistons,0021600267,114,0.588,0.45,0.362,0.771,43.9,25.1,13.0,7.4,4.8,1.1,107.6,106.5,0.549,121,0.474,0.445,0.327,0.771,46.3,21.7,12.2,7.6,4.1,1.7,104.2,102.5,0.516,0,11/30/2016
Portland Trail Blazers,Indiana Pacers,0021600275,131,0.474,0.455,0.363,0.797,42.3,22.0,13.8,6.5,4.6,-4.0,108.7,112.7,0.559,109,0.5,0.454,0.349,0.775,43.0,22.8,15.1,9.5,6.1,-1.6,102.8,104.3,0.532,1,11/30/2016
Dallas Mavericks,San Antonio Spurs,0021600272,87,0.188,0.409,0.315,0.798,43.2,19.2,13.9,8.4,4.2,-9.4,97.1,106.5,0.503,94,0.778,0.46,0.392,0.84,44.7,24.3,13.6,8.4,6.3,5.1,109.9,104.7,0.564,0,11/30/2016
Denver Nuggets,Miami Heat,0021600273,98,0.412,0.433,0.359,0.753,49.4,21.2,15.8,6.4,4.4,-1.9,105.6,107.7,0.531,106,0.294,0.426,0.329,0.67,47.4,20.7,14.3,7.5,6.4,-2.3,101.7,104.2,0.504,0,11/30/2016
Minnesota Timberwolves,New York Knicks,0021600271,104,0.294,0.449,0.358,0.771,43.5,22.6,15.5,8.6,4.9,-1.0,107.2,107.5,0.544,106,0.471,0.445,0.352,0.784,46.3,22.5,14.0,7.7,5.8,-3.4,105.8,109.7,0.528,0,11/30/2016
Toronto Raptors,Memphis Grizzlies,0021600268,120,0.647,0.466,0.368,0.809,43.7,19.9,12.1,9.3,4.7,5.0,112.4,107.8,0.564,105,0.611,0.422,0.332,0.785,45.0,20.9,15.0,8.5,5.9,-0.4,102.3,102.6,0.52,1,11/30/2016
Oklahoma City Thunder,Washington Wizards,0021600270,126,0.579,0.458,0.345,0.733,45.4,22.0,15.6,7.6,5.2,1.8,106.7,104.6,0.541,115,0.375,0.447,0.34,0.771,44.4,21.3,15.4,8.7,4.2,-2.5,104.6,107.1,0.528,1,11/30/2016
Golden State Warriors,Houston Rockets,0021600281,127,0.889,0.502,0.384,0.795,43.4,30.8,14.7,9.3,6.5,12.6,116.3,103.8,0.607,132,0.611,0.465,0.378,0.749,44.6,24.9,16.5,7.2,5.2,3.1,112.6,109.3,0.577,0,12/01/2016
Brooklyn Nets,Milwaukee Bucks,0021600277,93,0.294,0.438,0.331,0.779,42.4,20.1,16.3,7.8,4.0,-8.0,103.0,111.3,0.546,111,0.5,0.457,0.335,0.778,45.8,25.1,15.1,9.2,5.2,0.4,105.3,104.8,0.541,0,12/01/2016
Cleveland Cavaliers,LA Clippers,0021600279,94,0.813,0.451,0.39,0.775,46.4,23.4,13.4,7.0,4.9,7.7,113.9,106.5,0.569,113,0.737,0.462,0.372,0.757,44.2,22.0,12.9,9.6,4.9,9.8,110.5,100.6,0.566,0,12/01/2016
Utah Jazz,Miami Heat,0021600280,110,0.579,0.461,0.344,0.773,47.1,19.8,13.6,6.8,5.5,5.3,107.4,101.7,0.558,111,0.333,0.427,0.332,0.664,47.4,21.1,13.8,7.9,6.5,-1.7,102.1,104.0,0.504,0,12/01/2016
Charlotte Hornets,Dallas Mavericks,0021600276,97,0.556,0.438,0.354,0.743,46.3,24.6,12.1,6.9,5.3,2.0,107.2,105.5,0.539,87,0.176,0.41,0.316,0.797,43.1,19.2,13.9,8.2,4.1,-9.3,97.2,106.6,0.504,1,12/01/2016
Memphis Grizzlies,Orlando Magic,0021600278,95,0.579,0.423,0.336,0.788,44.3,20.7,15.0,8.8,5.7,-1.2,102.9,103.8,0.522,94,0.389,0.412,0.317,0.723,47.8,21.9,14.4,6.7,6.0,-6.1,98.1,104.0,0.491,1,12/01/2016
Philadelphia 76ers,Orlando Magic,0021600282,88,0.222,0.434,0.366,0.73,43.6,22.8,17.9,8.2,5.8,-10.1,98.7,108.9,0.527,105,0.368,0.413,0.313,0.722,47.7,21.6,14.7,6.7,6.2,-5.8,98.3,103.9,0.493,0,12/02/2016
San Antonio Spurs,Washington Wizards,0021600289,107,0.789,0.46,0.4,0.833,44.9,24.0,13.6,8.4,6.3,5.2,109.8,104.5,0.565,105,0.353,0.447,0.341,0.763,44.4,21.4,15.1,8.6,4.1,-3.0,104.6,107.7,0.527,1,12/02/2016
Chicago Bulls,Cleveland Cavaliers,0021600286,111,0.588,0.437,0.333,0.811,50.9,22.2,13.7,8.2,5.6,5.8,108.6,102.6,0.525,105,0.765,0.449,0.389,0.772,45.9,22.8,13.8,6.9,4.8,6.2,113.2,107.3,0.568,1,12/02/2016
New York Knicks,Minnesota Timberwolves,0021600285,118,0.5,0.445,0.355,0.782,46.0,22.7,14.0,7.7,5.6,-3.1,106.1,109.7,0.529,114,0.278,0.448,0.351,0.775,43.4,22.4,15.6,8.7,4.9,-1.0,107.3,107.7,0.544,1,12/02/2016
Boston Celtics,Sacramento Kings,0021600283,97,0.556,0.449,0.361,0.78,43.4,25.3,12.7,7.3,4.7,0.6,108.2,107.7,0.55,92,0.389,0.454,0.351,0.775,42.9,22.7,15.1,7.8,4.0,-2.1,106.7,109.3,0.547,1,12/02/2016
Atlanta Hawks,Detroit Pistons,0021600288,85,0.526,0.459,0.333,0.699,45.5,23.7,17.6,9.5,5.5,1.9,102.9,100.8,0.54,121,0.5,0.451,0.333,0.77,46.7,22.0,12.2,7.4,4.3,2.0,105.4,103.3,0.522,0,12/02/2016
Denver Nuggets,Houston Rockets,0021600290,110,0.389,0.433,0.357,0.747,49.7,21.6,16.0,6.2,4.5,-2.2,105.3,107.6,0.528,128,0.632,0.464,0.374,0.748,44.8,24.7,16.6,7.3,5.0,3.2,112.4,108.9,0.575,0,12/02/2016
Toronto Raptors,Los Angeles Lakers,0021600284,113,0.667,0.47,0.378,0.812,43.8,20.2,12.6,9.2,4.6,5.6,113.2,108.1,0.571,80,0.5,0.456,0.352,0.781,44.5,21.8,15.9,8.6,3.7,-2.9,106.4,109.3,0.547,1,12/02/2016
New Orleans Pelicans,LA Clippers,0021600287,96,0.368,0.447,0.325,0.776,43.3,23.2,13.2,8.3,6.5,-2.1,102.5,104.6,0.535,114,0.75,0.462,0.375,0.753,44.4,22.6,12.8,9.5,4.8,10.3,110.9,100.7,0.566,0,12/02/2016
Philadelphia 76ers,Boston Celtics,0021600294,106,0.211,0.431,0.361,0.729,44.0,23.0,17.5,8.0,5.8,-10.5,98.5,109.1,0.522,107,0.579,0.447,0.363,0.786,43.6,25.3,12.8,7.5,4.9,0.9,107.9,107.1,0.548,0,12/03/2016
Golden State Warriors,Phoenix Suns,0021600299,138,0.842,0.496,0.376,0.794,43.4,30.4,14.6,9.3,6.4,11.5,115.4,104.2,0.602,109,0.316,0.441,0.33,0.755,44.5,17.6,15.6,8.5,4.3,-5.5,102.6,107.8,0.527,1,12/03/2016
Portland Trail Blazers,Miami Heat,0021600298,99,0.5,0.46,0.363,0.801,42.2,22.3,13.4,6.8,4.5,-2.7,109.9,112.8,0.563,92,0.368,0.431,0.335,0.67,47.3,20.9,13.5,7.9,6.3,-1.6,103.3,105.2,0.509,1,12/03/2016
Milwaukee Bucks,Brooklyn Nets,0021600291,112,0.529,0.457,0.344,0.782,45.9,24.9,15.4,9.2,5.5,1.5,105.7,104.2,0.544,103,0.278,0.435,0.329,0.781,42.4,20.1,16.4,7.8,4.3,-8.6,102.5,111.3,0.542,1,12/03/2016
Utah Jazz,Denver Nuggets,0021600297,105,0.55,0.465,0.356,0.772,46.6,20.2,13.6,6.7,5.7,5.0,108.4,102.9,0.564,98,0.368,0.433,0.353,0.741,49.9,21.6,16.0,6.1,4.5,-3.0,105.6,108.7,0.526,1,12/03/2016
Dallas Mavericks,Chicago Bulls,0021600296,107,0.167,0.408,0.314,0.796,43.2,19.2,13.9,8.1,4.0,-9.4,97.0,106.4,0.502,82,0.611,0.44,0.325,0.811,50.9,22.7,13.6,8.4,5.5,5.8,108.8,102.8,0.526,1,12/03/2016
Charlotte Hornets,Minnesota Timberwolves,0021600292,120,0.579,0.44,0.351,0.741,46.0,24.6,12.0,6.9,5.4,2.4,107.0,104.9,0.54,125,0.263,0.449,0.351,0.782,43.4,22.5,15.5,8.5,5.0,-1.2,107.8,108.3,0.546,0,12/03/2016
Toronto Raptors,Atlanta Hawks,0021600293,128,0.684,0.473,0.38,0.813,44.0,20.5,12.6,9.1,4.7,7.1,113.7,107.0,0.575,84,0.5,0.454,0.329,0.701,44.8,23.6,17.1,9.3,5.4,0.0,102.1,101.9,0.535,1,12/03/2016
Memphis Grizzlies,Los Angeles Lakers,0021600295,103,0.6,0.423,0.338,0.788,44.2,20.6,14.8,8.8,5.9,-1.1,102.9,103.8,0.522,100,0.476,0.45,0.346,0.774,44.8,21.6,16.0,8.5,3.6,-4.4,105.5,109.9,0.54,1,12/03/2016
New York Knicks,Sacramento Kings,0021600302,106,0.526,0.447,0.357,0.783,45.9,22.9,14.1,7.8,5.7,-2.7,106.7,110.0,0.533,98,0.368,0.449,0.344,0.777,43.5,22.7,15.1,7.9,4.3,-2.3,106.2,108.9,0.543,1,12/04/2016
LA Clippers,Indiana Pacers,0021600303,102,0.762,0.465,0.377,0.757,44.7,22.9,12.7,9.3,4.9,10.7,111.4,100.8,0.568,111,0.474,0.456,0.351,0.785,42.5,22.7,15.2,9.2,6.0,-2.7,103.3,105.8,0.536,0,12/04/2016
Detroit Pistons,Orlando Magic,0021600300,92,0.524,0.455,0.351,0.767,47.1,22.4,12.3,7.3,4.2,3.7,106.2,102.6,0.528,98,0.4,0.416,0.323,0.72,47.8,21.8,14.6,6.8,6.0,-4.6,99.0,103.5,0.498,0,12/04/2016
Oklahoma City Thunder,New Orleans Pelicans,0021600301,101,0.6,0.459,0.348,0.732,45.3,22.2,15.5,7.7,5.2,2.2,107.2,104.6,0.544,92,0.35,0.447,0.322,0.769,43.3,23.2,13.2,8.2,6.4,-2.9,102.6,105.5,0.534,1,12/04/2016
Philadelphia 76ers,Denver Nuggets,0021600304,98,0.2,0.432,0.366,0.735,43.8,22.9,17.5,7.9,5.7,-10.0,99.2,109.2,0.526,106,0.35,0.434,0.362,0.743,49.5,21.6,16.0,6.2,4.5,-3.2,105.6,109.0,0.527,0,12/05/2016
Golden State Warriors,Indiana Pacers,0021600314,142,0.85,0.502,0.385,0.792,43.1,30.7,14.7,9.3,6.4,12.4,116.5,104.4,0.609,106,0.5,0.457,0.351,0.787,42.3,22.6,15.0,9.2,5.8,-2.1,103.8,105.7,0.539,1,12/05/2016
Los Angeles Lakers,Utah Jazz,0021600313,101,0.455,0.449,0.346,0.775,44.9,21.4,16.2,8.5,3.7,-4.3,105.7,110.1,0.54,107,0.571,0.464,0.357,0.782,46.4,20.2,13.4,6.8,5.6,5.1,108.7,103.1,0.564,0,12/05/2016
Chicago Bulls,Portland Trail Blazers,0021600308,110,0.579,0.441,0.322,0.807,50.7,22.1,14.0,8.2,5.5,4.2,108.0,103.6,0.525,112,0.524,0.457,0.364,0.798,42.5,22.2,13.3,6.8,4.7,-2.3,109.7,112.0,0.56,0,12/05/2016
