Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Toronto Raptors,Brooklyn Nets,0041900112,104,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,99,0.486,0.448,0.343,0.745,46.6,23.8,14.8,6.3,4.4,-0.6,108.7,109.2,0.554,1,08/19/2020
Houston Rockets,Los Angeles Lakers,0041900172,111,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,111,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,1,08/20/2020
Milwaukee Bucks,Miami Heat,0041900102,111,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,109,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,1,08/20/2020
Indiana Pacers,Orlando Magic,0041900132,100,0.616,0.476,0.363,0.787,42.8,25.9,13.2,7.4,5.2,2.0,109.5,107.5,0.565,96,0.452,0.444,0.343,0.774,44.8,24.1,12.9,8.3,5.5,-1.0,107.9,109.2,0.544,0,08/20/2020
Oklahoma City Thunder,Portland Trail Blazers,0041900172,98,0.611,0.468,0.355,0.796,42.8,21.6,13.7,7.6,4.9,2.0,110.1,108.1,0.573,88,0.473,0.463,0.377,0.804,44.6,20.3,12.6,6.2,6.0,-1.1,113.2,114.3,0.57,0,08/20/2020
Philadelphia 76ers,Boston Celtics,0041900123,94,0.589,0.468,0.368,0.755,45.4,25.8,14.2,8.0,5.3,2.4,110.7,108.4,0.566,102,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,0,08/21/2020
Brooklyn Nets,Toronto Raptors,0041900113,92,0.486,0.448,0.343,0.745,46.6,23.8,14.8,6.3,4.4,-0.6,108.7,109.2,0.554,117,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,0,08/21/2020
Utah Jazz,Denver Nuggets,0041900163,124,0.611,0.471,0.38,0.779,45.1,22.5,15.2,6.1,4.1,2.5,111.8,109.3,0.585,87,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,1,08/21/2020
Dallas Mavericks,LA Clippers,0041900153,122,0.573,0.461,0.367,0.779,46.5,24.4,12.6,6.1,4.8,4.9,115.9,111.2,0.581,130,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,0,08/21/2020
Orlando Magic,Milwaukee Bucks,0041900103,107,0.452,0.444,0.343,0.774,44.8,24.1,12.9,8.3,5.5,-1.0,107.9,109.2,0.544,121,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,0,08/22/2020
Miami Heat,Indiana Pacers,0041900133,124,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,115,0.616,0.476,0.363,0.787,42.8,25.9,13.2,7.4,5.2,2.0,109.5,107.5,0.565,1,08/22/2020
Portland Trail Blazers,Los Angeles Lakers,0041900143,108,0.473,0.463,0.377,0.804,44.6,20.3,12.6,6.2,6.0,-1.1,113.2,114.3,0.57,116,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,0,08/22/2020
Oklahoma City Thunder,Houston Rockets,0041900173,119,0.611,0.468,0.355,0.796,42.8,21.6,13.7,7.6,4.9,2.0,110.1,108.1,0.573,107,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,1,08/22/2020
Dallas Mavericks,Boston Celtics,0041900154,135,0.573,0.461,0.367,0.779,46.5,24.4,12.6,6.1,4.8,4.9,115.9,111.2,0.581,110,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,1,08/23/2020
LA Clippers,Denver Nuggets,0041900154,133,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,127,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,0,08/23/2020
Brooklyn Nets,Philadelphia 76ers,0041900114,122,0.486,0.448,0.343,0.745,46.6,23.8,14.8,6.3,4.4,-0.6,108.7,109.2,0.554,106,0.589,0.468,0.368,0.755,45.4,25.8,14.2,8.0,5.3,2.4,110.7,108.4,0.566,0,08/23/2020
Utah Jazz,Toronto Raptors,0041900164,129,0.611,0.471,0.38,0.779,45.1,22.5,15.2,6.1,4.1,2.5,111.8,109.3,0.585,150,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,1,08/23/2020
Orlando Magic,Milwaukee Bucks,0041900104,106,0.452,0.444,0.343,0.774,44.8,24.1,12.9,8.3,5.5,-1.0,107.9,109.2,0.544,121,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,0,08/24/2020
Miami Heat,Indiana Pacers,0041900134,99,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,87,0.616,0.476,0.363,0.787,42.8,25.9,13.2,7.4,5.2,2.0,109.5,107.5,0.565,1,08/24/2020
Portland Trail Blazers,Los Angeles Lakers,0041900144,115,0.473,0.463,0.377,0.804,44.6,20.3,12.6,6.2,6.0,-1.1,113.2,114.3,0.57,135,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,0,08/24/2020
Oklahoma City Thunder,Houston Rockets,0041900174,117,0.611,0.468,0.355,0.796,42.8,21.6,13.7,7.6,4.9,2.0,110.1,108.1,0.573,114,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,1,08/24/2020
LA Clippers,Dallas Mavericks,0041900155,154,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,111,0.573,0.461,0.367,0.779,46.5,24.4,12.6,6.1,4.8,4.9,115.9,111.2,0.581,1,08/25/2020
Denver Nuggets,Utah Jazz,0041900165,117,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,107,0.611,0.471,0.38,0.779,45.1,22.5,15.2,6.1,4.1,2.5,111.8,109.3,0.585,1,08/25/2020
Los Angeles Lakers,Portland Trail Blazers,0041900145,131,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,122,0.473,0.463,0.377,0.804,44.6,20.3,12.6,6.2,6.0,-1.1,113.2,114.3,0.57,1,08/29/2020
Houston Rockets,Oklahoma City Thunder,0041900175,114,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,80,0.611,0.468,0.355,0.796,42.8,21.6,13.7,7.6,4.9,2.0,110.1,108.1,0.573,1,08/29/2020
Milwaukee Bucks,Orlando Magic,0041900105,118,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,104,0.452,0.444,0.343,0.774,44.8,24.1,12.9,8.3,5.5,-1.0,107.9,109.2,0.544,1,08/29/2020
Utah Jazz,Denver Nuggets,0041900166,107,0.611,0.471,0.38,0.779,45.1,22.5,15.2,6.1,4.1,2.5,111.8,109.3,0.585,119,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,0,08/30/2020
Dallas Mavericks,LA Clippers,0041900156,97,0.573,0.461,0.367,0.779,46.5,24.4,12.6,6.1,4.8,4.9,115.9,111.2,0.581,111,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,0,08/30/2020
Toronto Raptors,Boston Celtics,0041900211,94,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,112,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,0,08/30/2020
Milwaukee Bucks,Miami Heat,0041900201,104,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,115,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,0,08/31/2020
Oklahoma City Thunder,Houston Rockets,0041900176,104,0.611,0.468,0.355,0.796,42.8,21.6,13.7,7.6,4.9,2.0,110.1,108.1,0.573,100,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,1,08/31/2020
Denver Nuggets,Utah Jazz,0041900167,80,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,78,0.611,0.471,0.38,0.779,45.1,22.5,15.2,6.1,4.1,2.5,111.8,109.3,0.585,1,09/01/2020
Toronto Raptors,Boston Celtics,0041900212,99,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,102,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,0,09/01/2020
Houston Rockets,Oklahoma City Thunder,0041900177,104,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,102,0.611,0.468,0.355,0.796,42.8,21.6,13.7,7.6,4.9,2.0,110.1,108.1,0.573,1,09/02/2020
Milwaukee Bucks,Miami Heat,0041900202,114,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,116,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,0,09/02/2020
Boston Celtics,Toronto Raptors,0041900213,103,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,104,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,0,09/03/2020
LA Clippers,Denver Nuggets,0041900231,120,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,97,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,1,09/03/2020
Los Angeles Lakers,Houston Rockets,0041900221,97,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,112,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,0,09/04/2020
Miami Heat,Milwaukee Bucks,0041900203,115,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,100,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,1,09/04/2020
Boston Celtics,Toronto Raptors,0041900214,93,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,100,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,0,09/05/2020
LA Clippers,Denver Nuggets,0041900232,101,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,110,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,0,09/05/2020
Los Angeles Lakers,Houston Rockets,0041900222,117,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,109,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,1,09/06/2020
Miami Heat,Milwaukee Bucks,0041900204,115,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,118,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,0,09/06/2020
Denver Nuggets,LA Clippers,0041900233,107,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,113,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,0,09/07/2020
Toronto Raptors,Boston Celtics,0041900215,89,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,111,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,0,09/07/2020
Houston Rockets,Los Angeles Lakers,0041900223,102,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,112,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,0,09/08/2020
Milwaukee Bucks,Miami Heat,0041900205,94,0.767,0.476,0.355,0.742,48.8,24.4,14.2,6.8,5.5,9.5,111.9,102.5,0.583,103,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,0,09/08/2020
Boston Celtics,Toronto Raptors,0041900216,122,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,125,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,0,09/09/2020
Denver Nuggets,LA Clippers,0041900234,85,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,96,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,0,09/09/2020
Houston Rockets,Los Angeles Lakers,0041900224,100,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,110,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,0,09/10/2020
LA Clippers,Denver Nuggets,0041900235,105,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,111,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,0,09/11/2020
Toronto Raptors,Boston Celtics,0041900217,87,0.736,0.458,0.374,0.796,44.6,24.8,14.6,8.7,4.9,6.1,110.8,104.7,0.574,92,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,0,09/11/2020
Los Angeles Lakers,Houston Rockets,0041900225,119,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,96,0.611,0.451,0.345,0.791,42.3,20.7,14.0,8.3,4.9,2.8,112.5,109.8,0.578,1,09/12/2020
Denver Nuggets,LA Clippers,0041900236,111,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,98,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,1,09/13/2020
Boston Celtics,Miami Heat,0041900301,114,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,117,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,0,09/15/2020
LA Clippers,Denver Nuggets,0041900237,89,0.681,0.466,0.371,0.791,46.4,23.1,14.2,6.9,4.6,6.3,113.3,106.9,0.577,104,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,0,09/15/2020
Boston Celtics,Miami Heat,0041900302,101,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,106,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,0,09/17/2020
Los Angeles Lakers,Denver Nuggets,0041900311,126,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,114,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,1,09/18/2020
Miami Heat,Boston Celtics,0041900303,106,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,117,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,0,09/19/2020
Los Angeles Lakers,Denver Nuggets,0041900312,105,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,103,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,1,09/20/2020
Denver Nuggets,Los Angeles Lakers,0041900313,114,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,106,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,1,09/22/2020
Miami Heat,Boston Celtics,0041900304,112,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,109,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,1,09/23/2020
Denver Nuggets,Los Angeles Lakers,0041900314,108,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,114,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,0,09/24/2020
Boston Celtics,Miami Heat,0041900305,121,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,108,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,1,09/25/2020
Los Angeles Lakers,Denver Nuggets,0041900315,117,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,107,0.63,0.473,0.359,0.777,44.6,27.0,13.9,8.1,4.7,2.1,112.6,110.4,0.567,1,09/26/2020
Miami Heat,Boston Celtics,0041900306,125,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,113,0.667,0.461,0.364,0.801,45.7,22.8,13.7,8.2,5.6,6.3,112.8,106.5,0.57,1,09/27/2020
Los Angeles Lakers,Miami Heat,0041900401,116,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,98,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,1,09/30/2020
Los Angeles Lakers,Miami Heat,0041900402,124,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,114,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,1,10/02/2020
Miami Heat,Los Angeles Lakers,0041900403,115,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,104,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,1,10/04/2020
Miami Heat,Los Angeles Lakers,0041900404,96,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,102,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,0,10/06/2020
Los Angeles Lakers,Miami Heat,0041900405,108,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,111,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,0,10/09/2020
Miami Heat,Los Angeles Lakers,0041900406,93,0.603,0.468,0.379,0.783,44.3,25.9,14.9,7.5,4.5,2.9,111.9,109.3,0.587,106,0.732,0.48,0.349,0.729,45.0,25.0,14.9,8.5,6.5,5.7,111.7,106.1,0.573,0,10/11/2020
