Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Los Angeles Lakers,Houston Rockets,0021500385,87,0.16,0.414,0.326,0.782,44.2,18.8,14.9,7.6,4.7,-9.3,99.6,108.9,0.509,107,0.462,0.435,0.34,0.723,42.7,21.4,16.9,10.9,5.3,-3.0,103.9,107.0,0.54,0,12/17/2015
Cleveland Cavaliers,Oklahoma City Thunder,0021500384,104,0.696,0.456,0.36,0.722,47.5,23.8,15.6,6.8,4.1,6.0,106.9,101.0,0.549,100,0.68,0.469,0.36,0.792,48.6,21.2,16.5,7.6,6.8,7.4,108.9,101.7,0.559,1,12/17/2015
Charlotte Hornets,Toronto Raptors,0021500383,109,0.583,0.445,0.36,0.768,44.8,22.1,12.9,7.3,5.8,4.0,104.9,101.3,0.545,99,0.615,0.44,0.353,0.794,45.9,18.7,15.3,9.5,4.5,3.9,105.0,101.6,0.541,1,12/17/2015
Philadelphia 76ers,New York Knicks,0021500388,97,0.037,0.416,0.325,0.699,42.7,19.4,18.8,8.1,6.8,-13.4,93.6,106.6,0.503,107,0.462,0.426,0.339,0.807,46.4,21.0,15.0,6.6,5.9,-1.7,102.5,104.0,0.518,0,12/18/2015
Golden State Warriors,Milwaukee Bucks,0021500397,121,0.962,0.488,0.427,0.749,46.4,28.3,15.8,8.4,6.5,13.3,113.8,100.6,0.595,112,0.37,0.447,0.355,0.778,42.5,24.4,16.0,8.3,5.3,-6.8,100.6,107.6,0.525,1,12/18/2015
San Antonio Spurs,LA Clippers,0021500393,115,0.815,0.482,0.371,0.782,48.7,26.5,15.0,8.7,6.1,14.1,106.9,93.0,0.56,107,0.615,0.456,0.342,0.681,43.8,23.4,13.9,7.3,5.4,2.2,104.8,102.3,0.54,1,12/18/2015
Chicago Bulls,Detroit Pistons,0021500391,144,0.652,0.425,0.367,0.757,49.4,22.9,14.6,6.7,6.2,1.9,100.2,98.3,0.51,147,0.556,0.425,0.33,0.668,48.0,18.4,14.5,8.6,3.5,1.7,101.9,100.8,0.505,0,12/18/2015
Phoenix Suns,New Orleans Pelicans,0021500396,104,0.407,0.45,0.376,0.747,43.7,21.0,16.8,9.3,4.4,-1.1,104.5,105.2,0.542,88,0.28,0.444,0.356,0.79,42.5,21.7,14.0,7.6,4.8,-6.1,103.3,109.2,0.537,1,12/18/2015
Boston Celtics,Atlanta Hawks,0021500389,101,0.538,0.432,0.332,0.786,43.9,24.3,15.3,10.2,4.8,4.0,103.3,99.0,0.524,109,0.556,0.456,0.345,0.801,42.0,26.1,15.2,9.7,5.8,0.7,104.2,103.3,0.55,0,12/18/2015
Orlando Magic,Portland Trail Blazers,0021500387,102,0.56,0.443,0.357,0.772,46.3,22.8,15.6,8.7,5.6,2.2,103.0,100.8,0.525,94,0.407,0.444,0.361,0.734,46.9,21.1,15.8,6.5,4.3,-0.5,104.6,105.5,0.536,1,12/18/2015
Miami Heat,Toronto Raptors,0021500390,94,0.625,0.461,0.316,0.725,46.5,20.9,15.4,6.9,7.6,2.5,102.4,99.6,0.539,108,0.593,0.436,0.345,0.791,45.8,18.6,15.0,9.3,4.7,3.4,104.6,101.8,0.537,0,12/18/2015
Utah Jazz,Denver Nuggets,0021500395,97,0.417,0.439,0.362,0.741,45.7,19.7,15.8,8.9,5.2,-0.8,104.3,104.7,0.526,88,0.44,0.432,0.343,0.751,46.2,22.9,16.1,7.7,5.0,-4.7,101.5,106.5,0.521,1,12/18/2015
Indiana Pacers,Brooklyn Nets,0021500386,104,0.625,0.446,0.388,0.751,44.2,21.0,15.1,9.3,4.2,5.2,105.2,100.0,0.541,97,0.28,0.447,0.305,0.759,45.6,21.5,15.8,8.3,4.2,-6.8,98.7,105.2,0.511,1,12/18/2015
Dallas Mavericks,Memphis Grizzlies,0021500394,97,0.538,0.439,0.324,0.785,45.3,21.7,13.8,7.2,3.6,0.0,102.7,102.9,0.536,88,0.519,0.432,0.318,0.815,42.8,22.1,14.8,8.8,4.3,-4.9,100.8,105.8,0.519,1,12/18/2015
Minnesota Timberwolves,Sacramento Kings,0021500392,99,0.36,0.446,0.331,0.807,44.9,21.2,15.1,7.1,4.9,-1.7,103.7,105.2,0.536,95,0.4,0.455,0.367,0.724,44.1,24.1,16.6,8.3,3.9,-2.7,104.2,106.8,0.539,1,12/18/2015
New York Knicks,Chicago Bulls,0021500400,107,0.481,0.427,0.338,0.804,46.6,21.2,15.0,6.6,5.9,-1.3,102.8,103.9,0.52,91,0.625,0.424,0.361,0.767,49.2,22.5,14.5,6.5,6.2,1.7,100.6,98.9,0.511,1,12/19/2015
Houston Rockets,LA Clippers,0021500401,107,0.481,0.433,0.342,0.719,43.3,21.5,16.9,10.8,5.4,-2.1,104.3,106.4,0.539,97,0.593,0.458,0.345,0.678,43.6,23.4,13.8,7.2,5.5,1.8,105.0,103.0,0.542,1,12/19/2015
Washington Wizards,Charlotte Hornets,0021500399,109,0.417,0.446,0.35,0.753,40.8,22.7,15.9,8.8,3.6,-4.8,101.8,106.3,0.537,101,0.6,0.445,0.359,0.77,45.0,22.1,12.9,7.2,6.0,4.3,105.0,101.0,0.545,1,12/19/2015
Oklahoma City Thunder,Los Angeles Lakers,0021500398,118,0.654,0.469,0.358,0.795,48.3,21.4,16.4,7.6,6.8,7.0,108.9,102.2,0.56,78,0.154,0.415,0.322,0.775,44.3,19.0,14.9,7.5,4.7,-9.7,99.3,109.1,0.508,1,12/19/2015
Memphis Grizzlies,Indiana Pacers,0021500402,96,0.5,0.43,0.319,0.819,42.8,21.8,14.7,8.9,4.2,-5.1,100.6,105.8,0.518,84,0.64,0.445,0.382,0.757,44.6,20.8,15.0,9.0,4.2,5.2,105.2,100.0,0.54,1,12/19/2015
Phoenix Suns,Milwaukee Bucks,0021500406,95,0.429,0.453,0.376,0.743,43.8,21.0,16.9,9.3,4.3,-0.5,104.6,104.7,0.543,101,0.357,0.448,0.35,0.781,42.4,24.4,16.0,8.2,5.3,-6.8,100.9,108.1,0.526,0,12/20/2015
Brooklyn Nets,Minnesota Timberwolves,0021500403,85,0.269,0.446,0.313,0.767,45.5,21.4,15.7,8.3,4.3,-6.8,98.8,105.3,0.511,100,0.385,0.447,0.331,0.81,45.2,21.4,15.3,6.9,4.9,-1.5,103.8,105.2,0.536,0,12/20/2015
Orlando Magic,Atlanta Hawks,0021500407,100,0.577,0.444,0.351,0.768,46.4,22.7,15.5,8.8,5.6,2.4,103.1,100.6,0.525,103,0.571,0.456,0.341,0.801,41.9,25.9,15.1,9.8,5.7,1.0,104.2,103.0,0.55,0,12/20/2015
Cleveland Cavaliers,Philadelphia 76ers,0021500405,108,0.708,0.457,0.363,0.723,47.5,24.1,15.7,6.8,4.0,5.9,107.2,101.3,0.549,86,0.036,0.418,0.323,0.693,42.5,19.2,18.7,8.1,6.7,-13.3,93.8,106.7,0.504,1,12/20/2015
Miami Heat,Portland Trail Blazers,0021500404,116,0.6,0.462,0.318,0.729,46.2,20.9,15.4,6.8,7.6,1.8,102.6,100.5,0.54,109,0.393,0.444,0.36,0.734,46.8,21.1,15.9,6.4,4.2,-0.8,104.3,105.4,0.537,1,12/20/2015
Denver Nuggets,New Orleans Pelicans,0021500409,125,0.423,0.431,0.337,0.753,46.3,22.7,16.1,7.9,5.0,-4.9,101.4,106.5,0.52,130,0.269,0.441,0.35,0.793,42.3,21.4,14.3,7.6,4.9,-6.4,102.8,109.1,0.536,0,12/20/2015
Toronto Raptors,Sacramento Kings,0021500408,94,0.607,0.439,0.347,0.792,45.7,18.7,14.7,9.4,4.8,3.8,105.2,102.0,0.539,104,0.385,0.456,0.365,0.723,43.7,24.1,16.5,8.4,3.8,-2.8,104.2,106.8,0.539,0,12/20/2015
San Antonio Spurs,Indiana Pacers,0021500416,106,0.821,0.483,0.376,0.782,48.6,26.5,14.8,8.7,6.0,13.9,107.4,93.7,0.561,92,0.615,0.443,0.373,0.757,44.7,20.5,15.1,9.0,4.1,4.6,104.7,100.2,0.537,1,12/21/2015
Chicago Bulls,Brooklyn Nets,0021500414,102,0.6,0.423,0.356,0.765,49.3,22.4,14.5,6.5,6.1,1.0,100.5,99.5,0.508,105,0.259,0.445,0.309,0.769,45.3,21.6,15.7,8.2,4.2,-7.2,98.4,105.3,0.51,0,12/21/2015
New York Knicks,Orlando Magic,0021500412,99,0.5,0.43,0.335,0.805,46.6,21.1,15.0,6.6,5.8,-0.6,103.2,103.7,0.522,107,0.556,0.445,0.351,0.771,46.1,22.9,15.4,9.1,5.6,2.2,103.2,100.9,0.525,0,12/21/2015
Boston Celtics,Minnesota Timberwolves,0021500411,113,0.519,0.433,0.335,0.784,43.8,24.1,15.5,10.0,4.7,3.5,103.0,99.2,0.525,99,0.407,0.448,0.329,0.812,45.3,21.7,15.3,7.1,4.9,-0.9,103.9,104.6,0.537,1,12/21/2015
LA Clippers,Oklahoma City Thunder,0021500418,99,0.571,0.455,0.342,0.676,43.3,23.3,13.7,7.3,5.5,1.3,104.6,103.0,0.54,100,0.667,0.472,0.361,0.79,48.7,21.6,16.4,7.6,6.7,8.2,109.4,101.5,0.562,0,12/21/2015
Houston Rockets,Charlotte Hornets,0021500415,102,0.5,0.433,0.341,0.713,43.6,21.5,16.9,10.7,5.5,-1.7,104.2,106.0,0.539,95,0.577,0.444,0.357,0.771,45.2,22.2,13.1,7.3,5.9,3.8,104.8,101.3,0.543,1,12/21/2015
Utah Jazz,Phoenix Suns,0021500417,110,0.44,0.44,0.364,0.742,45.5,19.6,15.8,8.9,5.0,-0.4,104.4,104.5,0.528,89,0.414,0.453,0.378,0.748,43.7,21.0,17.1,9.3,4.2,-0.7,104.3,104.6,0.543,1,12/21/2015
Atlanta Hawks,Portland Trail Blazers,0021500413,106,0.586,0.458,0.346,0.798,42.0,26.0,15.3,9.7,5.7,1.1,104.3,103.1,0.552,97,0.379,0.445,0.361,0.737,46.7,21.3,16.1,6.4,4.1,-1.0,104.7,106.0,0.539,1,12/21/2015
Washington Wizards,Sacramento Kings,0021500410,113,0.44,0.448,0.353,0.758,40.7,22.8,15.8,8.8,3.6,-4.3,102.1,106.1,0.54,99,0.407,0.458,0.367,0.72,43.7,24.2,16.5,8.4,4.0,-2.3,104.3,106.4,0.541,1,12/21/2015
Philadelphia 76ers,Memphis Grizzlies,0021500419,90,0.034,0.416,0.319,0.693,42.7,19.1,18.7,8.0,6.6,-13.6,93.5,106.7,0.502,104,0.517,0.43,0.317,0.818,43.0,21.8,14.6,8.9,4.3,-4.5,100.7,105.3,0.518,0,12/22/2015
Miami Heat,Detroit Pistons,0021500420,92,0.615,0.466,0.327,0.728,45.7,21.1,15.3,7.0,7.6,2.0,103.4,101.1,0.545,93,0.571,0.427,0.327,0.663,48.0,18.5,14.2,8.4,3.5,1.8,102.2,101.1,0.506,0,12/22/2015
Denver Nuggets,Los Angeles Lakers,0021500422,107,0.407,0.432,0.345,0.755,46.0,22.9,15.8,7.8,5.0,-4.9,102.4,107.6,0.523,111,0.148,0.412,0.32,0.77,44.0,18.8,14.9,7.6,4.6,-10.9,98.8,109.7,0.504,0,12/22/2015
Toronto Raptors,Dallas Mavericks,0021500421,103,0.586,0.436,0.343,0.795,45.9,18.5,14.7,9.4,4.7,3.3,104.9,102.2,0.537,99,0.556,0.439,0.325,0.789,45.6,22.0,14.1,7.2,3.6,0.3,102.8,102.6,0.537,1,12/22/2015
Golden State Warriors,Utah Jazz,0021500434,103,0.963,0.488,0.424,0.749,46.4,28.4,15.8,8.3,6.4,13.2,114.1,100.9,0.594,85,0.462,0.441,0.364,0.744,45.7,19.5,15.6,8.9,5.0,0.5,104.9,104.0,0.53,1,12/23/2015
Los Angeles Lakers,Oklahoma City Thunder,0021500435,85,0.179,0.415,0.318,0.769,44.0,18.8,14.8,7.6,4.7,-10.4,99.5,109.8,0.507,120,0.679,0.472,0.358,0.791,48.6,21.7,16.2,7.7,6.6,8.0,109.3,101.6,0.561,0,12/23/2015
Phoenix Suns,Denver Nuggets,0021500433,96,0.4,0.451,0.375,0.753,43.6,20.7,17.0,9.1,4.1,-1.3,104.0,105.0,0.542,104,0.393,0.433,0.345,0.758,46.1,23.0,15.6,7.6,5.0,-4.9,102.8,108.0,0.523,0,12/23/2015
Brooklyn Nets,Dallas Mavericks,0021500428,118,0.286,0.445,0.311,0.771,45.6,21.7,15.7,8.3,4.2,-6.8,98.8,105.3,0.511,119,0.536,0.439,0.327,0.788,45.2,22.0,13.8,7.2,3.8,0.1,102.8,102.7,0.536,0,12/23/2015
Orlando Magic,Houston Rockets,0021500426,104,0.571,0.447,0.355,0.772,45.8,22.9,15.3,9.1,5.5,2.4,103.7,101.2,0.527,101,0.517,0.434,0.338,0.713,43.8,21.4,17.0,10.4,5.5,-1.4,104.2,105.6,0.54,1,12/23/2015
Cleveland Cavaliers,New York Knicks,0021500424,91,0.72,0.457,0.365,0.727,47.1,24.2,15.6,6.9,4.0,6.6,107.2,100.6,0.55,84,0.483,0.432,0.334,0.807,46.5,21.2,15.0,6.6,5.8,-0.9,103.5,104.2,0.524,1,12/23/2015
Milwaukee Bucks,Philadelphia 76ers,0021500430,113,0.379,0.45,0.349,0.774,42.2,24.5,15.9,8.2,5.4,-6.4,101.0,107.8,0.527,100,0.033,0.417,0.319,0.691,42.7,19.1,19.1,7.9,6.5,-13.6,93.5,106.8,0.504,1,12/23/2015
Indiana Pacers,Sacramento Kings,0021500425,106,0.593,0.442,0.373,0.753,44.9,20.6,15.1,8.9,4.1,3.9,104.4,100.6,0.535,108,0.393,0.456,0.365,0.723,43.8,24.2,16.5,8.4,3.9,-2.7,104.2,106.7,0.539,0,12/23/2015
Atlanta Hawks,Detroit Pistons,0021500429,107,0.6,0.458,0.344,0.799,41.6,25.8,15.2,9.6,5.6,1.3,104.5,103.1,0.553,100,0.586,0.427,0.334,0.661,48.0,18.5,14.3,8.2,3.5,1.7,102.4,101.3,0.507,1,12/23/2015
Minnesota Timberwolves,San Antonio Spurs,0021500431,83,0.393,0.448,0.324,0.811,45.0,21.7,15.2,7.2,5.0,-1.4,103.8,104.9,0.537,108,0.828,0.484,0.374,0.784,48.6,26.6,14.7,8.7,6.1,13.9,107.5,93.8,0.561,0,12/23/2015
Charlotte Hornets,Boston Celtics,0021500423,89,0.556,0.44,0.353,0.773,44.9,22.1,13.1,7.3,5.8,3.4,104.5,101.4,0.541,102,0.536,0.436,0.34,0.778,44.0,24.5,15.6,9.9,4.8,3.9,103.4,99.3,0.527,0,12/23/2015
Washington Wizards,Memphis Grizzlies,0021500427,100,0.462,0.451,0.362,0.761,40.6,23.2,15.6,8.9,3.6,-3.6,102.5,105.9,0.543,91,0.533,0.432,0.317,0.817,42.9,22.0,14.6,9.2,4.3,-3.8,100.9,104.9,0.519,1,12/23/2015
New Orleans Pelicans,Portland Trail Blazers,0021500432,115,0.296,0.445,0.354,0.793,42.1,21.5,14.1,7.5,5.2,-6.0,104.0,109.8,0.541,89,0.367,0.446,0.356,0.737,46.9,21.4,16.2,6.4,4.1,-1.3,104.6,106.2,0.539,1,12/23/2015
Golden State Warriors,Cleveland Cavaliers,0021500438,89,0.964,0.487,0.423,0.755,46.2,28.3,15.8,8.4,6.5,13.3,113.9,100.5,0.594,83,0.731,0.455,0.361,0.733,47.4,24.2,15.4,6.9,4.1,6.6,107.1,100.4,0.548,1,12/25/2015
Los Angeles Lakers,LA Clippers,0021500440,84,0.172,0.413,0.317,0.765,43.7,18.8,14.7,7.5,4.7,-11.2,99.1,110.4,0.504,94,0.552,0.456,0.341,0.676,43.5,23.3,13.7,7.3,5.5,1.3,104.7,103.1,0.54,0,12/25/2015
Houston Rockets,San Antonio Spurs,0021500439,88,0.5,0.436,0.335,0.713,43.7,21.4,16.9,10.3,5.5,-1.5,104.4,105.8,0.541,84,0.833,0.486,0.375,0.782,48.7,26.6,14.8,8.6,6.2,14.3,107.9,93.8,0.563,1,12/25/2015
Miami Heat,New Orleans Pelicans,0021500436,94,0.593,0.465,0.324,0.73,45.7,20.9,14.9,7.1,7.6,1.9,103.4,101.3,0.543,88,0.321,0.447,0.357,0.796,42.4,21.7,14.0,7.4,5.3,-4.9,104.5,109.1,0.543,1,12/25/2015
Oklahoma City Thunder,Chicago Bulls,0021500437,96,0.69,0.475,0.355,0.79,49.1,21.7,16.3,7.7,6.9,9.0,109.9,101.2,0.562,105,0.577,0.424,0.356,0.76,49.2,22.8,14.4,6.6,6.1,0.8,100.7,99.8,0.508,0,12/25/2015
San Antonio Spurs,Denver Nuggets,0021500450,101,0.806,0.483,0.371,0.784,48.7,26.6,14.9,8.7,6.1,13.7,107.3,93.8,0.559,86,0.414,0.434,0.348,0.752,46.2,23.1,15.7,7.5,5.1,-4.4,102.9,107.7,0.524,1,12/26/2015
Phoenix Suns,Philadelphia 76ers,0021500451,104,0.387,0.45,0.379,0.751,43.7,20.7,17.0,9.1,4.0,-1.6,103.8,105.0,0.541,111,0.032,0.418,0.32,0.69,42.7,19.2,19.2,8.1,6.5,-13.6,93.7,107.0,0.505,0,12/26/2015
Brooklyn Nets,Washington Wizards,0021500447,96,0.276,0.448,0.319,0.762,45.5,22.1,15.5,8.3,4.2,-6.6,99.4,105.8,0.512,111,0.481,0.451,0.365,0.762,40.9,23.4,15.7,8.7,3.6,-3.1,102.8,105.8,0.543,0,12/26/2015
Orlando Magic,Miami Heat,0021500444,101,0.586,0.45,0.357,0.77,45.8,23.0,15.2,9.0,5.4,2.5,104.1,101.5,0.529,108,0.607,0.462,0.319,0.727,46.0,20.8,15.0,7.2,7.5,2.1,102.8,100.6,0.54,0,12/26/2015
Detroit Pistons,Boston Celtics,0021500446,93,0.567,0.427,0.334,0.655,48.0,18.5,14.3,8.2,3.7,1.4,102.4,101.5,0.506,99,0.552,0.435,0.336,0.782,44.2,24.5,15.5,9.9,4.8,4.2,103.5,98.9,0.527,0,12/26/2015
Portland Trail Blazers,Cleveland Cavaliers,0021500453,105,0.355,0.443,0.353,0.734,47.3,21.2,16.1,6.4,4.2,-2.1,104.2,106.5,0.535,76,0.704,0.449,0.353,0.733,47.8,23.8,15.2,6.9,4.1,6.1,106.3,100.1,0.541,1,12/26/2015
Milwaukee Bucks,Toronto Raptors,0021500441,90,0.4,0.455,0.35,0.773,41.9,24.8,15.9,8.4,5.6,-5.7,101.5,107.5,0.531,111,0.6,0.437,0.348,0.795,46.2,18.5,14.8,9.2,4.7,3.3,104.9,102.2,0.538,0,12/26/2015
Utah Jazz,LA Clippers,0021500452,104,0.444,0.44,0.363,0.747,45.5,19.3,15.8,8.9,5.0,-0.2,104.3,104.2,0.529,109,0.567,0.456,0.343,0.677,43.6,23.2,13.8,7.4,5.4,1.6,104.4,102.5,0.539,0,12/26/2015
Atlanta Hawks,New York Knicks,0021500442,117,0.613,0.459,0.343,0.797,41.7,25.8,15.2,9.6,5.5,1.5,104.7,103.0,0.553,98,0.467,0.431,0.333,0.81,46.6,21.2,14.9,6.6,5.9,-1.1,103.2,104.3,0.522,1,12/26/2015
Dallas Mavericks,Chicago Bulls,0021500449,118,0.552,0.442,0.333,0.79,44.8,22.2,13.9,7.1,3.8,0.2,103.4,103.3,0.54,111,0.593,0.425,0.357,0.765,49.3,22.7,14.5,6.6,6.1,1.2,100.8,99.6,0.508,1,12/26/2015
Charlotte Hornets,Memphis Grizzlies,0021500443,98,0.536,0.437,0.351,0.77,44.8,22.0,13.2,7.2,5.8,2.8,103.9,101.5,0.539,92,0.516,0.432,0.313,0.812,42.8,21.8,14.5,9.3,4.4,-4.0,101.0,105.1,0.519,1,12/26/2015
Minnesota Timberwolves,Indiana Pacers,0021500448,88,0.379,0.447,0.323,0.811,44.7,21.7,15.2,7.2,4.9,-2.2,103.5,105.4,0.536,102,0.571,0.443,0.373,0.749,44.7,20.6,14.9,9.1,4.1,3.7,104.5,100.8,0.535,0,12/26/2015
New Orleans Pelicans,Houston Rockets,0021500445,110,0.31,0.445,0.355,0.798,42.4,21.6,14.2,7.4,5.2,-4.9,103.7,108.3,0.541,108,0.516,0.436,0.338,0.711,43.7,21.5,16.9,10.2,5.4,-1.3,104.1,105.3,0.54,1,12/26/2015
Boston Celtics,New York Knicks,0021500454,100,0.567,0.436,0.332,0.781,44.4,24.4,15.5,9.8,4.7,4.3,103.4,98.8,0.527,91,0.452,0.433,0.332,0.809,46.5,21.4,15.2,6.6,6.0,-1.7,103.3,104.9,0.523,1,12/27/2015
Sacramento Kings,Portland Trail Blazers,0021500457,94,0.414,0.458,0.359,0.724,44.0,24.3,16.5,8.3,3.9,-2.5,104.3,106.6,0.54,98,0.375,0.443,0.354,0.734,47.5,21.5,15.9,6.5,4.1,-1.1,104.5,105.8,0.535,0,12/27/2015
Memphis Grizzlies,Los Angeles Lakers,0021500455,112,0.5,0.432,0.315,0.804,43.0,21.8,14.4,9.3,4.4,-4.1,100.9,105.1,0.517,96,0.167,0.413,0.317,0.756,43.6,18.8,14.8,7.6,4.6,-11.2,98.7,109.9,0.503,1,12/27/2015
Oklahoma City Thunder,Denver Nuggets,0021500456,122,0.667,0.471,0.351,0.787,49.1,21.7,16.2,7.8,6.7,8.4,109.4,101.3,0.558,112,0.4,0.435,0.346,0.753,46.0,23.3,15.7,7.5,5.0,-4.8,102.6,107.8,0.523,1,12/27/2015
Golden State Warriors,Sacramento Kings,0021500468,122,0.966,0.485,0.42,0.755,46.4,28.1,15.8,8.4,6.7,13.1,113.1,100.0,0.59,103,0.4,0.456,0.359,0.727,43.9,24.2,16.7,8.3,4.0,-2.6,103.8,106.2,0.539,1,12/28/2015
San Antonio Spurs,Minnesota Timberwolves,0021500465,101,0.813,0.483,0.377,0.788,48.6,26.5,14.9,8.8,6.3,13.8,107.5,93.8,0.56,95,0.367,0.448,0.324,0.81,44.3,21.7,15.5,7.4,4.8,-2.6,103.1,105.4,0.536,1,12/28/2015
Chicago Bulls,Toronto Raptors,0021500463,104,0.571,0.428,0.358,0.764,49.1,22.7,14.6,6.7,6.2,0.9,101.4,100.5,0.512,97,0.613,0.44,0.352,0.793,46.3,19.0,14.6,9.2,4.9,3.9,105.5,102.2,0.541,1,12/28/2015
Phoenix Suns,Cleveland Cavaliers,0021500466,97,0.375,0.448,0.379,0.751,43.6,20.6,16.9,9.1,4.0,-1.7,103.7,105.1,0.54,101,0.679,0.446,0.353,0.729,47.7,23.8,15.3,6.8,4.0,4.8,105.5,100.6,0.538,0,12/28/2015
