Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Minnesota Timberwolves,Philadelphia 76ers,0021600172,110,0.3,0.46,0.419,0.742,44.5,23.5,15.0,8.4,4.9,1.9,112.4,109.3,0.56,86,0.182,0.435,0.343,0.72,42.3,22.0,17.3,8.1,5.5,-11.5,97.2,109.1,0.522,1,11/17/2016
Washington Wizards,New York Knicks,0021600169,119,0.2,0.44,0.314,0.783,46.1,19.8,15.5,8.3,4.8,-4.7,103.6,107.7,0.516,112,0.455,0.447,0.342,0.748,46.8,21.8,14.8,7.0,6.0,-4.9,104.7,110.4,0.526,1,11/17/2016
Los Angeles Lakers,San Antonio Spurs,0021600182,107,0.583,0.472,0.345,0.813,44.0,21.2,16.7,8.6,4.0,1.6,109.1,107.8,0.57,116,0.75,0.447,0.392,0.84,46.2,23.5,12.7,8.5,6.5,5.4,108.7,103.0,0.55,0,11/18/2016
Boston Celtics,Golden State Warriors,0021600179,88,0.545,0.456,0.359,0.754,43.6,25.1,13.7,7.7,4.8,0.5,108.5,108.2,0.554,104,0.818,0.504,0.374,0.816,40.8,30.2,15.3,9.8,5.6,7.9,115.3,107.8,0.61,0,11/18/2016
Cleveland Cavaliers,Detroit Pistons,0021600175,104,0.818,0.441,0.372,0.753,46.9,22.7,13.2,7.3,5.0,5.7,111.5,106.2,0.553,81,0.5,0.446,0.319,0.764,46.5,21.4,12.8,7.9,4.4,1.8,103.8,101.8,0.517,1,11/18/2016
Indiana Pacers,Phoenix Suns,0021600176,96,0.5,0.463,0.356,0.773,42.0,24.2,14.2,9.5,6.9,-0.6,105.3,105.7,0.544,116,0.25,0.445,0.305,0.753,44.0,18.1,14.8,8.5,3.1,-7.6,102.7,109.9,0.528,0,11/18/2016
Dallas Mavericks,Memphis Grizzlies,0021600180,64,0.2,0.416,0.306,0.804,42.5,19.1,12.6,9.1,4.0,-6.8,98.7,105.6,0.505,80,0.545,0.427,0.345,0.787,43.7,20.9,16.4,8.8,4.9,-3.8,103.4,107.4,0.528,0,11/18/2016
Sacramento Kings,LA Clippers,0021600183,115,0.333,0.448,0.34,0.773,43.8,22.2,15.2,7.3,3.8,-4.1,105.1,110.1,0.541,121,0.833,0.461,0.374,0.732,45.8,21.9,12.0,10.8,5.4,15.3,111.4,96.0,0.558,0,11/18/2016
Denver Nuggets,Toronto Raptors,0021600181,111,0.364,0.431,0.363,0.781,48.5,19.0,17.6,6.8,4.4,-2.3,104.9,107.6,0.533,113,0.636,0.461,0.319,0.819,45.1,19.1,11.8,9.4,4.4,4.2,111.7,107.6,0.555,0,11/18/2016
Charlotte Hornets,Atlanta Hawks,0021600174,100,0.7,0.44,0.358,0.776,46.4,25.0,11.2,7.8,5.3,5.9,108.9,103.5,0.544,96,0.818,0.48,0.357,0.702,44.8,26.1,17.9,10.2,5.3,9.6,107.5,97.9,0.568,1,11/18/2016
Oklahoma City Thunder,Brooklyn Nets,0021600178,124,0.583,0.441,0.344,0.738,46.4,20.4,16.7,7.4,5.1,0.5,103.3,102.7,0.526,105,0.364,0.447,0.325,0.81,44.1,20.2,17.0,8.3,4.4,-4.4,103.4,108.2,0.556,1,11/18/2016
New Orleans Pelicans,Portland Trail Blazers,0021600177,113,0.167,0.429,0.291,0.769,43.1,22.1,13.7,8.1,6.4,-7.3,99.3,106.1,0.514,101,0.538,0.445,0.356,0.787,41.1,21.2,13.9,7.1,4.7,-5.1,105.5,110.5,0.548,1,11/18/2016
Philadelphia 76ers,Phoenix Suns,0021600189,120,0.167,0.43,0.337,0.725,42.4,21.5,17.4,8.2,5.2,-12.6,96.8,109.9,0.518,105,0.308,0.448,0.309,0.757,44.2,18.3,14.6,8.9,3.4,-5.6,103.9,109.2,0.53,1,11/19/2016
LA Clippers,Chicago Bulls,0021600192,102,0.846,0.466,0.381,0.74,45.1,22.3,12.1,10.5,5.4,14.6,112.1,97.5,0.566,95,0.667,0.437,0.351,0.829,51.8,22.0,13.7,7.9,5.0,7.6,110.3,102.2,0.528,1,11/19/2016
Orlando Magic,Dallas Mavericks,0021600187,95,0.417,0.408,0.321,0.708,46.9,22.2,13.2,6.1,5.7,-9.2,98.8,108.0,0.488,87,0.182,0.406,0.298,0.8,43.1,18.3,13.2,8.6,4.3,-7.8,96.3,104.3,0.496,1,11/19/2016
Houston Rockets,Utah Jazz,0021600184,111,0.583,0.463,0.374,0.739,46.1,24.7,17.3,7.5,4.9,3.8,111.5,107.2,0.573,102,0.538,0.452,0.34,0.765,45.9,19.5,13.7,7.3,5.5,3.0,105.6,101.9,0.546,1,11/19/2016
Detroit Pistons,Boston Celtics,0021600188,92,0.462,0.435,0.319,0.771,46.5,21.6,12.4,7.7,4.4,-0.2,102.3,102.4,0.507,94,0.5,0.449,0.358,0.756,43.7,24.6,13.7,7.6,4.7,-0.9,107.1,108.2,0.548,0,11/19/2016
Milwaukee Bucks,Golden State Warriors,0021600191,121,0.455,0.443,0.318,0.797,46.7,24.4,15.8,8.9,5.3,-1.2,103.2,104.3,0.529,124,0.833,0.503,0.37,0.805,41.7,30.5,15.0,9.9,5.8,8.6,114.7,106.4,0.605,0,11/19/2016
Washington Wizards,Miami Heat,0021600186,111,0.273,0.449,0.347,0.791,45.3,20.4,15.6,8.2,4.5,-3.6,105.2,108.4,0.529,114,0.273,0.421,0.337,0.665,48.0,20.8,14.5,8.1,6.7,-0.8,99.5,100.7,0.492,0,11/19/2016
Memphis Grizzlies,Minnesota Timberwolves,0021600190,93,0.583,0.426,0.346,0.785,44.6,20.7,16.3,8.7,4.7,-2.1,102.5,104.6,0.525,71,0.364,0.465,0.402,0.753,45.2,23.2,14.9,8.4,5.2,4.0,113.0,107.8,0.563,1,11/19/2016
New Orleans Pelicans,Charlotte Hornets,0021600185,121,0.231,0.438,0.297,0.765,42.7,22.9,13.4,8.2,6.8,-5.8,100.5,106.0,0.522,116,0.727,0.437,0.357,0.766,46.3,25.0,11.2,8.1,5.1,5.7,108.1,103.0,0.54,1,11/19/2016
Los Angeles Lakers,Chicago Bulls,0021600198,110,0.538,0.471,0.354,0.813,44.3,21.5,16.6,8.4,3.8,0.8,109.3,108.8,0.569,118,0.615,0.436,0.345,0.83,51.4,21.8,13.9,7.9,5.0,6.5,110.2,103.1,0.529,0,11/20/2016
New York Knicks,Atlanta Hawks,0021600193,104,0.417,0.449,0.35,0.76,46.0,21.9,15.0,7.2,5.6,-5.1,105.6,111.2,0.532,94,0.75,0.479,0.347,0.699,45.2,26.1,17.8,10.2,5.4,8.5,106.7,98.2,0.564,1,11/20/2016
Brooklyn Nets,Portland Trail Blazers,0021600194,109,0.333,0.445,0.328,0.809,42.9,20.0,16.9,8.1,4.2,-5.6,103.4,109.4,0.555,129,0.5,0.44,0.356,0.795,41.7,21.1,14.0,6.8,4.4,-5.6,105.4,110.9,0.545,0,11/20/2016
Sacramento Kings,Toronto Raptors,0021600196,102,0.308,0.448,0.344,0.778,43.2,22.1,15.2,7.3,3.8,-4.3,105.9,111.0,0.543,99,0.667,0.461,0.321,0.799,44.6,19.3,11.6,9.2,4.2,4.0,110.7,106.9,0.552,1,11/20/2016
Denver Nuggets,Utah Jazz,0021600197,105,0.333,0.434,0.346,0.777,48.9,19.6,17.6,6.7,4.4,-2.2,104.4,107.1,0.535,91,0.5,0.456,0.348,0.762,45.9,19.8,13.8,7.0,5.5,2.1,105.8,103.1,0.551,1,11/20/2016
Oklahoma City Thunder,Indiana Pacers,0021600195,111,0.615,0.449,0.338,0.742,46.3,20.6,16.6,7.5,5.1,1.9,104.8,102.7,0.534,115,0.462,0.464,0.351,0.775,41.6,23.8,14.5,9.2,7.0,-2.1,104.9,106.7,0.544,0,11/20/2016
Philadelphia 76ers,Miami Heat,0021600199,101,0.231,0.437,0.351,0.719,42.3,22.3,17.5,8.4,5.5,-10.4,98.1,109.0,0.527,94,0.333,0.428,0.351,0.656,48.1,20.9,14.8,8.0,6.7,-0.4,101.1,102.0,0.501,1,11/21/2016
San Antonio Spurs,Dallas Mavericks,0021600206,96,0.769,0.456,0.394,0.846,45.4,24.1,12.7,8.5,6.5,5.7,109.8,103.8,0.559,91,0.167,0.401,0.311,0.802,42.5,17.9,13.3,8.6,4.4,-7.8,95.9,103.9,0.495,1,11/21/2016
LA Clippers,Toronto Raptors,0021600207,123,0.857,0.466,0.383,0.745,44.9,22.4,12.3,10.3,5.2,14.1,112.3,98.2,0.567,115,0.615,0.456,0.326,0.807,45.1,19.1,11.9,9.1,4.3,3.5,110.4,107.1,0.549,1,11/21/2016
Detroit Pistons,Houston Rockets,0021600203,96,0.429,0.435,0.321,0.766,47.1,21.8,12.1,7.5,4.4,-0.4,102.3,102.7,0.506,99,0.615,0.462,0.374,0.74,45.7,25.0,16.4,7.6,4.8,4.3,112.0,107.3,0.571,0,11/21/2016
Milwaukee Bucks,Orlando Magic,0021600204,93,0.417,0.449,0.331,0.794,46.3,24.6,15.6,8.8,4.9,-1.4,104.7,106.0,0.535,89,0.462,0.41,0.325,0.721,47.3,21.8,13.8,6.1,5.9,-7.8,98.8,106.7,0.492,1,11/21/2016
Indiana Pacers,Golden State Warriors,0021600202,83,0.5,0.463,0.362,0.775,41.9,23.5,14.9,9.4,6.6,-1.6,104.7,106.2,0.545,120,0.846,0.498,0.37,0.806,42.0,30.5,14.8,9.7,5.7,8.1,115.5,107.5,0.602,0,11/21/2016
Minnesota Timberwolves,Boston Celtics,0021600205,93,0.333,0.46,0.396,0.744,44.6,22.8,15.4,8.2,5.3,1.8,110.5,107.6,0.557,99,0.538,0.446,0.36,0.767,44.3,24.6,13.4,7.3,4.9,-0.7,107.1,107.8,0.546,0,11/21/2016
Charlotte Hornets,Memphis Grizzlies,0021600201,90,0.667,0.435,0.356,0.765,46.3,25.1,11.5,8.0,5.1,4.8,107.9,103.5,0.539,105,0.615,0.422,0.333,0.795,45.1,20.4,15.9,8.7,5.0,-0.2,102.7,102.9,0.524,0,11/21/2016
Washington Wizards,Phoenix Suns,0021600200,106,0.25,0.451,0.354,0.785,45.0,20.6,15.3,8.3,4.3,-3.5,106.1,109.3,0.532,101,0.286,0.446,0.307,0.745,44.0,18.2,14.6,9.0,3.6,-6.2,103.5,109.5,0.527,1,11/21/2016
Los Angeles Lakers,Oklahoma City Thunder,0021600211,111,0.5,0.468,0.359,0.807,43.7,21.8,16.1,8.6,3.8,0.1,109.3,109.3,0.567,109,0.571,0.448,0.332,0.741,46.2,21.0,16.7,7.6,5.2,1.5,104.4,102.7,0.532,1,11/22/2016
New York Knicks,Portland Trail Blazers,0021600208,107,0.462,0.451,0.351,0.758,46.4,21.9,15.0,7.3,5.2,-3.9,105.7,110.2,0.533,103,0.533,0.449,0.361,0.793,42.2,21.2,14.0,6.6,4.6,-4.0,106.9,110.8,0.554,1,11/22/2016
Atlanta Hawks,New Orleans Pelicans,0021600209,94,0.692,0.473,0.343,0.698,45.6,25.4,17.5,9.9,5.5,7.1,106.1,98.8,0.558,112,0.286,0.438,0.307,0.771,43.1,23.0,13.2,8.2,6.7,-5.0,101.1,106.0,0.524,0,11/22/2016
Denver Nuggets,Chicago Bulls,0021600210,110,0.385,0.439,0.347,0.749,49.3,20.6,17.0,6.6,4.3,-1.0,105.2,106.6,0.534,107,0.643,0.442,0.347,0.82,51.6,22.1,14.2,7.7,4.8,6.6,110.5,103.5,0.533,1,11/22/2016
