Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Philadelphia 76ers,Atlanta Hawks,0021700107,119,0.429,0.454,0.381,0.692,45.0,23.9,17.8,8.9,3.7,-4.1,103.1,106.3,0.545,109,0.143,0.424,0.374,0.858,41.6,20.9,14.4,9.0,3.4,-8.0,99.7,106.7,0.524,1,11/01/2017
New York Knicks,Houston Rockets,0021700111,97,0.5,0.451,0.333,0.75,47.4,22.5,17.5,7.8,5.1,0.0,105.1,104.9,0.538,119,0.625,0.436,0.307,0.804,44.5,21.3,16.6,8.3,5.0,1.1,106.4,105.1,0.562,0,11/01/2017
Boston Celtics,Sacramento Kings,0021700109,113,0.714,0.438,0.351,0.757,47.5,21.8,15.1,9.6,4.8,6.9,103.9,98.1,0.539,86,0.143,0.426,0.342,0.742,43.3,18.4,15.2,8.1,3.5,-10.5,96.5,107.3,0.497,1,11/01/2017
LA Clippers,Dallas Mavericks,0021700116,119,0.667,0.442,0.38,0.737,48.2,20.3,14.3,8.4,3.9,6.9,108.2,101.0,0.544,98,0.125,0.422,0.389,0.744,41.6,21.3,15.6,7.3,3.0,-9.0,101.3,110.5,0.535,1,11/01/2017
Cleveland Cavaliers,Indiana Pacers,0021700106,107,0.429,0.461,0.346,0.79,43.6,21.2,16.5,5.5,4.5,-5.5,105.8,111.6,0.567,124,0.571,0.474,0.358,0.759,44.1,21.5,15.2,8.5,4.4,1.8,108.8,107.4,0.563,0,11/01/2017
Miami Heat,Chicago Bulls,0021700110,97,0.333,0.472,0.319,0.759,41.7,20.7,16.2,7.3,6.1,-3.0,105.5,108.8,0.556,91,0.2,0.385,0.321,0.798,49.3,21.8,18.2,5.7,4.0,-12.8,94.1,106.7,0.486,1,11/01/2017
Utah Jazz,Portland Trail Blazers,0021700115,112,0.571,0.466,0.356,0.793,42.6,23.4,19.6,10.5,7.0,2.8,100.6,97.9,0.559,103,0.571,0.428,0.421,0.824,50.1,19.5,14.3,6.9,6.3,9.4,108.5,99.7,0.542,1,11/01/2017
Denver Nuggets,Toronto Raptors,0021700114,129,0.429,0.448,0.375,0.74,46.0,22.9,15.2,7.2,3.5,-0.4,105.1,105.6,0.538,111,0.667,0.451,0.299,0.834,43.1,23.0,14.3,9.5,6.1,10.7,107.2,96.7,0.554,1,11/01/2017
Charlotte Hornets,Milwaukee Bucks,0021700105,126,0.571,0.439,0.342,0.697,51.4,18.4,14.8,4.6,5.1,1.4,102.6,101.7,0.531,121,0.571,0.482,0.368,0.779,38.4,23.9,15.0,8.0,4.1,-2.0,104.8,106.1,0.577,1,11/01/2017
Washington Wizards,Phoenix Suns,0021700108,116,0.667,0.452,0.364,0.777,41.7,23.6,14.2,9.6,5.4,5.6,106.7,101.1,0.553,122,0.429,0.438,0.35,0.777,44.1,16.4,17.1,7.5,5.6,-10.7,98.3,108.5,0.535,0,11/01/2017
Memphis Grizzlies,Orlando Magic,0021700112,99,0.714,0.427,0.332,0.781,43.6,19.2,13.3,7.8,5.3,5.2,104.1,99.3,0.543,101,0.714,0.487,0.441,0.784,43.0,24.4,14.6,8.6,4.8,8.7,113.0,103.7,0.593,0,11/01/2017
New Orleans Pelicans,Minnesota Timberwolves,0021700113,98,0.429,0.468,0.347,0.745,44.6,23.4,16.3,7.6,5.5,-1.2,105.1,105.6,0.564,104,0.571,0.463,0.388,0.8,39.7,21.9,15.2,8.3,3.7,-5.8,109.0,114.6,0.562,0,11/01/2017
San Antonio Spurs,Golden State Warriors,0021700117,92,0.571,0.428,0.331,0.732,49.5,21.6,15.0,8.0,7.3,-0.7,101.8,102.7,0.504,112,0.625,0.524,0.401,0.837,43.9,30.0,17.1,6.7,8.6,6.7,117.5,110.9,0.639,0,11/02/2017
Portland Trail Blazers,Los Angeles Lakers,0021700118,113,0.5,0.424,0.396,0.813,49.9,18.9,14.4,7.0,6.5,7.0,106.6,100.0,0.536,110,0.429,0.457,0.306,0.72,44.3,22.3,17.4,8.2,4.9,-3.0,98.4,101.4,0.53,1,11/02/2017
Philadelphia 76ers,Indiana Pacers,0021700121,121,0.5,0.455,0.38,0.673,45.3,25.0,17.3,8.9,3.7,-2.3,103.5,105.1,0.544,110,0.625,0.483,0.392,0.759,43.8,23.1,15.0,8.5,4.0,3.7,110.3,106.8,0.574,1,11/03/2017
San Antonio Spurs,Charlotte Hornets,0021700126,108,0.5,0.424,0.326,0.733,49.2,21.3,15.5,7.8,7.4,-3.2,100.8,104.1,0.5,101,0.625,0.451,0.368,0.705,50.3,18.8,14.4,4.6,4.9,1.9,105.8,104.4,0.546,1,11/03/2017
Los Angeles Lakers,Brooklyn Nets,0021700130,124,0.375,0.467,0.298,0.723,42.9,21.6,16.6,8.1,5.3,-3.0,99.9,102.9,0.539,112,0.375,0.439,0.358,0.752,42.6,20.0,14.3,8.2,3.7,-3.9,107.3,111.0,0.546,1,11/03/2017
New York Knicks,Phoenix Suns,0021700124,120,0.429,0.449,0.33,0.758,46.5,22.5,17.7,7.8,4.5,-3.2,103.8,106.7,0.533,107,0.5,0.444,0.353,0.784,44.2,17.2,16.2,7.2,5.5,-8.7,101.1,109.3,0.545,1,11/03/2017
Orlando Magic,Chicago Bulls,0021700120,83,0.75,0.489,0.442,0.79,42.6,24.6,15.9,8.3,5.2,7.9,112.1,103.4,0.596,105,0.167,0.389,0.311,0.769,49.9,21.4,17.1,5.9,4.3,-11.6,93.3,104.7,0.483,0,11/03/2017
Detroit Pistons,Milwaukee Bucks,0021700119,105,0.625,0.453,0.346,0.782,43.2,21.5,13.7,9.8,2.5,2.3,106.1,104.3,0.535,96,0.5,0.484,0.394,0.781,38.7,24.6,14.9,7.4,4.0,-2.4,107.2,108.9,0.583,1,11/03/2017
Utah Jazz,Toronto Raptors,0021700128,100,0.625,0.454,0.368,0.81,43.6,22.1,18.7,10.2,7.1,3.6,100.8,97.4,0.555,109,0.571,0.457,0.307,0.806,42.3,22.5,14.2,9.1,5.8,6.6,107.6,101.1,0.558,0,11/03/2017
Atlanta Hawks,Houston Rockets,0021700123,104,0.125,0.426,0.371,0.832,41.9,20.7,14.7,9.1,3.5,-8.1,99.4,106.6,0.523,119,0.667,0.44,0.314,0.8,44.6,21.2,16.3,8.0,4.9,3.5,107.6,104.1,0.568,0,11/03/2017
Dallas Mavericks,New Orleans Pelicans,0021700125,94,0.111,0.418,0.383,0.75,41.2,21.1,15.4,7.4,3.2,-10.4,100.8,111.2,0.531,99,0.375,0.464,0.336,0.758,43.6,23.7,16.6,8.2,5.3,-1.8,103.8,105.1,0.559,0,11/03/2017
Denver Nuggets,Miami Heat,0021700127,95,0.5,0.459,0.393,0.726,45.6,24.4,14.7,7.4,3.5,1.9,107.9,106.2,0.551,94,0.429,0.464,0.329,0.78,42.5,20.7,15.4,7.4,5.2,-1.7,104.0,106.0,0.553,1,11/03/2017
Washington Wizards,Cleveland Cavaliers,0021700122,122,0.571,0.451,0.359,0.781,42.1,23.0,13.9,8.9,5.2,4.0,107.8,104.0,0.553,130,0.375,0.466,0.331,0.781,43.0,21.6,16.3,5.5,4.3,-6.9,105.4,112.7,0.567,0,11/03/2017
Oklahoma City Thunder,Boston Celtics,0021700129,94,0.571,0.464,0.347,0.741,43.5,24.0,16.3,11.0,6.6,11.1,109.4,98.4,0.556,101,0.75,0.444,0.362,0.766,48.6,23.1,15.6,9.8,4.6,9.5,106.3,97.7,0.55,0,11/03/2017
Chicago Bulls,New Orleans Pelicans,0021700133,90,0.286,0.4,0.333,0.783,50.0,21.8,17.2,5.9,4.0,-6.7,95.7,102.2,0.496,96,0.444,0.457,0.326,0.76,44.5,23.6,16.3,8.3,5.2,-1.1,102.9,103.6,0.552,0,11/04/2017
LA Clippers,Memphis Grizzlies,0021700131,104,0.714,0.453,0.391,0.751,48.2,21.2,14.5,8.5,4.0,8.9,109.5,100.4,0.559,113,0.625,0.433,0.332,0.774,42.1,19.5,13.6,8.4,5.0,4.3,103.7,100.0,0.544,0,11/04/2017
Detroit Pistons,Sacramento Kings,0021700132,108,0.667,0.455,0.342,0.789,43.1,21.6,13.9,9.9,2.7,3.1,106.8,104.2,0.54,99,0.125,0.427,0.337,0.75,41.6,19.4,15.4,8.4,3.7,-12.8,96.3,109.3,0.497,1,11/04/2017
Denver Nuggets,Golden State Warriors,0021700135,108,0.556,0.458,0.393,0.705,45.4,23.8,15.1,7.7,3.8,1.8,107.2,105.4,0.548,127,0.667,0.524,0.41,0.83,43.7,30.0,16.8,7.2,9.0,8.1,117.1,109.1,0.637,0,11/04/2017
Minnesota Timberwolves,Dallas Mavericks,0021700134,112,0.625,0.467,0.374,0.785,40.4,21.6,16.0,8.8,3.6,-4.3,107.9,112.0,0.561,99,0.1,0.415,0.37,0.752,41.7,20.8,15.3,7.0,3.6,-9.8,99.9,109.6,0.526,1,11/04/2017
San Antonio Spurs,Phoenix Suns,0021700141,112,0.556,0.429,0.327,0.743,48.7,22.5,15.6,7.7,7.2,-2.1,101.6,103.8,0.508,95,0.444,0.433,0.343,0.788,44.5,17.2,15.6,7.2,5.3,-9.2,101.7,110.5,0.536,1,11/05/2017
Los Angeles Lakers,Memphis Grizzlies,0021700145,107,0.444,0.472,0.311,0.721,43.8,21.7,16.4,8.2,5.4,-1.4,101.1,102.5,0.544,102,0.667,0.438,0.342,0.78,42.1,19.8,13.5,8.4,5.3,4.8,105.5,101.4,0.55,1,11/05/2017
New York Knicks,Indiana Pacers,0021700142,108,0.5,0.457,0.327,0.776,46.9,22.7,17.2,7.5,4.8,-1.1,106.0,106.7,0.543,101,0.556,0.481,0.379,0.748,43.0,23.1,14.5,8.2,4.1,2.1,109.3,107.8,0.568,1,11/05/2017
LA Clippers,Miami Heat,0021700137,101,0.625,0.453,0.365,0.755,48.0,21.0,14.4,8.4,4.4,6.7,109.9,102.8,0.556,104,0.375,0.464,0.34,0.768,42.6,21.1,16.5,7.6,5.4,-1.6,103.4,105.4,0.555,0,11/05/2017
Orlando Magic,Boston Celtics,0021700138,88,0.667,0.48,0.421,0.785,42.3,24.6,16.0,8.1,4.9,4.7,109.5,104.1,0.583,104,0.778,0.442,0.373,0.755,49.0,23.2,15.2,9.4,4.4,9.3,106.4,97.9,0.548,0,11/05/2017
Houston Rockets,Utah Jazz,0021700140,137,0.7,0.444,0.317,0.803,44.5,21.9,15.9,8.6,4.8,4.7,108.6,104.0,0.571,110,0.556,0.452,0.366,0.825,42.7,21.0,18.3,10.1,6.9,2.2,101.4,99.2,0.554,1,11/05/2017
Cleveland Cavaliers,Atlanta Hawks,0021700136,115,0.444,0.476,0.342,0.8,41.9,21.4,16.1,6.1,4.2,-5.2,107.9,113.5,0.58,117,0.111,0.431,0.366,0.832,41.8,20.2,15.0,9.0,3.9,-8.9,99.8,107.8,0.529,0,11/05/2017
Portland Trail Blazers,Oklahoma City Thunder,0021700144,103,0.556,0.429,0.397,0.822,49.0,19.3,14.2,7.0,6.2,6.5,107.4,101.2,0.54,99,0.5,0.456,0.35,0.745,44.5,23.7,15.9,10.2,6.7,8.9,108.2,99.5,0.55,1,11/05/2017
Minnesota Timberwolves,Charlotte Hornets,0021700143,112,0.667,0.475,0.379,0.786,41.3,22.8,16.3,8.6,4.2,-2.4,108.4,110.8,0.569,94,0.556,0.447,0.364,0.695,49.8,18.4,14.1,5.3,4.4,0.9,105.2,104.8,0.542,1,11/05/2017
Toronto Raptors,Washington Wizards,0021700139,96,0.625,0.465,0.314,0.803,42.1,22.3,14.6,9.2,5.6,6.9,108.3,101.7,0.568,107,0.5,0.461,0.364,0.767,41.4,23.2,14.1,8.4,4.8,2.5,109.3,106.9,0.561,0,11/05/2017
Golden State Warriors,Miami Heat,0021700148,97,0.7,0.526,0.415,0.806,43.2,30.6,16.5,7.7,8.5,9.1,117.4,108.4,0.638,80,0.444,0.462,0.346,0.777,42.0,21.4,16.5,8.1,5.5,-1.1,103.7,105.3,0.556,1,11/06/2017
Phoenix Suns,Brooklyn Nets,0021700147,92,0.4,0.435,0.344,0.772,44.7,17.8,15.9,7.0,5.2,-9.9,101.3,110.8,0.534,98,0.333,0.436,0.342,0.754,42.1,20.1,14.3,8.1,3.8,-4.7,106.4,110.8,0.543,0,11/06/2017
Atlanta Hawks,Boston Celtics,0021700146,107,0.2,0.436,0.373,0.812,41.9,20.5,15.2,8.5,4.1,-7.8,101.3,108.3,0.534,110,0.8,0.442,0.368,0.754,49.5,23.5,15.1,9.5,4.0,10.0,106.2,96.9,0.546,0,11/06/2017
San Antonio Spurs,LA Clippers,0021700154,120,0.6,0.436,0.344,0.741,48.2,22.3,15.0,7.8,6.9,-0.1,102.9,103.2,0.516,107,0.556,0.446,0.356,0.76,48.4,20.5,14.7,8.7,4.4,5.6,109.3,103.1,0.55,1,11/07/2017
New York Knicks,Charlotte Hornets,0021700152,118,0.556,0.462,0.32,0.772,47.1,23.0,16.7,7.6,5.1,-0.2,106.9,106.7,0.545,113,0.5,0.444,0.36,0.683,48.8,19.0,13.8,5.6,4.3,-1.0,104.2,105.6,0.536,1,11/07/2017
Cleveland Cavaliers,Milwaukee Bucks,0021700149,124,0.4,0.472,0.334,0.811,42.4,21.9,15.8,6.1,4.4,-4.9,108.4,113.6,0.576,119,0.444,0.482,0.395,0.787,38.7,25.1,15.0,7.3,4.2,-3.2,106.7,109.3,0.58,1,11/07/2017
Portland Trail Blazers,Memphis Grizzlies,0021700157,97,0.6,0.435,0.394,0.818,48.4,19.3,15.0,6.9,6.3,6.3,106.8,100.8,0.545,98,0.6,0.44,0.337,0.78,41.7,20.1,13.3,8.2,5.5,3.8,105.2,102.2,0.55,0,11/07/2017
Utah Jazz,Philadelphia 76ers,0021700156,97,0.5,0.45,0.368,0.831,41.7,21.1,17.7,9.8,6.5,-0.8,102.2,102.9,0.555,104,0.556,0.46,0.395,0.681,45.6,25.9,17.5,8.7,4.2,-0.9,104.9,104.7,0.552,0,11/07/2017
Indiana Pacers,New Orleans Pelicans,0021700150,112,0.5,0.48,0.389,0.758,42.3,23.3,14.3,8.0,4.0,1.2,109.0,108.4,0.569,117,0.5,0.451,0.322,0.761,44.8,23.3,16.0,8.3,5.0,-0.4,101.3,101.6,0.546,0,11/07/2017
Sacramento Kings,Oklahoma City Thunder,0021700158,94,0.111,0.437,0.353,0.745,40.8,20.0,15.8,8.2,3.5,-12.4,97.2,109.8,0.508,86,0.444,0.455,0.348,0.727,42.9,22.9,15.3,10.3,6.2,7.4,106.9,99.7,0.546,1,11/07/2017
Denver Nuggets,Brooklyn Nets,0021700155,112,0.5,0.458,0.38,0.718,45.2,23.8,15.3,7.7,4.0,-0.3,106.6,106.9,0.548,104,0.4,0.433,0.333,0.748,42.4,19.9,14.4,8.2,3.8,-3.6,105.0,108.6,0.538,1,11/07/2017
Washington Wizards,Dallas Mavericks,0021700151,99,0.556,0.462,0.374,0.76,42.0,22.8,14.4,8.5,4.6,3.4,109.3,106.0,0.561,113,0.091,0.419,0.37,0.752,40.8,20.6,15.3,7.1,3.4,-10.1,100.0,109.8,0.527,0,11/07/2017
Toronto Raptors,Chicago Bulls,0021700153,119,0.556,0.465,0.305,0.782,41.6,21.8,14.5,9.0,5.9,5.0,107.3,102.5,0.563,114,0.25,0.394,0.322,0.78,50.6,21.8,17.3,6.4,4.1,-6.5,94.1,100.3,0.487,1,11/07/2017
Golden State Warriors,Minnesota Timberwolves,0021700163,125,0.727,0.512,0.409,0.817,43.8,29.6,16.4,8.1,8.6,9.8,115.4,105.5,0.625,101,0.7,0.473,0.383,0.795,42.6,22.6,16.3,8.2,4.2,-0.4,108.9,109.3,0.57,1,11/08/2017
Phoenix Suns,Miami Heat,0021700162,115,0.364,0.427,0.335,0.769,45.1,17.3,15.9,7.0,5.3,-9.5,100.1,109.2,0.527,126,0.4,0.452,0.343,0.77,42.1,21.0,17.0,8.3,5.5,-2.7,100.9,104.2,0.545,0,11/08/2017
Boston Celtics,Los Angeles Lakers,0021700161,107,0.818,0.445,0.371,0.76,49.0,24.0,15.0,8.9,3.9,9.4,106.9,98.1,0.551,96,0.5,0.472,0.314,0.727,44.1,22.1,16.6,7.9,5.3,-0.8,101.8,102.5,0.546,1,11/08/2017
Orlando Magic,New York Knicks,0021700160,112,0.6,0.468,0.4,0.794,42.6,23.9,15.7,7.7,4.8,2.7,107.4,104.1,0.569,99,0.6,0.474,0.336,0.771,46.2,23.8,16.7,7.4,5.1,0.3,108.8,108.0,0.559,1,11/08/2017
Detroit Pistons,Indiana Pacers,0021700159,114,0.7,0.46,0.359,0.776,42.5,22.4,13.9,9.9,2.8,3.7,107.5,104.3,0.546,97,0.455,0.479,0.388,0.763,42.3,23.0,14.1,7.7,4.0,0.6,109.5,109.3,0.568,1,11/08/2017
Houston Rockets,Cleveland Cavaliers,0021700166,117,0.727,0.457,0.339,0.807,44.2,22.2,16.3,8.6,5.0,6.7,111.0,104.4,0.588,113,0.455,0.474,0.344,0.819,42.1,21.6,15.6,6.2,4.4,-4.0,110.0,114.2,0.581,1,11/09/2017
Sacramento Kings,Philadelphia 76ers,0021700167,109,0.2,0.44,0.355,0.758,41.4,20.1,16.5,7.9,3.6,-10.3,96.8,107.0,0.513,108,0.6,0.457,0.399,0.698,46.3,25.4,17.8,8.2,4.4,-0.1,104.1,103.3,0.552,1,11/09/2017
Denver Nuggets,Oklahoma City Thunder,0021700168,102,0.545,0.459,0.367,0.721,44.8,23.8,15.5,8.4,4.4,0.5,106.0,105.6,0.548,94,0.4,0.444,0.34,0.733,42.9,22.0,15.4,10.8,5.7,5.8,104.5,99.0,0.536,1,11/09/2017
Washington Wizards,Los Angeles Lakers,0021700164,111,0.5,0.459,0.377,0.762,41.7,22.6,14.5,8.2,4.7,1.7,108.2,106.6,0.561,95,0.455,0.469,0.304,0.728,44.3,21.5,16.9,7.9,5.5,-1.7,101.1,102.7,0.543,1,11/09/2017
Toronto Raptors,New Orleans Pelicans,0021700165,122,0.6,0.472,0.322,0.779,41.2,21.8,14.7,8.6,5.3,5.0,108.6,103.7,0.572,118,0.545,0.456,0.33,0.754,44.7,23.3,15.7,8.1,5.0,0.1,102.8,102.7,0.551,1,11/09/2017
San Antonio Spurs,Milwaukee Bucks,0021700173,87,0.636,0.445,0.365,0.745,47.5,23.4,14.9,8.3,6.6,1.1,104.9,103.8,0.527,94,0.4,0.491,0.399,0.784,38.5,25.5,15.1,7.2,4.6,-3.4,108.1,111.0,0.588,0,11/10/2017
Chicago Bulls,Indiana Pacers,0021700171,87,0.222,0.405,0.328,0.788,49.0,22.2,17.0,6.8,3.9,-6.4,96.4,102.5,0.502,105,0.417,0.475,0.38,0.764,41.9,22.9,14.1,7.7,3.9,-0.8,108.4,109.6,0.563,0,11/10/2017
Phoenix Suns,Orlando Magic,0021700174,112,0.333,0.43,0.342,0.769,44.0,17.4,15.4,6.8,5.0,-9.6,100.8,110.0,0.53,128,0.636,0.474,0.406,0.774,41.5,24.7,15.5,8.5,5.0,3.6,108.3,104.1,0.574,0,11/10/2017
Boston Celtics,Charlotte Hornets,0021700170,90,0.833,0.44,0.36,0.761,48.8,23.7,14.9,8.8,4.1,9.5,106.8,97.8,0.544,87,0.455,0.446,0.365,0.691,48.3,19.6,13.8,5.9,4.1,-1.4,105.6,107.4,0.539,1,11/10/2017
Detroit Pistons,Atlanta Hawks,0021700169,111,0.727,0.465,0.367,0.759,43.1,22.6,14.3,9.3,3.0,4.9,108.0,103.6,0.551,104,0.182,0.44,0.384,0.811,41.5,20.9,15.1,8.5,4.1,-7.4,102.1,108.9,0.54,1,11/10/2017
Portland Trail Blazers,Brooklyn Nets,0021700176,97,0.545,0.436,0.388,0.827,48.0,18.7,15.2,7.1,5.8,5.6,106.4,101.2,0.545,101,0.364,0.432,0.331,0.749,42.4,19.9,15.1,8.4,4.0,-4.0,104.0,107.8,0.537,0,11/10/2017
Utah Jazz,Miami Heat,0021700175,74,0.455,0.434,0.351,0.826,41.7,20.4,17.1,10.1,6.4,-1.4,101.0,102.3,0.54,84,0.455,0.459,0.348,0.775,42.8,20.9,16.8,7.9,5.3,-1.4,102.6,104.6,0.555,0,11/10/2017
Oklahoma City Thunder,LA Clippers,0021700172,120,0.364,0.442,0.342,0.718,43.3,21.6,15.7,11.3,5.9,4.6,104.1,99.9,0.532,111,0.5,0.453,0.357,0.757,47.6,20.5,15.1,8.4,4.4,3.8,109.4,105.3,0.555,1,11/10/2017
Golden State Warriors,Philadelphia 76ers,0021700184,135,0.75,0.516,0.409,0.814,43.6,30.0,16.5,8.2,8.6,10.9,115.4,104.4,0.629,114,0.545,0.454,0.4,0.699,47.0,25.1,17.7,8.0,4.4,-0.2,104.1,103.5,0.552,1,11/11/2017
San Antonio Spurs,Chicago Bulls,0021700183,133,0.583,0.443,0.36,0.752,47.3,23.5,15.2,8.3,6.5,0.4,103.8,103.3,0.526,94,0.2,0.404,0.322,0.781,48.6,22.5,16.6,7.2,3.8,-7.6,95.7,103.0,0.496,1,11/11/2017
New York Knicks,Sacramento Kings,0021700179,118,0.545,0.479,0.34,0.771,46.0,24.1,17.4,7.4,4.9,-0.9,108.4,108.8,0.561,91,0.273,0.439,0.366,0.735,41.6,20.9,15.8,7.7,3.7,-9.2,97.7,106.8,0.513,1,11/11/2017
Phoenix Suns,Minnesota Timberwolves,0021700186,118,0.308,0.433,0.332,0.768,43.4,16.9,15.3,6.8,5.0,-10.0,100.8,110.6,0.531,110,0.636,0.467,0.366,0.79,42.1,22.3,16.0,8.7,3.8,-2.5,107.4,109.9,0.562,1,11/11/2017
Houston Rockets,Memphis Grizzlies,0021700180,111,0.75,0.458,0.34,0.807,44.4,22.2,16.8,8.9,5.0,6.5,111.8,105.3,0.591,96,0.636,0.444,0.338,0.786,41.3,20.1,13.6,8.2,5.9,3.6,105.2,102.2,0.553,1,11/11/2017
Milwaukee Bucks,Los Angeles Lakers,0021700182,98,0.455,0.488,0.392,0.764,39.4,25.7,15.0,7.5,4.9,-2.4,107.1,109.3,0.579,90,0.417,0.46,0.29,0.729,44.3,21.1,17.0,8.0,5.4,-2.8,100.3,103.0,0.535,1,11/11/2017
Utah Jazz,Brooklyn Nets,0021700187,114,0.417,0.427,0.344,0.829,41.7,19.8,17.2,10.1,6.5,-2.1,99.1,101.1,0.533,106,0.417,0.432,0.33,0.74,42.9,20.3,14.7,8.3,4.0,-3.4,103.8,107.0,0.535,1,11/11/2017
Dallas Mavericks,Cleveland Cavaliers,0021700181,104,0.167,0.424,0.37,0.756,41.8,21.1,15.0,7.0,3.8,-8.1,101.0,108.8,0.53,111,0.417,0.481,0.351,0.817,40.9,21.8,15.8,6.4,4.1,-4.0,110.4,114.7,0.586,0,11/11/2017
Denver Nuggets,Orlando Magic,0021700185,125,0.583,0.46,0.364,0.725,45.1,24.2,15.8,8.3,4.7,1.1,106.3,105.2,0.549,107,0.667,0.478,0.41,0.758,41.4,24.9,15.6,8.4,5.0,4.6,109.1,103.8,0.579,1,11/11/2017
Washington Wizards,Atlanta Hawks,0021700177,113,0.545,0.464,0.374,0.772,41.8,22.3,15.1,8.0,4.6,3.0,107.9,105.2,0.565,94,0.167,0.445,0.38,0.807,41.7,21.5,15.2,8.7,4.4,-7.3,102.1,109.1,0.541,1,11/11/2017
New Orleans Pelicans,LA Clippers,0021700178,111,0.5,0.463,0.338,0.747,44.0,23.8,15.5,8.0,4.9,-0.2,103.6,103.9,0.558,103,0.455,0.454,0.361,0.751,47.6,19.9,15.5,8.1,4.2,2.6,109.9,107.0,0.556,1,11/11/2017
