Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
San Antonio Spurs,Atlanta Hawks,0021500242,108,0.813,0.472,0.362,0.774,47.8,26.0,15.4,8.9,6.6,9.5,103.3,94.2,0.546,88,0.611,0.461,0.36,0.807,42.3,26.3,15.3,9.6,5.3,3.2,106.1,102.6,0.56,1,11/28/2015
Cleveland Cavaliers,Brooklyn Nets,0021500240,90,0.75,0.465,0.369,0.708,48.7,25.6,15.0,5.8,4.1,7.2,109.1,102.4,0.559,88,0.2,0.442,0.299,0.765,45.7,21.4,15.2,8.4,4.4,-8.1,99.2,106.9,0.506,1,11/28/2015
Portland Trail Blazers,Los Angeles Lakers,0021500244,108,0.375,0.445,0.348,0.731,46.5,20.5,15.5,6.3,5.2,-1.0,103.2,104.4,0.533,96,0.143,0.412,0.315,0.791,44.6,19.1,15.4,6.7,5.5,-9.3,99.2,108.6,0.512,1,11/28/2015
Utah Jazz,New Orleans Pelicans,0021500243,101,0.5,0.437,0.35,0.739,45.9,19.2,16.5,10.0,6.0,1.6,102.5,100.7,0.52,87,0.25,0.442,0.346,0.789,42.1,21.9,13.8,7.3,4.6,-7.0,103.1,110.0,0.534,1,11/28/2015
Dallas Mavericks,Denver Nuggets,0021500241,92,0.563,0.442,0.32,0.778,44.6,22.0,13.9,6.9,3.7,0.4,102.0,101.8,0.536,81,0.375,0.43,0.328,0.767,45.1,22.3,15.7,7.7,5.0,-5.7,101.7,107.8,0.517,1,11/28/2015
Washington Wizards,Toronto Raptors,0021500239,82,0.462,0.436,0.353,0.763,42.1,22.0,16.7,9.0,4.1,-6.2,100.2,106.4,0.534,84,0.625,0.436,0.354,0.796,47.0,19.0,15.7,9.5,3.9,4.7,106.0,101.6,0.539,0,11/28/2015
Los Angeles Lakers,Indiana Pacers,0021500253,103,0.133,0.413,0.315,0.787,44.1,19.3,15.0,7.1,5.3,-9.5,99.5,109.1,0.512,107,0.667,0.446,0.405,0.718,44.5,22.1,15.9,10.2,4.5,6.6,104.0,97.4,0.537,0,11/29/2015
New York Knicks,Houston Rockets,0021500252,111,0.471,0.411,0.336,0.81,47.8,20.4,14.5,7.1,5.9,-1.8,102.1,103.8,0.503,116,0.375,0.421,0.306,0.735,44.3,20.6,17.5,9.5,5.9,-6.5,100.9,107.5,0.527,0,11/29/2015
Brooklyn Nets,Detroit Pistons,0021500248,87,0.188,0.44,0.295,0.763,45.7,21.4,15.3,8.4,4.4,-7.7,98.6,105.9,0.504,83,0.5,0.413,0.311,0.687,48.5,17.9,14.6,8.1,3.3,-0.5,99.4,100.7,0.493,1,11/29/2015
LA Clippers,Minnesota Timberwolves,0021500247,107,0.5,0.466,0.321,0.692,42.7,22.2,13.8,7.5,6.1,0.4,105.3,104.4,0.547,99,0.5,0.447,0.322,0.803,45.7,20.8,15.4,7.2,4.8,0.3,102.7,101.9,0.534,1,11/29/2015
Orlando Magic,Boston Celtics,0021500249,110,0.5,0.431,0.354,0.768,46.9,22.9,15.0,8.0,6.1,0.8,102.5,101.6,0.515,91,0.563,0.43,0.322,0.786,44.9,24.2,16.3,11.3,4.6,5.6,102.6,96.6,0.522,1,11/29/2015
Charlotte Hornets,Milwaukee Bucks,0021500246,87,0.563,0.452,0.35,0.78,44.0,22.0,12.8,7.2,6.2,3.7,105.1,101.7,0.546,82,0.375,0.452,0.381,0.797,40.2,24.4,16.5,8.0,4.9,-8.7,103.1,112.4,0.544,1,11/29/2015
Toronto Raptors,Phoenix Suns,0021500250,102,0.647,0.436,0.361,0.795,47.1,18.9,16.2,9.4,4.1,4.5,104.9,100.7,0.539,107,0.438,0.447,0.392,0.745,44.9,19.7,16.9,9.3,3.7,0.7,105.0,103.9,0.542,0,11/29/2015
Memphis Grizzlies,Philadelphia 76ers,0021500251,92,0.529,0.424,0.319,0.839,42.0,21.8,14.2,9.6,3.8,-4.1,100.7,104.9,0.52,84,0.0,0.416,0.317,0.712,43.4,19.0,19.0,8.2,7.0,-12.6,93.4,105.8,0.502,1,11/29/2015
Chicago Bulls,San Antonio Spurs,0021500257,92,0.643,0.422,0.381,0.764,47.0,22.0,14.3,6.8,5.8,0.4,99.6,98.8,0.511,89,0.824,0.472,0.37,0.786,48.0,26.0,15.5,9.0,6.8,10.1,103.7,94.0,0.548,1,11/30/2015
LA Clippers,Portland Trail Blazers,0021500261,102,0.529,0.469,0.324,0.688,42.6,22.4,13.8,7.2,6.0,0.9,105.7,104.3,0.55,87,0.412,0.447,0.351,0.734,46.7,20.8,15.6,6.3,5.0,-0.2,103.9,104.4,0.537,1,11/30/2015
Miami Heat,Boston Celtics,0021500255,95,0.667,0.447,0.313,0.734,48.0,20.3,14.7,6.9,8.5,5.0,102.3,97.2,0.529,105,0.529,0.429,0.314,0.781,44.4,24.5,16.1,11.1,4.7,4.2,102.4,97.8,0.519,0,11/30/2015
Detroit Pistons,Houston Rockets,0021500254,116,0.471,0.408,0.308,0.673,48.6,17.9,14.6,8.3,3.2,-0.7,98.4,99.9,0.485,105,0.412,0.423,0.305,0.728,43.9,20.3,16.9,9.8,5.7,-5.8,101.8,107.7,0.526,1,11/30/2015
Milwaukee Bucks,Denver Nuggets,0021500258,92,0.353,0.449,0.374,0.789,40.8,24.6,16.5,8.2,4.7,-8.5,102.6,111.6,0.539,74,0.353,0.429,0.327,0.767,45.3,22.1,16.2,7.8,5.0,-6.1,101.0,107.4,0.516,1,11/30/2015
Utah Jazz,Golden State Warriors,0021500259,103,0.533,0.438,0.36,0.74,46.3,19.2,16.5,10.1,6.2,2.5,102.7,100.1,0.522,106,1.0,0.491,0.429,0.761,45.4,29.4,15.9,9.1,6.4,15.8,114.1,98.8,0.599,0,11/30/2015
Atlanta Hawks,Oklahoma City Thunder,0021500256,106,0.579,0.459,0.354,0.801,42.4,26.4,15.5,9.6,5.3,2.0,105.3,103.1,0.556,100,0.647,0.473,0.362,0.783,47.8,21.9,17.1,7.8,7.4,6.6,109.5,102.8,0.563,1,11/30/2015
Sacramento Kings,Dallas Mavericks,0021500260,112,0.333,0.454,0.381,0.725,44.3,23.8,16.7,8.4,4.0,-4.1,104.3,108.1,0.536,98,0.588,0.441,0.317,0.773,44.7,21.9,13.9,7.3,3.7,1.0,101.9,101.0,0.535,1,11/30/2015
Philadelphia 76ers,Los Angeles Lakers,0021500263,103,0.0,0.414,0.318,0.714,43.2,19.2,19.4,8.8,7.1,-12.3,92.8,104.9,0.502,91,0.125,0.411,0.316,0.784,44.5,19.1,14.8,7.0,5.2,-9.1,99.4,108.6,0.509,1,12/01/2015
Brooklyn Nets,Phoenix Suns,0021500264,94,0.235,0.439,0.297,0.766,46.1,21.1,15.5,8.4,4.8,-7.0,98.0,104.6,0.504,91,0.471,0.446,0.393,0.748,45.3,20.0,16.5,9.0,4.0,1.0,105.4,104.0,0.54,1,12/01/2015
Cleveland Cavaliers,Washington Wizards,0021500262,85,0.765,0.461,0.367,0.706,48.8,25.3,15.3,6.0,4.5,6.8,108.1,101.5,0.554,97,0.429,0.429,0.35,0.764,42.2,21.9,16.7,9.1,4.1,-5.9,99.3,105.1,0.527,0,12/01/2015
Portland Trail Blazers,Dallas Mavericks,0021500267,112,0.389,0.443,0.345,0.725,46.9,20.5,15.8,6.2,4.8,-1.0,102.6,103.9,0.531,115,0.556,0.441,0.311,0.773,44.4,21.9,14.0,7.3,3.7,0.2,101.5,101.5,0.534,0,12/01/2015
Minnesota Timberwolves,Orlando Magic,0021500265,93,0.471,0.447,0.332,0.803,45.4,20.9,15.4,7.2,4.7,-0.2,102.7,102.5,0.535,96,0.529,0.434,0.355,0.764,47.5,23.1,15.1,7.9,6.1,1.9,103.4,101.4,0.517,0,12/01/2015
New Orleans Pelicans,Memphis Grizzlies,0021500266,104,0.235,0.441,0.344,0.79,41.8,21.8,14.0,7.4,4.6,-7.4,102.5,109.8,0.533,113,0.556,0.424,0.319,0.833,42.4,21.6,14.9,9.7,4.0,-3.4,100.1,103.7,0.518,0,12/01/2015
San Antonio Spurs,Milwaukee Bucks,0021500275,95,0.778,0.468,0.361,0.782,48.2,25.7,15.2,8.8,6.6,9.4,103.4,94.3,0.542,70,0.389,0.45,0.372,0.785,40.9,24.7,16.4,8.3,5.2,-7.0,102.5,109.9,0.539,1,12/02/2015
Chicago Bulls,Denver Nuggets,0021500273,99,0.667,0.423,0.38,0.754,47.5,22.3,14.2,6.6,5.8,0.6,99.6,98.7,0.51,90,0.333,0.426,0.327,0.767,45.4,22.0,16.7,7.7,5.0,-6.8,99.9,107.0,0.513,1,12/02/2015
New York Knicks,Philadelphia 76ers,0021500271,99,0.444,0.419,0.336,0.813,47.6,20.5,15.0,6.9,5.9,-2.0,102.6,104.5,0.51,87,0.053,0.417,0.326,0.71,43.6,19.7,19.3,8.6,7.2,-11.1,93.6,104.5,0.506,1,12/02/2015
LA Clippers,Indiana Pacers,0021500276,91,0.556,0.464,0.328,0.669,43.2,22.6,13.6,7.2,5.9,1.7,105.2,103.0,0.545,103,0.688,0.444,0.4,0.727,44.8,21.7,15.9,9.8,4.5,6.4,103.9,97.4,0.537,0,12/02/2015
Houston Rockets,New Orleans Pelicans,0021500274,108,0.389,0.422,0.309,0.735,44.1,20.3,16.9,9.9,5.8,-6.1,102.1,108.4,0.526,101,0.222,0.441,0.343,0.787,41.7,22.0,13.7,7.1,4.9,-7.5,102.9,110.3,0.534,1,12/02/2015
Detroit Pistons,Phoenix Suns,0021500270,127,0.5,0.415,0.31,0.656,48.5,18.2,14.5,8.3,3.4,0.0,99.5,100.3,0.49,122,0.444,0.446,0.391,0.745,45.1,20.0,16.5,9.0,4.0,0.8,104.9,103.6,0.54,1,12/02/2015
Atlanta Hawks,Toronto Raptors,0021500272,86,0.6,0.457,0.354,0.806,42.9,26.3,15.4,9.6,5.5,2.2,105.4,102.9,0.555,96,0.611,0.436,0.365,0.796,47.0,19.0,16.0,9.3,4.3,4.0,104.9,101.4,0.539,0,12/02/2015
Charlotte Hornets,Golden State Warriors,0021500268,99,0.588,0.448,0.359,0.782,44.3,22.0,12.9,7.2,6.3,3.8,104.8,101.2,0.546,116,1.0,0.491,0.431,0.762,45.7,29.2,16.0,8.8,6.3,15.2,114.4,99.5,0.599,0,12/02/2015
Washington Wizards,Los Angeles Lakers,0021500269,104,0.467,0.432,0.342,0.763,42.1,22.0,16.4,9.0,4.1,-4.7,99.3,103.8,0.528,108,0.118,0.409,0.31,0.78,44.8,18.9,14.7,6.9,5.1,-9.3,99.2,108.6,0.506,0,12/02/2015
Miami Heat,Oklahoma City Thunder,0021500277,97,0.625,0.449,0.312,0.735,47.6,20.5,15.0,7.1,8.4,4.0,102.3,98.0,0.531,95,0.611,0.469,0.362,0.787,47.8,21.7,16.9,7.8,7.4,5.9,109.0,103.1,0.558,1,12/03/2015
Portland Trail Blazers,Indiana Pacers,0021500281,123,0.368,0.441,0.347,0.731,47.0,20.7,15.8,6.2,4.6,-1.1,102.9,104.2,0.531,111,0.706,0.443,0.397,0.735,44.9,21.4,15.8,9.6,4.6,6.7,103.8,96.9,0.538,1,12/03/2015
Utah Jazz,Orlando Magic,0021500279,94,0.5,0.439,0.357,0.742,45.9,19.3,16.1,10.1,6.0,2.2,103.4,101.3,0.522,103,0.556,0.435,0.352,0.764,47.5,22.9,15.0,7.9,6.1,2.0,103.3,101.2,0.516,0,12/03/2015
Sacramento Kings,Boston Celtics,0021500282,97,0.368,0.454,0.374,0.723,44.2,23.7,16.5,8.0,3.8,-3.2,104.5,107.5,0.537,114,0.556,0.431,0.317,0.785,44.3,24.5,16.2,11.4,4.6,4.5,102.8,98.0,0.522,0,12/03/2015
Toronto Raptors,Denver Nuggets,0021500278,105,0.632,0.437,0.357,0.794,47.3,18.7,15.9,9.3,4.4,4.3,104.8,101.0,0.539,106,0.316,0.424,0.327,0.758,45.7,22.3,16.2,7.7,5.2,-6.9,99.6,106.8,0.509,0,12/03/2015
Memphis Grizzlies,San Antonio Spurs,0021500280,83,0.579,0.427,0.315,0.84,42.8,21.6,14.5,9.3,4.0,-2.7,101.1,104.1,0.521,103,0.789,0.465,0.36,0.777,48.6,25.8,15.0,9.0,6.8,10.3,103.2,93.2,0.539,0,12/03/2015
New York Knicks,Brooklyn Nets,0021500283,108,0.474,0.42,0.33,0.816,47.6,20.3,15.2,6.8,6.1,-1.2,102.2,103.2,0.51,91,0.278,0.442,0.297,0.762,45.9,21.2,15.6,8.5,4.7,-6.4,97.9,104.0,0.505,1,12/04/2015
Detroit Pistons,Milwaukee Bucks,0021500285,102,0.526,0.419,0.317,0.652,48.4,18.4,14.7,8.4,3.3,0.3,100.5,101.1,0.496,95,0.368,0.444,0.366,0.787,41.1,24.3,16.4,8.2,5.2,-8.0,100.8,109.4,0.532,1,12/04/2015
Atlanta Hawks,Los Angeles Lakers,0021500286,100,0.571,0.453,0.351,0.804,43.1,26.2,15.3,9.5,5.6,1.6,104.9,102.9,0.549,87,0.167,0.41,0.31,0.785,44.6,18.7,14.7,7.5,4.9,-8.6,99.2,107.9,0.507,1,12/04/2015
Dallas Mavericks,Houston Rockets,0021500287,96,0.579,0.442,0.311,0.776,44.5,21.9,13.8,7.3,3.7,0.3,101.9,101.8,0.535,100,0.421,0.421,0.309,0.734,43.9,20.2,16.5,9.9,5.8,-5.4,102.3,107.9,0.526,0,12/04/2015
Washington Wizards,Phoenix Suns,0021500284,109,0.438,0.434,0.342,0.762,41.8,22.1,16.8,9.1,4.0,-4.7,99.1,103.5,0.53,106,0.421,0.448,0.393,0.751,44.4,20.3,16.4,8.9,3.9,0.5,105.3,104.4,0.543,1,12/04/2015
New Orleans Pelicans,Cleveland Cavaliers,0021500288,114,0.211,0.439,0.34,0.792,42.4,21.9,14.2,7.0,5.0,-7.5,102.7,110.0,0.533,108,0.722,0.454,0.363,0.715,48.7,24.7,15.5,6.1,4.4,5.8,106.8,101.4,0.548,1,12/04/2015
Philadelphia 76ers,Denver Nuggets,0021500289,105,0.05,0.415,0.325,0.703,43.3,19.2,19.0,8.6,7.1,-11.1,93.0,103.9,0.503,108,0.35,0.426,0.334,0.767,45.7,22.8,16.0,7.5,5.1,-6.5,100.3,107.1,0.513,0,12/05/2015
San Antonio Spurs,Boston Celtics,0021500296,108,0.8,0.467,0.369,0.775,48.8,25.9,15.0,9.0,6.9,10.8,103.6,92.9,0.541,105,0.579,0.434,0.324,0.787,44.0,24.9,16.1,11.5,4.6,5.2,103.2,97.8,0.526,1,12/05/2015
Chicago Bulls,Charlotte Hornets,0021500292,96,0.688,0.422,0.379,0.756,48.5,22.3,14.2,6.4,6.1,1.1,99.7,98.3,0.508,102,0.556,0.444,0.355,0.773,44.0,21.8,12.6,7.4,6.3,2.6,104.3,102.0,0.541,0,12/05/2015
LA Clippers,Orlando Magic,0021500298,103,0.526,0.46,0.322,0.667,43.0,22.3,13.7,7.0,5.7,1.0,104.3,102.9,0.541,101,0.579,0.435,0.352,0.773,47.2,22.8,14.8,8.1,6.0,2.4,103.5,101.1,0.518,1,12/05/2015
Houston Rockets,Sacramento Kings,0021500293,120,0.45,0.423,0.315,0.729,44.1,20.3,16.6,10.0,5.8,-5.0,102.5,107.6,0.527,113,0.35,0.45,0.372,0.728,44.2,23.5,16.6,8.0,3.8,-3.9,104.0,107.6,0.536,1,12/05/2015
Miami Heat,Cleveland Cavaliers,0021500291,99,0.647,0.452,0.309,0.726,47.0,20.8,14.7,7.3,8.1,3.9,102.4,98.2,0.531,84,0.684,0.454,0.359,0.721,48.4,24.3,15.4,6.2,4.2,5.1,106.8,102.0,0.548,1,12/05/2015
Milwaukee Bucks,New York Knicks,0021500295,106,0.35,0.444,0.359,0.792,41.7,24.2,16.4,8.1,5.3,-8.0,100.6,109.1,0.531,91,0.5,0.421,0.337,0.818,47.4,20.6,15.1,6.9,6.1,-0.3,102.5,102.6,0.513,1,12/05/2015
Utah Jazz,Indiana Pacers,0021500297,122,0.471,0.439,0.363,0.743,45.6,19.2,16.5,9.7,6.1,1.5,103.2,101.6,0.525,119,0.667,0.442,0.4,0.745,44.8,21.2,15.6,9.3,4.5,5.7,104.4,98.5,0.539,1,12/05/2015
Minnesota Timberwolves,Portland Trail Blazers,0021500294,103,0.444,0.444,0.324,0.804,45.6,20.6,15.4,7.2,5.0,-0.4,102.5,102.4,0.533,109,0.4,0.445,0.357,0.736,47.1,21.0,15.8,6.4,4.6,-0.5,104.0,104.8,0.537,0,12/05/2015
Toronto Raptors,Golden State Warriors,0021500290,109,0.6,0.436,0.353,0.797,47.0,18.8,15.4,9.3,4.3,4.0,105.2,101.7,0.538,112,1.0,0.493,0.433,0.761,46.0,29.2,16.2,8.4,6.5,15.3,114.5,99.4,0.6,0,12/05/2015
Brooklyn Nets,Golden State Warriors,0021500300,98,0.263,0.441,0.296,0.758,46.1,20.9,15.4,8.6,4.7,-7.0,97.6,104.3,0.503,114,1.0,0.492,0.438,0.758,46.1,29.0,16.1,8.2,6.4,14.8,114.8,100.2,0.602,0,12/06/2015
Detroit Pistons,Los Angeles Lakers,0021500301,111,0.55,0.419,0.317,0.655,48.3,18.4,14.5,8.3,3.3,0.6,100.7,100.8,0.497,91,0.158,0.408,0.32,0.785,44.6,18.8,14.9,7.6,5.1,-8.8,99.0,108.0,0.505,1,12/06/2015
Washington Wizards,Dallas Mavericks,0021500302,104,0.471,0.437,0.344,0.762,41.8,21.9,17.1,9.1,3.9,-4.2,99.8,103.7,0.533,116,0.55,0.442,0.309,0.773,44.5,22.0,14.1,7.3,3.8,0.1,101.9,102.0,0.535,0,12/06/2015
Memphis Grizzlies,Phoenix Suns,0021500299,95,0.55,0.424,0.307,0.84,42.7,21.6,14.3,9.2,4.1,-3.6,100.4,104.4,0.517,93,0.4,0.451,0.395,0.747,43.9,20.4,16.7,8.8,3.9,0.3,105.4,104.6,0.545,1,12/06/2015
Oklahoma City Thunder,Sacramento Kings,0021500303,98,0.579,0.468,0.358,0.792,47.7,21.5,16.9,7.7,7.1,5.5,108.6,103.1,0.557,95,0.333,0.451,0.373,0.731,44.3,24.0,16.4,8.2,4.0,-4.0,104.3,108.2,0.536,1,12/06/2015
Philadelphia 76ers,San Antonio Spurs,0021500305,68,0.048,0.418,0.333,0.698,43.2,19.4,19.0,8.7,7.2,-10.7,93.6,104.1,0.508,119,0.81,0.47,0.366,0.769,48.7,26.0,15.0,8.7,6.7,10.5,103.9,93.6,0.543,0,12/07/2015
Chicago Bulls,Phoenix Suns,0021500309,101,0.647,0.421,0.378,0.752,48.8,22.8,14.2,6.4,6.1,0.7,99.7,98.7,0.508,103,0.381,0.45,0.389,0.745,44.2,20.4,16.8,8.8,4.0,0.2,105.0,104.5,0.544,0,12/07/2015
New York Knicks,Dallas Mavericks,0021500307,97,0.476,0.421,0.332,0.814,46.9,20.7,15.1,6.7,6.0,-1.0,102.0,102.8,0.513,104,0.571,0.445,0.321,0.779,44.8,22.2,14.2,7.2,3.8,0.7,102.7,102.3,0.541,0,12/07/2015
Miami Heat,Washington Wizards,0021500306,103,0.667,0.456,0.315,0.72,46.8,20.9,14.9,7.2,8.2,4.6,102.6,97.8,0.535,114,0.444,0.439,0.342,0.753,41.3,21.9,16.6,9.1,3.7,-4.7,100.2,104.5,0.533,0,12/07/2015
Milwaukee Bucks,Portland Trail Blazers,0021500310,90,0.381,0.447,0.36,0.785,42.1,24.2,16.2,8.0,5.3,-6.8,101.0,108.3,0.531,88,0.429,0.448,0.363,0.734,46.8,21.1,15.8,6.5,4.5,-0.1,104.5,104.9,0.54,1,12/07/2015
Minnesota Timberwolves,LA Clippers,0021500311,106,0.421,0.444,0.325,0.806,45.6,20.8,15.4,7.0,5.0,-0.7,102.7,103.0,0.533,110,0.55,0.459,0.326,0.668,43.1,22.5,13.7,6.9,5.5,1.0,104.4,103.0,0.541,0,12/07/2015
Charlotte Hornets,Detroit Pistons,0021500304,104,0.579,0.442,0.351,0.77,44.4,21.9,12.5,7.5,6.1,2.8,104.4,101.9,0.539,84,0.571,0.42,0.319,0.661,48.9,18.5,14.6,8.5,3.2,1.6,101.1,100.2,0.499,1,12/07/2015
Toronto Raptors,Los Angeles Lakers,0021500308,102,0.571,0.436,0.355,0.797,46.7,19.0,15.0,9.4,4.3,3.7,105.8,102.6,0.537,93,0.15,0.408,0.318,0.783,44.3,18.4,14.8,7.6,5.0,-9.4,98.5,108.0,0.504,1,12/07/2015
New Orleans Pelicans,Boston Celtics,0021500312,93,0.25,0.442,0.341,0.785,42.5,22.0,14.2,7.2,4.8,-6.8,103.2,109.8,0.535,111,0.55,0.435,0.329,0.782,43.8,24.8,16.1,11.4,4.5,4.8,103.5,98.4,0.527,0,12/07/2015
Brooklyn Nets,Houston Rockets,0021500315,110,0.25,0.441,0.296,0.752,46.2,20.9,15.3,8.5,4.6,-7.5,97.7,104.9,0.502,105,0.476,0.425,0.324,0.73,44.0,20.5,16.7,9.9,5.8,-4.4,103.2,107.7,0.531,1,12/08/2015
Cleveland Cavaliers,Portland Trail Blazers,0021500313,105,0.65,0.449,0.352,0.718,47.9,23.9,15.5,6.3,4.1,4.1,106.0,102.2,0.542,100,0.409,0.445,0.356,0.735,46.9,21.1,15.9,6.7,4.6,-0.2,104.0,104.4,0.537,1,12/08/2015
Indiana Pacers,Golden State Warriors,0021500314,123,0.632,0.441,0.401,0.748,44.6,20.9,15.6,9.3,4.4,5.2,104.8,99.5,0.54,131,1.0,0.493,0.437,0.748,46.1,28.9,15.9,8.2,6.5,14.8,114.9,100.2,0.601,0,12/08/2015
Sacramento Kings,Utah Jazz,0021500318,114,0.318,0.449,0.369,0.724,44.1,23.8,16.3,8.3,4.0,-4.0,103.9,107.6,0.533,106,0.5,0.44,0.362,0.744,45.9,19.3,16.3,9.6,5.9,1.5,104.0,102.3,0.527,1,12/08/2015
Denver Nuggets,Orlando Magic,0021500317,74,0.381,0.427,0.335,0.755,45.7,22.9,16.0,7.5,5.1,-6.1,100.7,107.0,0.515,85,0.55,0.436,0.35,0.776,47.4,22.8,14.8,8.2,6.0,2.1,103.5,101.3,0.517,0,12/08/2015
Memphis Grizzlies,Oklahoma City Thunder,0021500316,88,0.571,0.423,0.308,0.836,42.9,21.7,14.3,9.1,4.2,-3.4,100.4,104.0,0.515,125,0.6,0.465,0.353,0.787,48.4,21.3,17.1,7.7,7.0,5.4,108.0,102.7,0.554,0,12/08/2015
Phoenix Suns,Orlando Magic,0021500326,107,0.409,0.45,0.39,0.748,44.0,20.3,16.9,9.0,4.0,0.3,105.0,104.3,0.543,104,0.571,0.436,0.34,0.776,47.8,22.4,15.1,8.2,6.1,2.6,102.7,100.0,0.515,1,12/09/2015
Boston Celtics,Chicago Bulls,0021500319,105,0.571,0.437,0.333,0.783,43.9,24.8,16.1,11.2,4.7,5.4,103.9,98.2,0.531,100,0.611,0.423,0.373,0.751,48.8,23.0,14.5,6.6,6.2,0.6,99.7,99.0,0.508,1,12/09/2015
Detroit Pistons,Memphis Grizzlies,0021500322,92,0.545,0.418,0.318,0.653,48.5,18.4,14.5,8.6,3.2,0.6,100.3,100.5,0.496,93,0.545,0.422,0.304,0.837,42.6,21.4,14.4,9.0,4.2,-5.0,100.1,105.3,0.514,0,12/09/2015
Milwaukee Bucks,LA Clippers,0021500324,95,0.409,0.445,0.359,0.786,42.3,24.2,16.3,8.0,5.4,-6.4,100.7,107.6,0.53,109,0.571,0.458,0.326,0.678,43.1,22.4,13.9,7.0,5.7,1.2,104.5,103.0,0.542,0,12/09/2015
Utah Jazz,New York Knicks,0021500327,106,0.474,0.439,0.367,0.741,46.0,19.6,16.1,9.4,5.6,1.0,104.4,103.3,0.527,85,0.455,0.424,0.333,0.815,46.6,21.0,15.1,6.6,5.9,-1.3,102.1,103.2,0.514,1,12/09/2015
Dallas Mavericks,Atlanta Hawks,0021500328,95,0.591,0.445,0.326,0.782,44.8,22.2,14.0,7.3,3.8,1.0,103.0,102.3,0.542,98,0.591,0.454,0.353,0.803,43.2,26.2,15.5,9.6,5.7,2.1,105.0,102.5,0.551,0,12/09/2015
Minnesota Timberwolves,Los Angeles Lakers,0021500325,123,0.4,0.444,0.328,0.804,45.6,20.6,15.5,7.2,4.9,-0.9,102.7,103.2,0.534,122,0.143,0.408,0.32,0.788,44.6,18.3,14.9,7.4,5.0,-9.4,98.6,108.1,0.504,1,12/09/2015
Charlotte Hornets,Miami Heat,0021500320,99,0.6,0.441,0.349,0.764,45.1,21.9,12.7,7.4,6.1,3.7,104.4,101.0,0.538,81,0.632,0.463,0.315,0.72,46.2,21.2,15.1,7.1,8.1,3.7,103.0,99.1,0.541,1,12/09/2015
Washington Wizards,Houston Rockets,0021500321,103,0.474,0.443,0.348,0.753,41.2,22.1,16.4,9.0,3.6,-3.9,101.2,104.8,0.535,109,0.455,0.427,0.329,0.729,43.6,20.7,17.0,10.4,5.6,-4.4,103.2,107.8,0.533,0,12/09/2015
Toronto Raptors,San Antonio Spurs,0021500323,97,0.591,0.437,0.356,0.797,46.5,19.0,14.7,9.3,4.2,4.0,105.9,102.5,0.539,94,0.818,0.476,0.366,0.774,48.9,26.4,14.7,8.5,6.4,12.5,105.2,92.9,0.549,1,12/09/2015
Chicago Bulls,LA Clippers,0021500330,83,0.579,0.424,0.368,0.748,48.8,23.0,14.7,6.6,6.1,0.3,99.7,99.4,0.507,80,0.591,0.459,0.331,0.673,43.5,22.6,13.9,7.1,5.8,1.8,104.8,102.7,0.543,1,12/10/2015
Brooklyn Nets,Philadelphia 76ers,0021500329,100,0.286,0.446,0.301,0.754,46.0,21.2,15.8,8.8,4.7,-6.9,98.3,104.8,0.508,91,0.045,0.415,0.327,0.692,42.9,19.2,18.8,8.5,6.9,-12.6,92.9,105.3,0.503,1,12/10/2015
Sacramento Kings,New York Knicks,0021500332,99,0.348,0.453,0.368,0.725,44.1,24.1,16.3,8.2,3.9,-3.5,104.6,107.9,0.538,97,0.435,0.423,0.335,0.802,46.3,21.0,14.9,6.8,5.8,-2.2,101.6,103.6,0.513,1,12/10/2015
Oklahoma City Thunder,Atlanta Hawks,0021500331,107,0.619,0.469,0.362,0.787,48.4,21.8,16.9,7.9,6.8,6.9,109.1,102.3,0.559,94,0.609,0.456,0.351,0.803,43.5,26.2,15.5,9.5,5.8,2.2,104.9,102.4,0.551,1,12/10/2015
Philadelphia 76ers,Detroit Pistons,0021500335,95,0.043,0.414,0.317,0.7,42.8,19.2,18.5,8.7,6.9,-12.5,93.1,105.4,0.502,107,0.522,0.418,0.316,0.653,48.4,18.4,14.5,8.6,3.3,0.5,100.3,100.5,0.496,0,12/11/2015
San Antonio Spurs,Los Angeles Lakers,0021500342,109,0.783,0.475,0.361,0.775,48.5,26.3,14.9,8.6,6.3,11.8,105.1,93.4,0.549,87,0.136,0.413,0.323,0.78,44.3,18.3,14.6,7.5,4.8,-9.0,99.4,108.4,0.508,1,12/11/2015
Phoenix Suns,Portland Trail Blazers,0021500343,96,0.435,0.453,0.384,0.746,44.0,20.4,16.9,9.0,4.1,0.4,105.2,104.4,0.544,106,0.391,0.447,0.359,0.73,46.6,21.2,16.1,6.5,4.5,-0.4,104.2,105.0,0.539,0,12/11/2015
Boston Celtics,Golden State Warriors,0021500336,119,0.591,0.436,0.329,0.787,44.0,24.7,15.9,11.2,4.7,5.4,104.0,98.3,0.529,124,1.0,0.496,0.438,0.747,46.0,28.8,15.9,8.3,6.5,14.5,115.4,101.0,0.603,0,12/11/2015
