Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Toronto Raptors,Minnesota Timberwolves,0021700746,109,0.688,0.466,0.351,0.797,44.1,22.8,13.7,8.3,6.2,7.3,111.6,104.4,0.569,104,0.604,0.476,0.35,0.796,43.0,23.4,12.9,9.3,4.4,3.2,112.4,109.1,0.564,1,01/30/2018
New Orleans Pelicans,Sacramento Kings,0021700749,103,0.551,0.485,0.365,0.764,42.3,25.9,15.4,7.5,5.1,0.2,108.7,108.5,0.582,114,0.306,0.451,0.385,0.723,41.9,21.8,15.0,8.6,4.3,-9.1,102.1,111.1,0.529,0,01/30/2018
Phoenix Suns,Dallas Mavericks,0021700760,102,0.333,0.442,0.337,0.761,43.7,20.8,15.7,6.7,4.3,-7.2,103.8,110.8,0.538,88,0.314,0.447,0.364,0.769,42.1,23.0,12.7,7.2,3.9,-2.1,105.5,107.4,0.547,1,01/31/2018
Brooklyn Nets,Philadelphia 76ers,0021700756,116,0.353,0.435,0.344,0.763,45.3,22.0,15.6,6.0,4.0,-3.8,104.2,107.7,0.542,108,0.511,0.465,0.359,0.765,46.4,25.2,17.6,8.0,5.0,1.2,106.0,104.7,0.563,1,01/31/2018
Boston Celtics,New York Knicks,0021700758,103,0.706,0.448,0.368,0.767,45.7,22.7,14.5,7.6,4.8,4.4,106.2,101.8,0.551,73,0.451,0.471,0.373,0.796,45.0,23.7,15.5,7.0,5.5,-0.8,107.2,107.9,0.555,1,01/31/2018
Orlando Magic,Los Angeles Lakers,0021700754,127,0.286,0.459,0.353,0.753,41.9,23.5,14.8,7.2,4.9,-5.2,105.9,110.8,0.551,105,0.388,0.456,0.327,0.687,45.1,23.0,15.6,8.2,4.7,-3.2,104.0,106.9,0.535,1,01/31/2018
Cleveland Cavaliers,Miami Heat,0021700757,91,0.592,0.474,0.366,0.801,42.2,23.8,14.7,7.2,3.9,0.2,111.3,110.9,0.586,89,0.58,0.455,0.364,0.759,44.1,22.8,15.7,7.4,5.5,-0.6,104.8,105.7,0.554,1,01/31/2018
Portland Trail Blazers,Chicago Bulls,0021700759,124,0.56,0.453,0.38,0.798,46.0,19.6,14.5,7.1,5.3,1.6,107.2,105.7,0.549,108,0.36,0.44,0.361,0.767,45.0,23.9,14.1,7.1,3.7,-5.5,103.7,109.1,0.534,1,01/31/2018
Indiana Pacers,Memphis Grizzlies,0021700753,105,0.549,0.481,0.373,0.771,42.8,23.1,13.6,8.2,4.2,1.2,109.2,108.1,0.565,101,0.367,0.447,0.351,0.794,42.4,22.1,15.1,7.7,5.6,-2.8,104.9,108.0,0.548,1,01/31/2018
Atlanta Hawks,Charlotte Hornets,0021700755,110,0.3,0.451,0.369,0.79,41.7,24.2,15.9,8.2,4.4,-4.6,105.3,109.9,0.551,123,0.408,0.44,0.353,0.729,46.8,20.7,13.1,6.8,4.9,-0.1,106.2,106.7,0.535,0,01/31/2018
San Antonio Spurs,Houston Rockets,0021700764,91,0.642,0.456,0.362,0.779,46.7,23.7,14.4,7.8,5.8,3.6,106.1,102.6,0.544,102,0.735,0.46,0.363,0.788,43.8,22.1,14.5,8.9,4.5,7.7,114.2,106.9,0.593,0,02/01/2018
Detroit Pistons,Memphis Grizzlies,0021700761,104,0.469,0.45,0.377,0.749,43.8,23.3,14.2,8.1,3.8,-0.3,106.2,106.5,0.542,102,0.36,0.448,0.353,0.793,42.4,22.1,15.2,7.8,5.5,-2.9,105.0,108.2,0.548,1,02/01/2018
Denver Nuggets,Oklahoma City Thunder,0021700765,127,0.51,0.46,0.359,0.753,46.1,24.3,15.8,7.9,4.8,0.6,108.5,108.0,0.557,124,0.588,0.455,0.353,0.709,46.3,21.6,14.7,9.7,5.2,4.2,109.4,104.9,0.544,1,02/01/2018
Minnesota Timberwolves,Milwaukee Bucks,0021700763,108,0.593,0.476,0.351,0.793,43.1,23.4,12.9,9.2,4.3,3.0,112.5,109.3,0.564,89,0.551,0.481,0.355,0.771,40.0,23.4,14.1,8.9,5.3,-0.2,108.6,108.9,0.574,1,02/01/2018
Washington Wizards,Toronto Raptors,0021700762,122,0.56,0.464,0.375,0.76,43.3,23.8,14.4,7.9,4.6,1.7,108.0,106.7,0.558,119,0.694,0.467,0.35,0.799,44.0,23.0,13.7,8.2,6.1,7.3,111.7,104.6,0.569,1,02/01/2018
Philadelphia 76ers,Miami Heat,0021700770,103,0.5,0.465,0.359,0.768,46.2,25.0,17.4,8.0,5.0,1.0,106.2,105.1,0.564,97,0.569,0.454,0.359,0.754,44.2,22.7,15.8,7.4,5.5,-0.7,104.4,105.3,0.552,1,02/02/2018
Phoenix Suns,Utah Jazz,0021700773,97,0.346,0.443,0.338,0.761,43.8,20.9,15.7,6.8,4.3,-6.8,103.9,110.5,0.538,129,0.44,0.453,0.368,0.794,42.6,21.8,14.8,9.6,4.9,-0.1,105.3,105.6,0.555,0,02/02/2018
Brooklyn Nets,Los Angeles Lakers,0021700768,99,0.365,0.437,0.346,0.766,45.2,22.0,15.6,6.0,4.1,-3.6,104.6,107.9,0.544,102,0.38,0.456,0.325,0.689,45.0,22.8,15.7,8.2,4.7,-3.5,103.9,107.2,0.535,0,02/02/2018
Boston Celtics,Atlanta Hawks,0021700767,119,0.712,0.449,0.369,0.764,45.8,22.8,14.4,7.7,4.8,4.9,106.2,101.3,0.551,110,0.294,0.452,0.369,0.793,41.6,24.3,15.8,8.2,4.4,-4.8,105.6,110.4,0.552,1,02/02/2018
Milwaukee Bucks,New York Knicks,0021700771,92,0.54,0.479,0.351,0.771,40.1,23.3,14.1,8.8,5.2,-0.6,108.4,109.0,0.572,90,0.442,0.468,0.37,0.794,45.0,23.6,15.5,6.9,5.5,-1.4,106.6,107.9,0.551,1,02/02/2018
Sacramento Kings,Golden State Warriors,0021700774,104,0.32,0.451,0.385,0.725,42.0,21.8,15.0,8.5,4.2,-8.7,102.3,110.9,0.529,119,0.784,0.508,0.393,0.814,43.4,30.1,15.4,8.1,7.8,7.9,114.0,106.2,0.611,0,02/02/2018
Charlotte Hornets,Indiana Pacers,0021700766,133,0.42,0.442,0.357,0.729,46.8,20.9,13.1,6.8,4.8,0.1,106.7,107.0,0.536,126,0.558,0.482,0.373,0.768,42.7,23.1,13.6,8.4,4.2,1.3,109.3,108.2,0.566,1,02/02/2018
Toronto Raptors,Portland Trail Blazers,0021700769,130,0.68,0.468,0.351,0.798,43.8,22.9,13.8,8.2,6.1,7.1,111.9,104.9,0.57,105,0.569,0.455,0.382,0.799,46.0,19.6,14.6,7.0,5.3,1.9,107.5,105.8,0.551,1,02/02/2018
Oklahoma City Thunder,New Orleans Pelicans,0021700772,100,0.577,0.457,0.353,0.71,46.1,21.8,14.5,9.6,5.2,4.1,109.6,105.3,0.545,114,0.54,0.486,0.365,0.763,42.1,25.9,15.3,7.4,5.1,0.0,108.5,108.6,0.582,0,02/02/2018
San Antonio Spurs,Utah Jazz,0021700781,111,0.63,0.456,0.36,0.781,46.7,23.7,14.5,7.8,5.8,3.3,106.0,102.7,0.544,120,0.451,0.455,0.371,0.793,42.8,22.0,14.7,9.5,5.0,0.5,105.8,105.5,0.557,0,02/03/2018
LA Clippers,Chicago Bulls,0021700775,113,0.5,0.463,0.354,0.749,43.5,22.1,15.1,8.0,4.9,0.3,108.2,107.5,0.561,103,0.353,0.439,0.362,0.763,44.8,23.8,13.9,7.1,3.7,-5.7,103.8,109.4,0.533,1,02/03/2018
Orlando Magic,Washington Wizards,0021700778,98,0.3,0.46,0.358,0.752,41.8,23.5,14.8,7.3,4.9,-4.7,106.3,110.6,0.553,115,0.569,0.465,0.374,0.764,43.3,23.9,14.4,7.9,4.6,1.7,108.2,106.9,0.559,0,02/03/2018
Cleveland Cavaliers,Houston Rockets,0021700779,88,0.6,0.472,0.363,0.8,42.2,23.7,14.7,7.3,3.9,0.3,110.8,110.4,0.583,120,0.74,0.46,0.363,0.788,43.7,22.1,14.5,9.0,4.6,7.8,114.1,106.8,0.592,0,02/03/2018
Detroit Pistons,Miami Heat,0021700776,111,0.48,0.45,0.376,0.748,43.8,23.3,14.1,8.1,3.8,-0.3,106.2,106.5,0.542,107,0.558,0.453,0.358,0.751,44.4,22.7,15.7,7.3,5.5,-0.8,104.4,105.4,0.551,1,02/03/2018
Indiana Pacers,Philadelphia 76ers,0021700777,100,0.547,0.483,0.374,0.772,42.4,23.1,13.5,8.4,4.3,1.1,109.6,108.6,0.567,92,0.51,0.466,0.359,0.768,46.1,25.1,17.3,8.0,5.0,1.1,106.3,105.1,0.564,1,02/03/2018
Sacramento Kings,Dallas Mavericks,0021700783,99,0.314,0.451,0.385,0.724,41.8,21.8,14.9,8.7,4.2,-8.8,102.3,111.0,0.529,106,0.308,0.445,0.362,0.763,42.3,22.9,12.7,7.3,3.9,-2.4,105.2,107.4,0.545,0,02/03/2018
Minnesota Timberwolves,New Orleans Pelicans,0021700780,118,0.6,0.477,0.351,0.794,43.0,23.4,12.9,9.2,4.4,3.3,112.5,109.1,0.565,107,0.549,0.486,0.368,0.762,42.1,26.0,15.3,7.5,5.0,0.3,108.5,108.3,0.582,1,02/03/2018
Denver Nuggets,Golden State Warriors,0021700782,115,0.519,0.461,0.36,0.752,46.0,24.4,15.7,7.8,4.9,0.6,108.8,108.2,0.558,108,0.788,0.509,0.395,0.815,43.5,29.9,15.6,8.1,7.7,8.0,114.0,106.0,0.612,1,02/03/2018
New York Knicks,Atlanta Hawks,0021700786,96,0.434,0.467,0.366,0.793,45.3,23.6,15.6,6.9,5.4,-1.4,106.4,107.7,0.55,99,0.288,0.451,0.369,0.796,41.4,24.2,15.7,8.1,4.3,-4.8,105.7,110.6,0.553,0,02/04/2018
Phoenix Suns,Charlotte Hornets,0021700789,110,0.34,0.442,0.336,0.762,43.6,20.8,15.7,6.8,4.3,-7.3,103.8,110.8,0.538,115,0.431,0.443,0.36,0.733,46.7,21.0,13.2,6.8,4.7,0.3,107.2,107.4,0.539,0,02/04/2018
Brooklyn Nets,Milwaukee Bucks,0021700785,94,0.358,0.437,0.345,0.765,45.1,22.0,15.5,6.0,4.2,-3.5,104.6,107.8,0.544,109,0.549,0.478,0.35,0.77,40.1,23.2,14.1,8.8,5.3,-0.5,108.2,108.7,0.571,0,02/04/2018
Boston Celtics,Portland Trail Blazers,0021700784,97,0.717,0.45,0.371,0.767,45.7,22.9,14.4,7.7,4.8,5.0,106.5,101.5,0.552,96,0.558,0.456,0.381,0.797,45.8,19.7,14.5,6.9,5.2,1.4,107.6,106.3,0.552,1,02/04/2018
Toronto Raptors,Memphis Grizzlies,0021700787,101,0.686,0.468,0.354,0.8,43.8,22.9,13.6,8.2,6.0,7.4,112.3,105.0,0.571,86,0.353,0.447,0.351,0.795,42.6,22.1,15.1,7.7,5.4,-2.8,105.0,108.1,0.547,1,02/04/2018
Oklahoma City Thunder,Los Angeles Lakers,0021700788,104,0.566,0.455,0.35,0.712,46.2,21.9,14.5,9.5,5.2,3.7,109.3,105.3,0.543,108,0.392,0.456,0.326,0.689,45.2,22.8,15.7,8.1,4.7,-3.4,103.9,107.1,0.535,0,02/04/2018
LA Clippers,Dallas Mavericks,0021700796,104,0.51,0.462,0.354,0.752,43.6,22.1,15.0,7.9,4.9,0.5,108.2,107.3,0.561,101,0.321,0.446,0.361,0.763,42.2,23.1,12.7,7.3,3.9,-2.2,105.4,107.5,0.546,1,02/05/2018
Miami Heat,Orlando Magic,0021700792,109,0.547,0.454,0.359,0.751,44.2,22.8,15.7,7.4,5.5,-0.8,104.6,105.6,0.551,111,0.294,0.46,0.357,0.756,41.7,23.4,14.9,7.4,4.9,-4.9,106.2,110.8,0.553,0,02/05/2018
Detroit Pistons,Portland Trail Blazers,0021700790,111,0.49,0.451,0.375,0.749,44.0,23.3,14.2,8.0,3.9,-0.2,106.4,106.6,0.543,91,0.547,0.454,0.382,0.797,45.9,19.7,14.4,6.9,5.3,1.4,107.6,106.3,0.551,1,02/05/2018
Indiana Pacers,Washington Wizards,0021700791,102,0.556,0.482,0.373,0.774,42.5,23.1,13.6,8.5,4.3,1.3,109.5,108.4,0.567,111,0.577,0.466,0.372,0.765,43.2,24.2,14.4,8.1,4.6,2.0,108.5,106.8,0.56,0,02/05/2018
Sacramento Kings,Chicago Bulls,0021700795,104,0.308,0.452,0.383,0.725,41.7,21.8,15.0,8.7,4.2,-8.8,102.4,111.1,0.53,98,0.346,0.437,0.361,0.768,44.8,23.8,13.9,7.1,3.7,-5.8,103.6,109.3,0.532,1,02/05/2018
Denver Nuggets,Charlotte Hornets,0021700794,121,0.528,0.461,0.361,0.755,46.0,24.5,15.7,7.8,4.8,0.8,108.9,108.2,0.558,104,0.442,0.443,0.357,0.736,46.6,21.1,13.1,6.9,4.8,0.3,107.4,107.5,0.539,1,02/05/2018
New Orleans Pelicans,Utah Jazz,0021700793,109,0.538,0.485,0.365,0.764,42.2,25.9,15.3,7.5,5.1,0.1,108.4,108.4,0.58,133,0.462,0.457,0.373,0.794,42.7,22.1,14.8,9.5,5.0,0.7,106.2,105.6,0.56,0,02/05/2018
Philadelphia 76ers,Washington Wizards,0021700802,115,0.5,0.464,0.357,0.766,46.2,25.1,17.3,8.0,4.9,0.9,106.1,105.0,0.562,102,0.585,0.468,0.371,0.766,43.3,24.3,14.4,8.1,4.5,2.1,108.6,106.8,0.561,1,02/06/2018
Golden State Warriors,Oklahoma City Thunder,0021700803,105,0.774,0.509,0.393,0.811,43.5,29.9,15.6,8.1,7.7,7.7,113.9,106.2,0.611,125,0.556,0.455,0.349,0.711,46.2,21.8,14.6,9.6,5.2,3.6,109.2,105.4,0.543,0,02/06/2018
Los Angeles Lakers,Phoenix Suns,0021700804,112,0.404,0.456,0.329,0.688,45.1,22.8,15.7,8.1,4.7,-3.3,104.0,107.1,0.535,93,0.333,0.444,0.34,0.764,43.6,20.9,15.7,6.7,4.3,-7.3,104.0,111.0,0.54,1,02/06/2018
New York Knicks,Milwaukee Bucks,0021700801,89,0.426,0.467,0.363,0.79,45.3,23.5,15.6,7.0,5.5,-1.4,106.3,107.6,0.548,103,0.558,0.479,0.351,0.771,40.4,23.2,14.1,8.7,5.3,-0.2,108.4,108.5,0.571,0,02/06/2018
Brooklyn Nets,Houston Rockets,0021700800,113,0.352,0.436,0.344,0.765,45.0,22.1,15.4,6.0,4.2,-3.8,104.5,108.0,0.543,123,0.745,0.46,0.363,0.788,43.9,22.2,14.4,8.9,4.6,8.2,114.3,106.4,0.592,0,02/06/2018
Orlando Magic,Cleveland Cavaliers,0021700797,116,0.308,0.461,0.359,0.757,41.6,23.5,14.9,7.4,4.9,-4.8,106.3,110.9,0.554,98,0.588,0.47,0.362,0.8,42.3,23.6,14.6,7.2,3.9,-0.4,110.3,110.6,0.581,1,02/06/2018
Atlanta Hawks,Memphis Grizzlies,0021700799,108,0.302,0.45,0.371,0.795,41.5,24.3,15.7,8.1,4.3,-4.7,105.7,110.4,0.552,82,0.346,0.445,0.35,0.797,42.7,22.0,15.2,7.7,5.4,-3.1,104.7,108.1,0.546,1,02/06/2018
Toronto Raptors,Boston Celtics,0021700798,111,0.692,0.468,0.35,0.801,43.8,22.9,13.6,8.3,6.0,7.6,112.2,104.7,0.57,91,0.722,0.449,0.372,0.766,45.9,22.9,14.3,7.6,4.8,4.9,106.5,101.6,0.552,1,02/06/2018
Phoenix Suns,San Antonio Spurs,0021700810,81,0.327,0.442,0.338,0.761,43.7,21.0,15.6,6.7,4.3,-7.5,103.8,111.0,0.538,129,0.618,0.456,0.361,0.78,46.6,23.7,14.4,7.8,5.8,3.1,106.1,103.1,0.544,0,02/07/2018
Cleveland Cavaliers,Minnesota Timberwolves,0021700807,140,0.577,0.469,0.361,0.798,42.2,23.6,14.6,7.2,3.9,-0.7,110.1,110.7,0.58,138,0.607,0.478,0.353,0.794,43.1,23.4,12.9,9.2,4.4,3.4,112.5,109.0,0.565,1,02/07/2018
Miami Heat,Houston Rockets,0021700806,101,0.537,0.453,0.356,0.751,44.4,22.8,15.6,7.4,5.4,-0.9,104.7,105.8,0.55,109,0.75,0.462,0.365,0.789,43.9,22.1,14.3,8.9,4.6,8.3,114.6,106.6,0.594,0,02/07/2018
Detroit Pistons,Brooklyn Nets,0021700805,115,0.5,0.452,0.378,0.748,44.1,23.6,14.2,8.0,3.9,0.2,106.6,106.4,0.544,106,0.345,0.437,0.347,0.767,44.9,22.1,15.3,6.0,4.1,-3.9,104.8,108.4,0.544,1,02/07/2018
Memphis Grizzlies,Utah Jazz,0021700808,88,0.34,0.445,0.347,0.797,42.6,22.1,15.5,7.7,5.4,-3.6,104.3,108.2,0.545,92,0.472,0.459,0.377,0.796,42.7,22.2,14.8,9.4,5.0,1.1,106.6,105.6,0.563,0,02/07/2018
Golden State Warriors,Dallas Mavericks,0021700815,121,0.759,0.509,0.391,0.809,43.5,29.8,15.7,8.0,7.7,7.2,113.7,106.5,0.611,103,0.315,0.445,0.362,0.766,42.2,23.1,12.8,7.3,3.9,-2.2,105.4,107.4,0.546,1,02/08/2018
Los Angeles Lakers,Oklahoma City Thunder,0021700816,106,0.415,0.456,0.33,0.692,45.3,22.8,15.7,8.0,4.8,-2.9,104.1,106.8,0.536,81,0.564,0.455,0.35,0.713,46.1,21.7,14.6,9.6,5.2,3.9,109.4,105.3,0.544,1,02/08/2018
Orlando Magic,Atlanta Hawks,0021700811,100,0.321,0.462,0.357,0.755,41.8,23.6,14.8,7.4,4.9,-4.4,106.6,110.7,0.555,98,0.315,0.451,0.37,0.795,41.5,24.4,15.7,8.2,4.3,-4.1,105.8,109.9,0.553,1,02/08/2018
Portland Trail Blazers,Charlotte Hornets,0021700814,109,0.537,0.453,0.38,0.797,45.9,19.7,14.4,6.9,5.3,1.0,107.3,106.5,0.549,103,0.434,0.444,0.358,0.734,46.5,21.1,13.0,6.9,4.7,0.0,107.5,107.9,0.54,1,02/08/2018
Toronto Raptors,New York Knicks,0021700812,113,0.698,0.468,0.353,0.802,43.8,23.0,13.6,8.3,6.0,7.8,112.3,104.5,0.571,88,0.418,0.466,0.36,0.789,45.4,23.4,15.7,6.9,5.5,-1.7,106.0,107.5,0.547,1,02/08/2018
Washington Wizards,Boston Celtics,0021700813,104,0.574,0.467,0.369,0.766,43.2,24.3,14.4,8.2,4.5,1.8,108.7,107.1,0.56,110,0.709,0.448,0.372,0.766,45.8,22.9,14.4,7.5,4.8,4.5,106.3,101.8,0.551,0,02/08/2018
Philadelphia 76ers,New Orleans Pelicans,0021700818,100,0.51,0.466,0.36,0.766,46.2,25.2,17.3,8.0,4.9,1.1,106.4,105.1,0.563,82,0.528,0.485,0.365,0.762,42.0,25.8,15.3,7.6,5.1,-0.4,108.4,108.9,0.58,1,02/09/2018
Chicago Bulls,Minnesota Timberwolves,0021700822,114,0.34,0.437,0.362,0.769,44.9,23.7,13.9,7.1,3.7,-5.8,103.6,109.4,0.532,113,0.596,0.48,0.359,0.795,42.9,23.5,12.9,9.1,4.4,3.3,112.8,109.4,0.567,1,02/09/2018
Boston Celtics,Indiana Pacers,0021700820,91,0.714,0.448,0.372,0.763,45.7,22.8,14.4,7.5,4.8,4.5,106.2,101.7,0.551,97,0.545,0.482,0.374,0.771,42.3,23.0,13.6,8.5,4.3,1.1,109.4,108.5,0.567,0,02/09/2018
Houston Rockets,Denver Nuggets,0021700823,130,0.755,0.463,0.365,0.789,43.8,22.0,14.3,8.9,4.6,8.3,114.7,106.8,0.595,104,0.537,0.463,0.364,0.756,46.0,24.6,15.6,7.8,4.8,1.1,109.3,108.3,0.56,1,02/09/2018
Miami Heat,Milwaukee Bucks,0021700821,91,0.527,0.453,0.357,0.752,44.4,22.9,15.6,7.3,5.4,-1.0,104.9,106.1,0.55,85,0.566,0.478,0.35,0.771,40.5,23.2,14.1,8.8,5.4,0.1,108.3,108.2,0.571,1,02/09/2018
Detroit Pistons,LA Clippers,0021700817,95,0.509,0.453,0.377,0.748,44.1,23.5,14.1,8.1,3.8,0.4,106.7,106.3,0.545,108,0.519,0.463,0.355,0.752,43.6,22.2,15.0,7.9,4.9,0.6,108.1,107.3,0.561,0,02/09/2018
Utah Jazz,Charlotte Hornets,0021700824,106,0.481,0.459,0.375,0.797,42.8,22.1,14.9,9.3,4.9,1.2,106.5,105.4,0.563,94,0.426,0.443,0.359,0.735,46.4,21.0,13.0,6.9,4.7,-0.1,107.3,107.8,0.539,1,02/09/2018
Atlanta Hawks,Cleveland Cavaliers,0021700819,107,0.309,0.451,0.37,0.793,41.6,24.4,15.7,8.1,4.4,-4.1,105.7,109.8,0.552,123,0.585,0.472,0.364,0.795,42.1,23.7,14.6,7.1,3.8,-0.7,110.5,111.1,0.583,0,02/09/2018
Sacramento Kings,Portland Trail Blazers,0021700825,100,0.321,0.452,0.382,0.726,41.8,21.9,14.9,8.7,4.2,-8.5,102.6,111.0,0.53,118,0.545,0.453,0.379,0.798,46.1,19.6,14.4,6.9,5.3,1.0,107.2,106.3,0.549,0,02/09/2018
Philadelphia 76ers,LA Clippers,0021700828,112,0.519,0.465,0.361,0.767,46.4,25.2,17.3,8.1,4.9,1.5,106.3,104.6,0.562,98,0.528,0.463,0.354,0.755,43.9,22.2,14.9,7.9,4.8,0.8,108.2,107.2,0.561,1,02/10/2018
Golden State Warriors,San Antonio Spurs,0021700831,122,0.764,0.509,0.392,0.81,43.7,30.0,15.8,8.0,7.7,7.4,113.9,106.5,0.611,105,0.625,0.457,0.364,0.78,46.8,23.7,14.4,7.7,5.8,3.9,106.5,102.7,0.546,1,02/10/2018
Chicago Bulls,Washington Wizards,0021700829,90,0.352,0.438,0.361,0.769,44.8,23.7,13.8,7.1,3.7,-5.7,103.8,109.5,0.533,101,0.564,0.466,0.37,0.766,43.3,24.3,14.5,8.2,4.5,1.7,108.4,107.0,0.559,0,02/10/2018
Phoenix Suns,Denver Nuggets,0021700832,113,0.321,0.44,0.333,0.76,43.7,20.9,15.6,6.7,4.3,-8.2,103.4,111.3,0.535,123,0.527,0.463,0.36,0.757,45.8,24.6,15.5,7.8,4.7,0.6,109.2,108.7,0.559,0,02/10/2018
Brooklyn Nets,New Orleans Pelicans,0021700826,128,0.339,0.437,0.346,0.768,45.0,22.3,15.4,6.0,4.1,-4.0,104.8,108.5,0.544,138,0.519,0.482,0.363,0.758,42.0,25.7,15.2,7.6,5.1,-0.7,107.8,108.7,0.576,0,02/10/2018
Orlando Magic,Milwaukee Bucks,0021700827,104,0.333,0.461,0.356,0.757,41.7,23.5,14.8,7.4,5.0,-4.2,106.5,110.5,0.554,111,0.556,0.477,0.35,0.772,40.4,23.1,14.2,8.8,5.4,-0.1,107.9,107.9,0.57,0,02/10/2018
Dallas Mavericks,Los Angeles Lakers,0021700830,130,0.309,0.445,0.36,0.767,42.0,23.0,12.8,7.4,3.9,-2.5,105.4,107.7,0.546,123,0.426,0.456,0.33,0.694,45.5,22.9,15.6,8.0,4.8,-2.4,104.3,106.5,0.536,1,02/10/2018
Boston Celtics,Cleveland Cavaliers,0021700835,99,0.702,0.447,0.37,0.764,45.6,22.7,14.4,7.5,4.8,4.3,106.1,101.8,0.549,121,0.593,0.473,0.366,0.793,42.1,23.9,14.5,7.1,3.8,-0.4,110.8,111.1,0.584,0,02/11/2018
