Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Dallas Mavericks,Philadelphia 76ers,0021500830,129,0.518,0.439,0.343,0.782,44.2,22.0,13.2,7.0,3.6,-1.0,103.9,104.9,0.538,103,0.148,0.435,0.333,0.683,42.3,20.9,18.1,8.6,6.7,-10.3,96.6,106.8,0.517,1,02/21/2016
Denver Nuggets,Boston Celtics,0021500825,101,0.4,0.437,0.337,0.766,46.1,23.1,15.1,7.7,4.7,-3.1,104.2,107.5,0.527,121,0.571,0.439,0.336,0.788,44.8,24.5,14.2,9.5,4.2,3.8,105.3,101.3,0.531,0,02/21/2016
Toronto Raptors,Memphis Grizzlies,0021500829,98,0.66,0.447,0.367,0.783,45.7,19.5,14.3,8.7,5.6,4.4,107.6,103.7,0.548,85,0.593,0.445,0.341,0.79,43.3,22.5,14.0,9.3,4.6,-0.8,104.0,105.0,0.531,1,02/21/2016
Oklahoma City Thunder,Cleveland Cavaliers,0021500824,92,0.727,0.476,0.357,0.789,48.6,22.9,15.8,7.7,6.4,8.2,111.9,103.8,0.565,115,0.736,0.457,0.357,0.729,47.5,23.6,14.3,7.2,4.0,6.4,108.8,102.4,0.549,0,02/21/2016
New York Knicks,Toronto Raptors,0021500835,95,0.421,0.439,0.336,0.81,46.4,21.4,14.3,6.2,5.9,-2.3,104.4,106.5,0.528,122,0.667,0.446,0.365,0.783,45.8,19.4,14.3,8.6,5.5,4.6,107.5,103.5,0.548,0,02/22/2016
LA Clippers,Phoenix Suns,0021500839,124,0.655,0.463,0.363,0.692,43.4,23.1,13.3,8.3,5.5,4.2,106.9,102.8,0.553,84,0.25,0.439,0.363,0.757,43.5,21.0,17.1,8.2,4.0,-6.5,102.0,108.2,0.531,1,02/22/2016
Cleveland Cavaliers,Detroit Pistons,0021500833,88,0.741,0.458,0.358,0.731,47.6,23.6,14.2,7.2,4.0,6.7,109.0,102.3,0.551,96,0.482,0.435,0.337,0.645,47.7,19.1,14.0,7.6,3.9,0.5,104.1,104.0,0.514,0,02/22/2016
Miami Heat,Indiana Pacers,0021500834,101,0.564,0.462,0.322,0.736,46.4,21.6,15.1,6.8,6.8,0.2,103.0,102.8,0.537,93,0.545,0.448,0.351,0.749,44.5,20.8,15.5,9.3,4.7,2.3,103.6,101.4,0.535,1,02/22/2016
Milwaukee Bucks,Los Angeles Lakers,0021500837,108,0.411,0.46,0.347,0.754,44.0,23.9,16.2,8.2,6.0,-4.7,102.7,107.5,0.533,101,0.193,0.414,0.318,0.774,44.3,18.7,14.4,7.3,4.5,-9.9,100.3,110.0,0.507,1,02/22/2016
Atlanta Hawks,Golden State Warriors,0021500836,92,0.544,0.459,0.347,0.787,42.1,25.9,15.5,9.6,5.6,2.5,104.6,101.9,0.551,102,0.907,0.488,0.421,0.755,46.0,28.7,15.2,8.1,6.1,11.3,113.5,102.1,0.593,0,02/22/2016
Minnesota Timberwolves,Boston Celtics,0021500838,124,0.304,0.456,0.322,0.798,43.7,23.3,15.4,7.8,4.8,-3.9,104.4,108.1,0.54,122,0.579,0.44,0.336,0.789,44.8,24.6,14.2,9.5,4.2,4.1,105.5,101.2,0.532,1,02/22/2016
Philadelphia 76ers,Orlando Magic,0021500840,115,0.145,0.436,0.335,0.682,42.2,20.9,18.1,8.6,6.7,-10.6,96.7,107.3,0.518,124,0.444,0.448,0.352,0.767,45.6,23.8,15.2,8.3,5.3,-1.3,103.0,104.2,0.527,0,02/23/2016
Portland Trail Blazers,Brooklyn Nets,0021500844,112,0.518,0.449,0.358,0.724,47.4,22.1,15.2,7.2,4.4,1.2,106.6,105.5,0.54,104,0.268,0.451,0.344,0.763,44.5,22.8,15.6,7.6,4.1,-7.3,100.7,107.7,0.523,1,02/23/2016
Utah Jazz,Houston Rockets,0021500843,117,0.491,0.447,0.356,0.75,46.0,19.9,15.9,8.3,5.7,1.4,105.5,104.0,0.54,114,0.5,0.444,0.35,0.702,43.1,21.7,16.4,10.0,5.1,-1.5,106.0,107.6,0.55,1,02/23/2016
Denver Nuggets,Sacramento Kings,0021500842,110,0.393,0.437,0.336,0.766,45.9,23.0,15.3,7.7,4.7,-3.4,104.0,107.6,0.528,114,0.426,0.463,0.358,0.728,44.4,24.4,16.3,8.5,4.5,-1.9,105.4,107.2,0.547,0,02/23/2016
Washington Wizards,New Orleans Pelicans,0021500841,109,0.463,0.456,0.358,0.744,40.5,24.2,14.4,9.0,4.0,-2.5,103.8,106.2,0.543,89,0.4,0.448,0.353,0.777,43.6,22.3,13.3,8.0,4.8,-2.7,105.2,107.8,0.537,1,02/23/2016
Chicago Bulls,Washington Wizards,0021500850,109,0.527,0.438,0.366,0.78,48.5,22.4,14.2,6.0,6.0,-0.5,103.5,103.9,0.52,104,0.473,0.456,0.36,0.743,40.7,24.2,14.4,9.0,4.0,-2.0,103.8,105.8,0.543,1,02/24/2016
LA Clippers,Denver Nuggets,0021500853,81,0.661,0.464,0.366,0.691,43.5,23.2,13.4,8.4,5.5,4.8,107.2,102.4,0.555,87,0.386,0.437,0.337,0.767,45.8,23.0,15.2,7.8,4.7,-3.4,104.0,107.6,0.527,0,02/24/2016
Cleveland Cavaliers,Charlotte Hornets,0021500845,114,0.727,0.458,0.357,0.733,47.5,23.6,14.3,7.2,4.0,6.4,108.7,102.3,0.55,103,0.527,0.431,0.352,0.791,45.1,21.7,13.5,7.3,5.4,1.3,104.6,103.4,0.537,1,02/24/2016
Miami Heat,Golden State Warriors,0021500848,112,0.571,0.46,0.32,0.734,46.7,21.6,15.0,6.8,6.8,0.3,102.8,102.5,0.535,118,0.909,0.487,0.418,0.756,46.0,28.7,15.1,8.2,6.1,11.3,113.3,101.9,0.592,0,02/24/2016
Detroit Pistons,Philadelphia 76ers,0021500847,111,0.491,0.435,0.337,0.645,47.6,19.0,14.0,7.6,3.9,0.6,104.0,103.8,0.514,91,0.143,0.437,0.337,0.683,42.1,20.9,18.2,8.5,6.6,-10.5,97.0,107.5,0.52,1,02/24/2016
Indiana Pacers,New York Knicks,0021500846,108,0.536,0.447,0.351,0.747,44.5,20.7,15.4,9.3,4.8,2.1,103.3,101.3,0.533,105,0.414,0.439,0.335,0.808,46.3,21.4,14.2,6.1,5.9,-2.7,104.4,107.0,0.528,1,02/24/2016
Dallas Mavericks,Oklahoma City Thunder,0021500852,103,0.526,0.439,0.344,0.786,44.3,22.1,13.2,7.0,3.6,-0.5,104.4,104.9,0.539,116,0.714,0.474,0.355,0.788,48.5,22.9,15.7,7.7,6.4,7.6,111.7,104.2,0.563,0,02/24/2016
Sacramento Kings,San Antonio Spurs,0021500854,92,0.436,0.464,0.359,0.728,44.5,24.4,16.3,8.5,4.6,-1.8,105.4,107.2,0.548,108,0.839,0.491,0.395,0.795,46.4,26.4,14.1,8.5,6.2,13.1,110.3,97.4,0.57,0,02/24/2016
Toronto Raptors,Minnesota Timberwolves,0021500849,114,0.673,0.448,0.366,0.783,45.9,19.6,14.2,8.6,5.6,5.0,108.0,103.6,0.549,105,0.316,0.457,0.325,0.797,43.8,23.3,15.4,7.8,4.8,-3.8,104.7,108.2,0.542,1,02/24/2016
Memphis Grizzlies,Los Angeles Lakers,0021500851,128,0.582,0.443,0.337,0.79,43.3,22.3,14.0,9.3,4.6,-1.1,103.8,105.0,0.53,119,0.19,0.414,0.32,0.774,44.4,18.7,14.5,7.3,4.5,-9.8,100.3,109.9,0.508,1,02/24/2016
Phoenix Suns,Brooklyn Nets,0021500858,106,0.246,0.438,0.362,0.757,43.5,21.0,17.1,8.2,4.0,-7.1,101.6,108.4,0.53,116,0.263,0.452,0.343,0.764,44.6,22.7,15.5,7.6,4.1,-7.3,100.8,107.8,0.523,0,02/25/2016
Boston Celtics,Milwaukee Bucks,0021500856,112,0.569,0.441,0.336,0.789,44.7,24.7,14.1,9.5,4.1,4.0,105.7,101.5,0.532,107,0.421,0.461,0.346,0.751,44.0,24.0,16.1,8.2,6.1,-4.4,102.8,107.4,0.534,1,02/25/2016
Orlando Magic,Golden State Warriors,0021500855,114,0.455,0.449,0.353,0.77,45.5,23.8,15.1,8.3,5.2,-1.1,103.3,104.3,0.528,130,0.911,0.487,0.419,0.757,45.9,28.6,15.1,8.2,6.0,11.2,113.4,102.1,0.592,0,02/25/2016
Portland Trail Blazers,Houston Rockets,0021500859,105,0.526,0.45,0.359,0.727,47.3,22.1,15.2,7.2,4.4,1.3,106.7,105.5,0.541,119,0.491,0.443,0.35,0.703,42.9,21.6,16.3,10.1,5.1,-1.5,106.0,107.6,0.55,0,02/25/2016
Utah Jazz,San Antonio Spurs,0021500860,78,0.5,0.448,0.357,0.751,45.9,19.9,16.0,8.4,5.6,1.4,105.6,104.1,0.542,96,0.842,0.491,0.396,0.795,46.5,26.4,14.1,8.6,6.3,13.1,110.3,97.3,0.571,0,02/25/2016
New Orleans Pelicans,Oklahoma City Thunder,0021500857,123,0.393,0.447,0.352,0.776,43.7,22.2,13.4,8.0,4.8,-3.0,104.8,107.7,0.535,119,0.719,0.475,0.355,0.788,48.6,23.0,15.7,7.7,6.4,7.7,111.8,104.2,0.564,1,02/25/2016
Philadelphia 76ers,Washington Wizards,0021500862,94,0.14,0.437,0.337,0.683,42.1,20.9,18.1,8.5,6.6,-10.7,96.9,107.6,0.519,103,0.464,0.456,0.359,0.743,40.7,24.1,14.4,9.0,4.0,-2.1,103.8,105.9,0.542,0,02/26/2016
Los Angeles Lakers,Memphis Grizzlies,0021500868,95,0.186,0.414,0.323,0.773,44.4,18.7,14.3,7.3,4.5,-9.8,100.7,110.3,0.509,112,0.589,0.446,0.341,0.788,43.4,22.4,13.9,9.2,4.6,-0.9,104.3,105.3,0.532,0,02/26/2016
New York Knicks,Orlando Magic,0021500863,108,0.407,0.44,0.339,0.809,46.2,21.4,14.3,6.1,5.9,-2.7,104.6,107.1,0.529,95,0.446,0.449,0.354,0.771,45.3,23.8,15.1,8.3,5.2,-1.4,103.3,104.7,0.529,1,02/26/2016
Indiana Pacers,Charlotte Hornets,0021500861,95,0.544,0.448,0.349,0.748,44.5,20.7,15.3,9.2,4.7,2.1,103.5,101.5,0.534,96,0.518,0.432,0.352,0.789,45.1,21.7,13.5,7.3,5.3,1.1,104.7,103.7,0.538,0,02/26/2016
Atlanta Hawks,Chicago Bulls,0021500865,103,0.534,0.458,0.346,0.785,42.2,25.9,15.5,9.6,5.7,2.3,104.3,101.9,0.55,88,0.536,0.439,0.365,0.781,48.6,22.5,14.3,6.0,5.9,-0.4,103.5,103.9,0.521,1,02/26/2016
Dallas Mavericks,Denver Nuggets,0021500866,122,0.517,0.439,0.344,0.787,44.3,22.2,13.1,7.0,3.6,-0.7,104.5,105.1,0.539,116,0.397,0.436,0.336,0.767,46.0,23.0,15.2,7.8,4.6,-3.3,103.7,107.2,0.526,1,02/26/2016
Sacramento Kings,LA Clippers,0021500867,107,0.429,0.463,0.359,0.726,44.4,24.5,16.2,8.6,4.5,-2.0,105.2,107.1,0.546,117,0.649,0.462,0.364,0.69,43.6,23.2,13.5,8.4,5.6,4.6,106.8,102.1,0.553,0,02/26/2016
Toronto Raptors,Cleveland Cavaliers,0021500864,99,0.679,0.448,0.366,0.784,45.9,19.6,14.2,8.6,5.6,5.1,108.3,103.7,0.55,97,0.732,0.458,0.358,0.732,47.5,23.6,14.2,7.3,3.9,6.5,108.9,102.4,0.551,1,02/26/2016
Chicago Bulls,Portland Trail Blazers,0021500871,95,0.526,0.438,0.363,0.782,48.6,22.4,14.4,6.0,5.9,-0.6,103.3,103.9,0.52,103,0.517,0.45,0.36,0.728,47.1,22.1,15.3,7.1,4.4,1.1,106.7,105.7,0.542,0,02/27/2016
Phoenix Suns,Memphis Grizzlies,0021500875,111,0.241,0.437,0.361,0.754,43.5,20.9,17.2,8.2,4.0,-7.2,101.6,108.5,0.529,106,0.596,0.447,0.343,0.788,43.5,22.5,13.9,9.1,4.6,-0.6,104.6,105.3,0.533,1,02/27/2016
Boston Celtics,Miami Heat,0021500869,101,0.576,0.442,0.335,0.789,44.6,24.6,14.2,9.5,4.1,4.0,105.7,101.5,0.533,89,0.561,0.46,0.321,0.737,46.7,21.5,15.0,6.9,6.9,0.2,103.0,102.8,0.535,1,02/27/2016
Houston Rockets,San Antonio Spurs,0021500872,94,0.5,0.445,0.35,0.701,42.9,21.7,16.3,10.2,5.1,-1.2,106.2,107.6,0.551,104,0.845,0.491,0.397,0.796,46.6,26.3,14.1,8.5,6.2,13.2,110.3,97.2,0.571,0,02/27/2016
Milwaukee Bucks,Detroit Pistons,0021500873,91,0.414,0.462,0.345,0.751,43.8,24.0,16.1,8.2,6.1,-4.5,102.8,107.4,0.534,102,0.5,0.436,0.338,0.645,47.7,19.1,14.1,7.7,3.9,1.0,104.2,103.6,0.515,0,02/27/2016
Utah Jazz,Brooklyn Nets,0021500876,96,0.491,0.448,0.355,0.751,45.7,19.8,16.0,8.3,5.6,1.1,105.4,104.2,0.54,98,0.276,0.452,0.345,0.765,44.5,22.6,15.6,7.7,4.2,-7.0,101.0,107.7,0.525,0,02/27/2016
Oklahoma City Thunder,Golden State Warriors,0021500874,118,0.707,0.476,0.356,0.788,48.4,23.0,15.6,7.6,6.4,7.5,112.0,104.6,0.565,121,0.912,0.489,0.42,0.756,45.8,28.7,15.2,8.2,6.0,11.3,113.5,102.2,0.593,0,02/27/2016
New Orleans Pelicans,Minnesota Timberwolves,0021500870,110,0.404,0.448,0.355,0.779,43.6,22.3,13.4,7.9,4.8,-2.9,105.2,108.0,0.537,112,0.31,0.458,0.328,0.796,43.7,23.4,15.5,7.8,4.8,-3.9,104.8,108.4,0.543,0,02/27/2016
New York Knicks,Miami Heat,0021500883,81,0.417,0.44,0.338,0.81,46.4,21.4,14.2,6.1,5.9,-2.4,104.7,107.0,0.529,98,0.552,0.459,0.318,0.736,46.8,21.4,15.1,6.9,7.0,0.0,102.7,102.7,0.534,0,02/28/2016
Orlando Magic,Philadelphia 76ers,0021500881,130,0.439,0.448,0.351,0.769,45.4,23.8,15.0,8.3,5.1,-1.6,103.2,104.8,0.528,116,0.138,0.437,0.336,0.685,42.1,20.9,18.0,8.5,6.5,-10.7,96.9,107.5,0.519,1,02/28/2016
Detroit Pistons,Toronto Raptors,0021500879,114,0.508,0.435,0.339,0.645,47.7,19.2,14.0,7.8,3.8,1.1,104.3,103.5,0.515,101,0.684,0.449,0.366,0.783,45.8,19.7,14.2,8.6,5.5,5.1,108.4,103.9,0.55,1,02/28/2016
Indiana Pacers,Portland Trail Blazers,0021500880,102,0.534,0.447,0.347,0.75,44.6,20.7,15.3,9.2,4.7,2.1,103.3,101.4,0.533,111,0.525,0.45,0.358,0.73,47.1,22.1,15.2,7.1,4.4,1.2,106.6,105.6,0.542,0,02/28/2016
Atlanta Hawks,Charlotte Hornets,0021500878,87,0.542,0.458,0.343,0.788,42.3,25.9,15.4,9.7,5.7,2.5,104.3,101.7,0.55,76,0.526,0.432,0.353,0.788,45.0,21.8,13.5,7.3,5.3,1.1,104.5,103.5,0.538,1,02/28/2016
Dallas Mavericks,Minnesota Timberwolves,0021500882,128,0.525,0.44,0.344,0.786,44.3,22.2,13.1,7.1,3.5,-0.6,104.7,105.2,0.54,101,0.322,0.458,0.329,0.795,43.7,23.4,15.4,7.8,4.8,-3.8,104.9,108.4,0.543,1,02/28/2016
Washington Wizards,Cleveland Cavaliers,0021500877,113,0.474,0.455,0.358,0.745,41.0,24.1,14.3,9.0,4.1,-1.9,103.9,105.7,0.541,99,0.719,0.459,0.36,0.732,47.5,23.7,14.3,7.2,3.8,6.4,109.0,102.6,0.551,1,02/28/2016
Boston Celtics,Utah Jazz,0021500886,100,0.583,0.441,0.334,0.789,44.7,24.7,14.1,9.6,4.1,4.1,105.6,101.3,0.532,95,0.483,0.447,0.353,0.75,45.7,19.7,16.1,8.4,5.6,1.0,105.1,104.1,0.539,1,02/29/2016
LA Clippers,Brooklyn Nets,0021500890,105,0.655,0.462,0.363,0.692,43.6,23.1,13.4,8.4,5.6,4.7,107.0,102.3,0.554,95,0.288,0.453,0.346,0.764,44.5,22.6,15.6,7.8,4.1,-6.8,100.9,107.4,0.525,1,02/29/2016
Cleveland Cavaliers,Indiana Pacers,0021500884,100,0.707,0.458,0.359,0.735,47.3,23.6,14.3,7.2,3.8,6.0,108.8,102.8,0.551,96,0.525,0.447,0.346,0.75,44.8,20.7,15.2,9.2,4.7,1.9,103.4,101.7,0.532,1,02/29/2016
Milwaukee Bucks,Houston Rockets,0021500887,128,0.407,0.462,0.348,0.75,43.9,24.0,16.2,8.2,6.1,-4.6,102.7,107.4,0.534,121,0.492,0.445,0.349,0.702,42.9,21.7,16.3,10.1,5.1,-1.4,106.1,107.6,0.55,1,02/29/2016
Sacramento Kings,Oklahoma City Thunder,0021500889,116,0.421,0.462,0.361,0.727,44.5,24.4,16.2,8.5,4.5,-2.1,105.3,107.4,0.547,131,0.695,0.476,0.356,0.786,48.5,23.0,15.7,7.6,6.4,7.3,111.8,104.6,0.564,0,02/29/2016
Denver Nuggets,Memphis Grizzlies,0021500888,96,0.39,0.436,0.335,0.765,46.0,22.8,15.2,7.8,4.6,-3.3,103.8,107.3,0.526,103,0.586,0.446,0.342,0.79,43.4,22.3,13.8,9.2,4.6,-0.6,104.7,105.4,0.533,0,02/29/2016
Washington Wizards,Philadelphia 76ers,0021500885,116,0.483,0.456,0.358,0.744,41.1,24.2,14.3,8.9,4.1,-1.6,104.0,105.6,0.542,108,0.136,0.438,0.335,0.687,41.9,20.9,18.0,8.5,6.5,-10.7,97.2,107.9,0.521,1,02/29/2016
Golden State Warriors,Atlanta Hawks,0021500895,109,0.914,0.488,0.42,0.755,45.5,28.6,15.1,8.3,6.0,11.1,113.4,102.2,0.593,105,0.55,0.458,0.344,0.787,42.5,26.0,15.5,9.6,5.7,2.6,104.2,101.4,0.55,1,03/01/2016
Los Angeles Lakers,Brooklyn Nets,0021500896,107,0.183,0.414,0.321,0.77,44.4,18.6,14.3,7.3,4.5,-10.0,100.7,110.5,0.509,101,0.283,0.452,0.348,0.762,44.5,22.7,15.6,7.8,4.1,-6.9,100.9,107.5,0.525,1,03/01/2016
New York Knicks,Portland Trail Blazers,0021500893,85,0.41,0.439,0.338,0.811,46.3,21.3,14.2,6.1,5.9,-2.7,104.4,107.0,0.528,104,0.533,0.451,0.361,0.73,47.2,22.1,15.2,7.1,4.5,1.3,106.8,105.6,0.543,0,03/01/2016
Miami Heat,Chicago Bulls,0021500892,129,0.559,0.46,0.317,0.737,47.0,21.5,15.1,6.9,6.9,0.3,102.7,102.5,0.534,111,0.517,0.437,0.362,0.783,48.6,22.6,14.3,5.9,5.9,-0.8,103.2,103.9,0.519,1,03/01/2016
Dallas Mavericks,Orlando Magic,0021500894,121,0.533,0.442,0.345,0.79,44.3,22.4,13.0,7.1,3.6,-0.1,105.1,105.2,0.542,108,0.448,0.45,0.355,0.772,45.1,23.9,15.0,8.3,5.1,-1.3,103.6,104.9,0.53,1,03/01/2016
Charlotte Hornets,Phoenix Suns,0021500891,126,0.517,0.431,0.35,0.786,45.0,21.7,13.5,7.3,5.3,0.9,104.3,103.5,0.536,92,0.254,0.438,0.361,0.753,43.8,20.9,17.2,8.2,4.0,-7.0,101.8,108.5,0.53,1,03/01/2016
Philadelphia 76ers,Charlotte Hornets,0021500898,99,0.133,0.439,0.334,0.686,41.7,21.0,17.9,8.5,6.5,-10.7,97.3,108.0,0.522,119,0.525,0.432,0.352,0.787,45.2,21.8,13.5,7.3,5.3,1.5,104.7,103.3,0.537,0,03/02/2016
San Antonio Spurs,Detroit Pistons,0021500905,97,0.847,0.491,0.398,0.796,46.5,26.2,14.1,8.5,6.2,13.2,110.2,97.2,0.571,81,0.517,0.437,0.342,0.647,47.7,19.4,14.0,7.7,3.8,1.4,104.7,103.7,0.517,1,03/02/2016
Boston Celtics,Portland Trail Blazers,0021500899,116,0.59,0.441,0.334,0.787,44.7,24.7,14.0,9.5,4.3,4.1,105.6,101.3,0.532,93,0.541,0.45,0.362,0.732,47.3,22.0,15.1,7.0,4.5,1.6,106.8,105.3,0.543,1,03/02/2016
LA Clippers,Oklahoma City Thunder,0021500907,103,0.661,0.463,0.363,0.694,43.7,23.1,13.4,8.4,5.6,4.8,107.1,102.3,0.554,98,0.7,0.477,0.357,0.787,48.5,23.1,15.8,7.6,6.3,7.4,112.1,104.8,0.567,1,03/02/2016
Orlando Magic,Chicago Bulls,0021500897,102,0.441,0.45,0.353,0.773,45.1,24.0,15.0,8.4,5.1,-1.6,103.7,105.2,0.531,89,0.508,0.438,0.365,0.781,48.3,22.5,14.2,6.0,5.8,-1.1,103.3,104.3,0.52,1,03/02/2016
Houston Rockets,New Orleans Pelicans,0021500901,100,0.483,0.445,0.351,0.701,42.8,21.8,16.3,10.1,5.0,-1.5,106.3,107.9,0.551,95,0.397,0.448,0.356,0.78,43.6,22.3,13.4,8.0,4.8,-2.9,105.3,108.0,0.538,1,03/02/2016
Milwaukee Bucks,Indiana Pacers,0021500903,99,0.417,0.464,0.351,0.75,43.9,24.1,16.2,8.2,6.1,-4.4,103.1,107.7,0.536,104,0.517,0.447,0.347,0.752,44.7,20.8,15.2,9.2,4.8,1.8,103.5,101.9,0.533,0,03/02/2016
Denver Nuggets,Los Angeles Lakers,0021500906,117,0.383,0.438,0.335,0.765,46.0,23.0,15.3,7.7,4.6,-3.4,103.9,107.4,0.527,107,0.197,0.415,0.323,0.769,44.4,18.7,14.2,7.3,4.5,-9.7,100.9,110.4,0.51,1,03/02/2016
Minnesota Timberwolves,Washington Wizards,0021500904,98,0.317,0.457,0.328,0.793,43.9,23.4,15.4,7.7,4.8,-4.2,104.9,108.8,0.542,104,0.492,0.456,0.357,0.745,41.3,24.2,14.4,8.9,4.1,-1.5,104.2,105.6,0.543,0,03/02/2016
Toronto Raptors,Utah Jazz,0021500900,104,0.672,0.45,0.368,0.782,45.6,19.7,14.0,8.5,5.4,4.7,108.6,104.4,0.551,94,0.475,0.446,0.352,0.75,45.9,19.8,16.0,8.4,5.6,0.9,105.0,104.1,0.537,1,03/02/2016
Memphis Grizzlies,Sacramento Kings,0021500902,104,0.593,0.446,0.339,0.79,43.2,22.4,13.8,9.2,4.6,-0.5,104.8,105.4,0.534,98,0.414,0.462,0.36,0.726,44.5,24.5,16.1,8.6,4.4,-2.4,105.5,107.8,0.546,1,03/02/2016
Golden State Warriors,Oklahoma City Thunder,0021500911,121,0.915,0.487,0.419,0.757,45.5,28.5,15.0,8.4,5.9,11.0,113.2,102.2,0.591,106,0.689,0.476,0.356,0.788,48.7,23.0,15.8,7.5,6.3,7.2,111.9,104.8,0.565,1,03/03/2016
Miami Heat,Phoenix Suns,0021500908,108,0.567,0.463,0.319,0.738,46.9,21.7,15.1,6.9,7.0,0.6,103.2,102.6,0.537,92,0.25,0.436,0.359,0.752,43.7,20.8,17.1,8.1,4.0,-7.4,101.6,108.8,0.528,1,03/03/2016
Dallas Mavericks,Sacramento Kings,0021500910,101,0.541,0.443,0.346,0.791,44.1,22.5,13.1,7.1,3.6,0.1,105.4,105.3,0.544,104,0.407,0.462,0.359,0.724,44.5,24.6,16.3,8.6,4.4,-2.4,105.4,107.7,0.546,0,03/03/2016
New Orleans Pelicans,San Antonio Spurs,0021500909,86,0.39,0.447,0.356,0.779,43.5,22.3,13.6,8.0,4.8,-2.9,104.9,107.7,0.537,94,0.85,0.492,0.395,0.797,46.5,26.3,14.0,8.5,6.2,13.2,110.2,97.1,0.571,0,03/03/2016
Philadelphia 76ers,Miami Heat,0021500914,102,0.131,0.438,0.336,0.686,41.6,21.0,17.8,8.5,6.5,-10.8,97.4,108.2,0.521,112,0.574,0.463,0.322,0.738,46.9,21.7,15.1,6.8,7.0,0.9,103.3,102.5,0.538,0,03/04/2016
Los Angeles Lakers,Atlanta Hawks,0021500921,77,0.194,0.416,0.324,0.77,44.2,18.7,14.2,7.3,4.5,-9.7,101.2,110.6,0.511,106,0.541,0.458,0.345,0.787,42.4,26.0,15.5,9.6,5.7,2.5,104.2,101.5,0.55,0,03/04/2016
