Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Utah Jazz,Memphis Grizzlies,0042000142,141,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,129,0.528,0.467,0.356,0.771,45.8,26.5,13.1,9.0,5.0,1.0,111.7,110.5,0.56,1,05/26/2021
Los Angeles Lakers,Phoenix Suns,0042000153,109,0.583,0.472,0.354,0.739,44.3,24.7,15.2,7.8,5.4,2.8,109.8,106.8,0.569,95,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,1,05/27/2021
Miami Heat,Milwaukee Bucks,0042000123,84,0.556,0.468,0.358,0.79,42.5,26.9,14.4,8.1,4.1,0.0,110.6,110.7,0.581,113,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,0,05/27/2021
Portland Trail Blazers,Denver Nuggets,0042000163,115,0.583,0.453,0.385,0.823,44.9,21.5,11.2,6.9,5.1,1.8,117.1,115.3,0.577,120,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,0,05/27/2021
Boston Celtics,Brooklyn Nets,0042000113,125,0.5,0.466,0.374,0.775,44.4,23.5,14.1,7.8,5.3,1.5,113.1,111.8,0.574,119,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,1,05/28/2021
Atlanta Hawks,New York Knicks,0042000133,105,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,94,0.569,0.456,0.392,0.784,46.5,22.0,13.3,7.2,5.2,2.4,110.2,107.8,0.559,1,05/28/2021
Dallas Mavericks,LA Clippers,0042000173,108,0.583,0.47,0.362,0.778,44.2,23.3,12.3,6.4,4.4,2.3,114.6,112.3,0.582,118,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,0,05/28/2021
Miami Heat,Milwaukee Bucks,0042000124,103,0.556,0.468,0.358,0.79,42.5,26.9,14.4,8.1,4.1,0.0,110.6,110.7,0.581,120,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,0,05/29/2021
Portland Trail Blazers,Denver Nuggets,0042000164,115,0.583,0.453,0.385,0.823,44.9,21.5,11.2,6.9,5.1,1.8,117.1,115.3,0.577,95,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,1,05/29/2021
Washington Wizards,Philadelphia 76ers,0042000103,103,0.472,0.475,0.351,0.769,42.9,24.2,13.7,7.0,3.9,-1.7,110.7,112.3,0.569,132,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,0,05/29/2021
Memphis Grizzlies,Utah Jazz,0042000143,111,0.528,0.467,0.356,0.771,45.8,26.5,13.1,9.0,5.0,1.0,111.7,110.5,0.56,121,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,0,05/29/2021
Los Angeles Lakers,Phoenix Suns,0042000154,92,0.583,0.472,0.354,0.739,44.3,24.7,15.2,7.8,5.4,2.8,109.8,106.8,0.569,100,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,0,05/30/2021
Boston Celtics,Brooklyn Nets,0042000114,126,0.5,0.466,0.374,0.775,44.4,23.5,14.1,7.8,5.3,1.5,113.1,111.8,0.574,141,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,0,05/30/2021
Atlanta Hawks,New York Knicks,0042000134,113,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,96,0.569,0.456,0.392,0.784,46.5,22.0,13.3,7.2,5.2,2.4,110.2,107.8,0.559,1,05/30/2021
Dallas Mavericks,LA Clippers,0042000174,81,0.583,0.47,0.362,0.778,44.2,23.3,12.3,6.4,4.4,2.3,114.6,112.3,0.582,106,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,0,05/30/2021
Washington Wizards,Philadelphia 76ers,0042000104,122,0.472,0.475,0.351,0.769,42.9,24.2,13.7,7.0,3.9,-1.7,110.7,112.3,0.569,114,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,1,05/31/2021
Memphis Grizzlies,Utah Jazz,0042000144,113,0.528,0.467,0.356,0.771,45.8,26.5,13.1,9.0,5.0,1.0,111.7,110.5,0.56,120,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,0,05/31/2021
Phoenix Suns,Los Angeles Lakers,0042000155,115,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,85,0.583,0.472,0.354,0.739,44.3,24.7,15.2,7.8,5.4,2.8,109.8,106.8,0.569,1,06/01/2021
Brooklyn Nets,Boston Celtics,0042000115,123,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,109,0.5,0.466,0.374,0.775,44.4,23.5,14.1,7.8,5.3,1.5,113.1,111.8,0.574,1,06/01/2021
Denver Nuggets,Portland Trail Blazers,0042000165,147,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,140,0.583,0.453,0.385,0.823,44.9,21.5,11.2,6.9,5.1,1.8,117.1,115.3,0.577,1,06/01/2021
Philadelphia 76ers,Washington Wizards,0042000105,129,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,112,0.472,0.475,0.351,0.769,42.9,24.2,13.7,7.0,3.9,-1.7,110.7,112.3,0.569,1,06/02/2021
New York Knicks,Atlanta Hawks,0042000135,89,0.569,0.456,0.392,0.784,46.5,22.0,13.3,7.2,5.2,2.4,110.2,107.8,0.559,103,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,0,06/02/2021
LA Clippers,Dallas Mavericks,0042000175,100,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,105,0.583,0.47,0.362,0.778,44.2,23.3,12.3,6.4,4.4,2.3,114.6,112.3,0.582,0,06/02/2021
Utah Jazz,Memphis Grizzlies,0042000145,126,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,110,0.528,0.467,0.356,0.771,45.8,26.5,13.1,9.0,5.0,1.0,111.7,110.5,0.56,1,06/02/2021
Los Angeles Lakers,Phoenix Suns,0042000156,100,0.583,0.472,0.354,0.739,44.3,24.7,15.2,7.8,5.4,2.8,109.8,106.8,0.569,113,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,0,06/03/2021
Portland Trail Blazers,Denver Nuggets,0042000166,115,0.583,0.453,0.385,0.823,44.9,21.5,11.2,6.9,5.1,1.8,117.1,115.3,0.577,126,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,0,06/03/2021
Dallas Mavericks,LA Clippers,0042000176,97,0.583,0.47,0.362,0.778,44.2,23.3,12.3,6.4,4.4,2.3,114.6,112.3,0.582,104,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,0,06/04/2021
Brooklyn Nets,Milwaukee Bucks,0042000211,115,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,107,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,1,06/05/2021
Philadelphia 76ers,Atlanta Hawks,0042000201,124,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,128,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,0,06/06/2021
LA Clippers,Dallas Mavericks,0042000177,126,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,111,0.583,0.47,0.362,0.778,44.2,23.3,12.3,6.4,4.4,2.3,114.6,112.3,0.582,1,06/06/2021
Phoenix Suns,Denver Nuggets,0042000231,122,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,105,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,1,06/07/2021
Brooklyn Nets,Milwaukee Bucks,0042000212,125,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,86,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,1,06/07/2021
Philadelphia 76ers,Atlanta Hawks,0042000202,118,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,102,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,1,06/08/2021
Utah Jazz,LA Clippers,0042000221,112,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,109,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,1,06/08/2021
Phoenix Suns,Denver Nuggets,0042000232,123,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,98,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,1,06/09/2021
Milwaukee Bucks,Brooklyn Nets,0042000213,86,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,83,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,1,06/10/2021
Utah Jazz,LA Clippers,0042000222,117,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,111,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,1,06/10/2021
Atlanta Hawks,Philadelphia 76ers,0042000203,111,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,127,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,0,06/11/2021
Denver Nuggets,Phoenix Suns,0042000233,102,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,116,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,0,06/11/2021
LA Clippers,Utah Jazz,0042000223,132,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,106,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,1,06/12/2021
Denver Nuggets,Phoenix Suns,0042000234,118,0.653,0.485,0.377,0.803,44.9,27.1,13.6,8.2,4.5,5.0,116.3,111.5,0.588,125,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,0,06/13/2021
Milwaukee Bucks,Brooklyn Nets,0042000214,107,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,96,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,1,06/13/2021
LA Clippers,Utah Jazz,0042000224,118,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,104,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,1,06/14/2021
Atlanta Hawks,Philadelphia 76ers,0042000204,103,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,100,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,1,06/14/2021
Brooklyn Nets,Milwaukee Bucks,0042000215,114,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,108,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,1,06/15/2021
Philadelphia 76ers,Atlanta Hawks,0042000205,106,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,109,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,0,06/16/2021
Utah Jazz,LA Clippers,0042000225,111,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,119,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,0,06/16/2021
Milwaukee Bucks,Brooklyn Nets,0042000216,104,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,89,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,1,06/17/2021
LA Clippers,Utah Jazz,0042000226,131,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,119,0.722,0.468,0.389,0.799,48.3,23.7,14.2,6.6,5.2,9.3,116.5,107.5,0.597,1,06/18/2021
Atlanta Hawks,Philadelphia 76ers,0042000206,99,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,104,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,0,06/18/2021
Brooklyn Nets,Milwaukee Bucks,0042000217,111,0.667,0.494,0.392,0.804,43.9,26.5,13.4,6.6,5.2,4.5,117.3,113.1,0.61,115,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,0,06/19/2021
Philadelphia 76ers,Atlanta Hawks,0042000207,96,0.681,0.476,0.374,0.767,44.6,23.5,14.3,9.0,6.1,5.5,112.5,107.0,0.579,103,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,0,06/20/2021
Phoenix Suns,LA Clippers,0042000311,120,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,114,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,1,06/20/2021
Phoenix Suns,LA Clippers,0042000312,104,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,103,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,1,06/22/2021
Milwaukee Bucks,Atlanta Hawks,0042000301,113,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,116,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,0,06/23/2021
LA Clippers,Phoenix Suns,0042000313,106,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,92,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,1,06/24/2021
Milwaukee Bucks,Atlanta Hawks,0042000302,125,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,91,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,1,06/25/2021
LA Clippers,Phoenix Suns,0042000314,80,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,84,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,0,06/26/2021
Atlanta Hawks,Milwaukee Bucks,0042000303,102,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,113,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,0,06/27/2021
Phoenix Suns,LA Clippers,0042000315,102,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,116,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,0,06/28/2021
Atlanta Hawks,Milwaukee Bucks,0042000304,110,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,88,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,1,06/29/2021
LA Clippers,Phoenix Suns,0042000316,103,0.653,0.482,0.411,0.839,45.2,25.0,13.5,7.2,4.2,6.3,116.7,110.6,0.599,130,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,0,06/30/2021
Milwaukee Bucks,Atlanta Hawks,0042000305,123,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,112,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,1,07/01/2021
Atlanta Hawks,Milwaukee Bucks,0042000306,107,0.569,0.468,0.373,0.812,45.9,24.3,13.3,7.0,4.8,2.3,114.3,112.1,0.581,118,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,0,07/03/2021
Phoenix Suns,Milwaukee Bucks,0042000401,118,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,105,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,1,07/06/2021
Phoenix Suns,Milwaukee Bucks,0042000402,118,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,108,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,1,07/08/2021
Milwaukee Bucks,Phoenix Suns,0042000403,120,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,100,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,1,07/11/2021
Milwaukee Bucks,Phoenix Suns,0042000404,109,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,103,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,1,07/14/2021
Phoenix Suns,Milwaukee Bucks,0042000405,119,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,123,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,0,07/17/2021
Milwaukee Bucks,Phoenix Suns,0042000406,105,0.639,0.487,0.389,0.76,46.7,24.7,13.4,7.9,4.5,5.7,116.5,110.7,0.593,98,0.708,0.49,0.378,0.834,43.3,27.2,12.6,7.2,4.4,5.9,116.3,110.4,0.597,1,07/20/2021
