Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
New Orleans Pelicans,Atlanta Hawks,0021600539,94,0.389,0.438,0.349,0.754,44.4,23.0,12.8,7.5,5.9,-3.2,102.3,105.6,0.527,99,0.543,0.457,0.335,0.716,44.5,24.5,16.2,8.8,5.2,-1.1,104.5,105.4,0.54,0,01/05/2017
Golden State Warriors,Memphis Grizzlies,0021600550,119,0.861,0.498,0.381,0.795,44.4,30.7,14.8,9.2,6.1,12.2,115.4,103.4,0.602,128,0.579,0.423,0.346,0.785,45.9,21.6,13.7,9.0,5.3,0.3,104.5,104.1,0.522,0,01/06/2017
Los Angeles Lakers,Miami Heat,0021600549,127,0.333,0.446,0.357,0.771,44.3,20.9,15.7,8.2,3.6,-5.8,106.1,111.7,0.541,100,0.297,0.44,0.346,0.672,46.5,22.1,14.1,7.2,6.0,-3.5,103.2,106.9,0.517,1,01/06/2017
Brooklyn Nets,Cleveland Cavaliers,0021600547,108,0.235,0.44,0.338,0.78,43.0,20.3,16.7,7.3,4.5,-8.4,103.0,111.3,0.548,116,0.765,0.457,0.391,0.76,45.9,22.8,14.0,7.5,4.1,6.9,113.3,106.5,0.57,0,01/06/2017
Boston Celtics,Philadelphia 76ers,0021600546,110,0.6,0.453,0.361,0.805,42.4,25.9,12.9,8.0,4.5,2.2,110.0,107.9,0.559,106,0.273,0.434,0.354,0.748,43.8,22.8,17.2,7.9,5.7,-7.3,100.5,107.8,0.53,1,01/06/2017
Orlando Magic,Houston Rockets,0021600545,93,0.432,0.44,0.338,0.715,44.7,23.3,13.4,6.9,5.9,-4.6,103.9,108.4,0.522,100,0.757,0.469,0.379,0.755,45.1,25.9,15.8,8.0,4.7,7.7,115.1,107.4,0.588,0,01/06/2017
Milwaukee Bucks,New York Knicks,0021600548,111,0.529,0.474,0.36,0.755,44.8,25.5,14.2,8.1,5.6,2.6,108.6,106.0,0.56,116,0.457,0.442,0.36,0.785,46.9,21.8,14.3,7.4,5.8,-3.1,106.7,110.1,0.531,0,01/06/2017
Sacramento Kings,LA Clippers,0021600551,98,0.429,0.451,0.354,0.778,42.4,22.7,14.5,8.3,4.2,-2.4,106.8,109.7,0.546,106,0.632,0.465,0.378,0.758,44.5,22.5,13.6,8.0,4.8,5.3,110.7,105.4,0.567,0,01/06/2017
Washington Wizards,Minnesota Timberwolves,0021600544,112,0.471,0.467,0.352,0.776,42.8,23.1,14.8,8.8,3.8,-1.0,107.2,108.2,0.551,105,0.314,0.452,0.351,0.784,44.8,23.3,15.4,8.0,4.9,-1.7,107.9,109.2,0.545,1,01/06/2017
San Antonio Spurs,Charlotte Hornets,0021600558,102,0.806,0.479,0.414,0.82,45.5,25.4,14.1,8.5,6.1,8.7,111.9,103.2,0.577,85,0.541,0.442,0.355,0.781,46.6,24.1,12.1,6.8,5.3,2.3,108.4,106.3,0.543,1,01/07/2017
Chicago Bulls,Toronto Raptors,0021600554,123,0.5,0.436,0.312,0.803,49.9,22.1,14.2,8.1,5.5,0.5,106.2,105.9,0.52,118,0.686,0.467,0.389,0.808,44.4,20.0,12.3,9.5,5.0,7.2,114.5,107.3,0.569,1,01/07/2017
Boston Celtics,New Orleans Pelicans,0021600553,117,0.611,0.452,0.365,0.806,42.4,26.0,13.0,7.9,4.7,2.3,110.0,107.8,0.559,108,0.378,0.436,0.352,0.755,44.6,22.9,12.8,7.5,5.8,-3.3,102.1,105.4,0.526,1,01/07/2017
Indiana Pacers,New York Knicks,0021600552,123,0.514,0.458,0.364,0.816,42.6,22.5,13.9,8.3,5.7,-0.8,106.0,106.6,0.551,109,0.472,0.444,0.365,0.785,46.7,22.1,14.4,7.4,5.8,-2.8,107.0,110.2,0.533,1,01/07/2017
Dallas Mavericks,Atlanta Hawks,0021600557,82,0.306,0.431,0.348,0.799,41.4,21.1,13.3,8.5,4.0,-5.6,103.2,108.5,0.531,97,0.556,0.456,0.337,0.718,44.8,24.5,16.1,8.9,5.2,-0.9,104.3,105.1,0.539,0,01/07/2017
Minnesota Timberwolves,Utah Jazz,0021600556,92,0.306,0.453,0.352,0.785,44.7,23.3,15.3,7.9,4.8,-1.9,108.1,109.6,0.545,94,0.595,0.466,0.368,0.762,46.4,20.8,15.0,6.7,5.6,4.0,108.2,103.8,0.567,0,01/07/2017
Oklahoma City Thunder,Denver Nuggets,0021600555,121,0.568,0.458,0.33,0.731,46.2,21.7,15.1,7.7,5.2,1.2,108.0,106.6,0.545,106,0.389,0.452,0.357,0.755,47.2,23.4,15.7,6.6,4.0,-2.9,108.5,111.7,0.548,1,01/07/2017
Los Angeles Lakers,Orlando Magic,0021600567,111,0.35,0.448,0.357,0.77,44.7,20.9,15.6,8.1,3.5,-5.0,106.5,111.3,0.542,95,0.421,0.439,0.339,0.714,44.9,23.2,13.4,7.0,5.9,-4.7,103.9,108.4,0.52,1,01/08/2017
Phoenix Suns,Cleveland Cavaliers,0021600565,116,0.324,0.443,0.343,0.765,44.5,18.0,15.8,8.5,4.3,-6.0,103.7,109.4,0.531,120,0.771,0.456,0.388,0.758,45.8,22.6,13.9,7.6,4.1,7.0,113.1,106.3,0.569,0,01/08/2017
Brooklyn Nets,Philadelphia 76ers,0021600560,95,0.229,0.44,0.337,0.783,43.1,20.3,16.7,7.3,4.4,-8.4,102.9,111.1,0.548,105,0.265,0.435,0.353,0.753,43.7,23.0,17.1,7.9,5.9,-7.2,100.6,107.8,0.532,0,01/08/2017
LA Clippers,Miami Heat,0021600561,98,0.641,0.465,0.379,0.757,44.6,22.7,13.4,7.9,4.9,5.4,110.8,105.4,0.567,86,0.289,0.439,0.343,0.669,46.4,22.0,14.0,7.1,6.0,-4.2,103.0,107.4,0.516,1,01/08/2017
Portland Trail Blazers,Detroit Pistons,0021600559,124,0.421,0.459,0.362,0.782,42.4,22.1,13.9,7.1,4.8,-3.4,108.9,112.4,0.561,125,0.447,0.449,0.342,0.747,46.6,22.5,12.6,7.2,4.0,0.0,105.1,105.3,0.525,0,01/08/2017
Milwaukee Bucks,Washington Wizards,0021600562,101,0.514,0.474,0.365,0.755,44.5,25.5,14.2,8.2,5.7,2.4,108.8,106.4,0.562,107,0.486,0.471,0.358,0.778,42.6,23.4,14.8,8.7,3.9,-0.8,107.6,108.4,0.554,0,01/08/2017
Sacramento Kings,Golden State Warriors,0021600566,106,0.417,0.45,0.352,0.777,42.7,22.8,14.3,8.2,4.2,-2.6,106.8,109.9,0.545,117,0.838,0.498,0.378,0.793,44.3,30.4,14.8,9.1,6.1,11.6,115.3,103.8,0.602,0,01/08/2017
Toronto Raptors,Houston Rockets,0021600563,122,0.667,0.466,0.384,0.81,44.2,20.0,12.2,9.6,5.0,6.8,114.3,107.5,0.569,129,0.763,0.469,0.376,0.752,45.2,25.9,15.8,8.1,4.6,7.7,115.0,107.3,0.587,0,01/08/2017
Memphis Grizzlies,Utah Jazz,0021600564,88,0.59,0.425,0.348,0.785,45.8,21.8,13.6,9.0,5.1,0.5,104.9,104.3,0.524,79,0.605,0.464,0.367,0.763,46.3,20.9,14.9,6.9,5.6,4.0,108.1,103.8,0.566,1,01/08/2017
Chicago Bulls,Oklahoma City Thunder,0021600569,94,0.514,0.435,0.315,0.808,50.0,22.1,14.2,8.0,5.4,0.6,106.4,106.0,0.521,109,0.579,0.458,0.33,0.733,46.2,21.7,15.0,7.7,5.3,1.6,108.2,106.4,0.546,0,01/09/2017
New York Knicks,New Orleans Pelicans,0021600568,96,0.459,0.444,0.366,0.783,46.3,22.1,14.4,7.4,5.9,-3.1,106.9,110.4,0.534,110,0.368,0.437,0.351,0.756,44.6,22.9,12.8,7.5,5.9,-3.4,102.4,105.9,0.527,0,01/09/2017
Minnesota Timberwolves,Dallas Mavericks,0021600570,101,0.297,0.453,0.352,0.783,45.0,23.4,15.4,7.8,4.8,-1.9,108.0,109.5,0.544,92,0.297,0.43,0.345,0.801,41.4,21.1,13.3,8.5,4.0,-5.9,102.7,108.4,0.53,1,01/09/2017
Golden State Warriors,Miami Heat,0021600578,107,0.842,0.498,0.378,0.794,44.3,30.5,14.8,9.2,6.1,11.6,115.3,103.8,0.601,95,0.282,0.438,0.341,0.673,46.5,21.8,14.0,7.1,6.0,-4.4,102.6,107.2,0.515,1,01/10/2017
San Antonio Spurs,Milwaukee Bucks,0021600575,107,0.811,0.476,0.413,0.821,45.5,25.5,13.9,8.5,6.2,8.9,111.7,102.9,0.575,109,0.5,0.474,0.365,0.759,44.2,25.5,14.3,8.3,5.7,2.1,108.6,106.5,0.562,0,01/10/2017
Los Angeles Lakers,Portland Trail Blazers,0021600577,87,0.366,0.448,0.354,0.77,44.7,20.9,15.5,8.1,3.6,-4.5,106.5,110.8,0.542,108,0.41,0.461,0.364,0.78,42.3,22.4,14.0,7.1,4.8,-3.3,109.0,112.3,0.562,0,01/10/2017
Brooklyn Nets,Atlanta Hawks,0021600573,97,0.222,0.441,0.338,0.782,43.0,20.3,16.8,7.2,4.5,-8.4,102.6,110.9,0.548,117,0.568,0.454,0.34,0.722,45.0,24.4,16.0,8.8,5.1,-0.5,104.3,104.6,0.539,0,01/10/2017
Houston Rockets,Charlotte Hornets,0021600574,121,0.769,0.47,0.374,0.755,45.0,25.9,15.8,8.1,4.7,7.7,115.2,107.6,0.589,114,0.526,0.441,0.351,0.782,46.7,23.9,12.2,6.7,5.3,1.8,108.0,106.3,0.542,1,01/10/2017
Utah Jazz,Cleveland Cavaliers,0021600576,100,0.59,0.463,0.368,0.759,46.4,20.8,15.0,6.9,5.6,3.6,107.7,103.8,0.563,92,0.778,0.458,0.389,0.761,45.6,22.5,14.1,7.7,4.1,6.9,113.4,106.7,0.572,1,01/10/2017
Sacramento Kings,Detroit Pistons,0021600579,100,0.405,0.45,0.353,0.778,42.4,22.7,14.4,8.3,4.2,-2.8,106.7,110.0,0.547,94,0.462,0.451,0.341,0.747,46.3,22.3,12.4,7.4,4.0,0.0,105.3,105.6,0.527,1,01/10/2017
Washington Wizards,Chicago Bulls,0021600571,101,0.5,0.471,0.356,0.779,42.8,23.4,15.0,8.7,3.9,-0.6,107.7,108.3,0.555,99,0.5,0.434,0.316,0.81,49.8,22.0,14.1,8.0,5.3,0.2,106.3,106.3,0.521,1,01/10/2017
Toronto Raptors,Boston Celtics,0021600572,114,0.649,0.468,0.386,0.813,44.0,19.9,12.4,9.5,5.0,6.4,114.5,108.0,0.572,106,0.622,0.451,0.369,0.808,42.6,26.0,12.9,7.9,4.7,2.5,110.3,108.0,0.559,1,01/10/2017
Philadelphia 76ers,New York Knicks,0021600580,98,0.286,0.434,0.352,0.757,43.7,22.8,17.0,8.0,5.9,-6.7,100.6,107.3,0.531,97,0.447,0.444,0.366,0.783,46.3,22.0,14.4,7.4,5.8,-3.4,106.9,110.5,0.533,1,01/11/2017
Boston Celtics,Washington Wizards,0021600583,117,0.605,0.451,0.368,0.809,42.4,25.9,13.0,7.9,4.7,2.2,110.3,108.2,0.559,108,0.514,0.472,0.36,0.778,42.8,23.4,15.2,8.7,4.0,-0.5,107.4,108.0,0.555,1,01/11/2017
LA Clippers,Orlando Magic,0021600584,105,0.65,0.464,0.377,0.755,44.8,22.8,13.4,7.9,4.8,5.6,110.5,105.0,0.566,96,0.41,0.438,0.337,0.714,45.1,23.2,13.6,6.9,5.8,-5.0,103.6,108.4,0.519,1,01/11/2017
Portland Trail Blazers,Cleveland Cavaliers,0021600585,102,0.425,0.462,0.364,0.779,42.5,22.5,14.0,7.1,4.9,-2.7,109.0,111.8,0.562,86,0.757,0.456,0.387,0.763,45.6,22.3,14.2,7.6,4.1,6.5,113.0,106.6,0.569,1,01/11/2017
Minnesota Timberwolves,Houston Rockets,0021600582,119,0.316,0.455,0.352,0.781,45.0,23.6,15.5,7.9,4.8,-1.6,108.1,109.4,0.546,105,0.775,0.471,0.376,0.754,45.0,25.9,15.6,8.1,4.7,7.7,115.3,107.7,0.59,1,01/11/2017
Oklahoma City Thunder,Memphis Grizzlies,0021600581,103,0.59,0.461,0.329,0.733,46.2,22.0,15.0,7.6,5.3,1.9,108.4,106.3,0.548,95,0.6,0.425,0.348,0.785,45.8,21.8,13.7,9.1,5.0,0.7,104.7,103.9,0.524,1,01/11/2017
Golden State Warriors,Detroit Pistons,0021600590,127,0.846,0.497,0.378,0.794,44.4,30.4,14.7,9.1,6.1,11.6,115.0,103.6,0.6,107,0.45,0.451,0.344,0.744,46.1,22.1,12.5,7.5,4.1,-0.2,105.3,105.7,0.527,1,01/12/2017
San Antonio Spurs,Los Angeles Lakers,0021600588,134,0.789,0.476,0.412,0.82,45.5,25.5,14.0,8.4,6.2,8.7,111.9,103.3,0.575,94,0.357,0.447,0.355,0.764,44.6,20.9,15.4,8.1,3.6,-4.9,106.1,110.8,0.541,1,01/12/2017
New York Knicks,Chicago Bulls,0021600587,104,0.436,0.445,0.362,0.785,46.2,22.0,14.5,7.4,5.9,-3.4,106.7,110.3,0.533,89,0.487,0.433,0.318,0.812,49.6,22.0,14.2,8.0,5.3,0.1,106.1,106.1,0.52,1,01/12/2017
Phoenix Suns,Dallas Mavericks,0021600591,108,0.316,0.445,0.343,0.765,44.4,18.1,15.8,8.6,4.4,-5.9,104.2,109.8,0.533,113,0.289,0.431,0.348,0.801,41.1,21.2,13.4,8.3,4.0,-6.0,102.8,108.5,0.531,0,01/12/2017
Brooklyn Nets,New Orleans Pelicans,0021600586,95,0.216,0.44,0.338,0.781,43.1,20.3,16.9,7.2,4.5,-8.7,102.4,111.0,0.547,104,0.385,0.438,0.353,0.757,44.5,22.9,12.8,7.6,5.9,-3.0,102.7,105.8,0.529,0,01/12/2017
Denver Nuggets,Indiana Pacers,0021600589,140,0.378,0.451,0.358,0.754,47.3,23.2,15.6,6.6,4.0,-3.2,108.3,111.8,0.546,112,0.526,0.46,0.367,0.82,42.8,22.6,14.1,8.4,5.6,-0.4,106.3,106.5,0.553,1,01/12/2017
Philadelphia 76ers,Charlotte Hornets,0021600593,102,0.306,0.432,0.349,0.758,43.8,23.0,16.9,8.0,5.7,-6.5,100.7,107.2,0.529,93,0.513,0.442,0.355,0.782,46.6,24.1,12.2,6.6,5.3,1.5,108.1,106.7,0.544,1,01/13/2017
Houston Rockets,Memphis Grizzlies,0021600595,105,0.756,0.469,0.375,0.756,44.6,25.9,15.6,8.1,4.7,7.2,115.1,108.0,0.588,110,0.585,0.425,0.347,0.781,45.6,21.7,13.6,9.2,5.0,0.5,104.6,104.0,0.522,0,01/13/2017
Milwaukee Bucks,Miami Heat,0021600594,116,0.514,0.475,0.369,0.76,44.1,25.7,14.2,8.3,5.7,2.1,108.9,106.7,0.563,108,0.275,0.437,0.337,0.675,46.4,21.8,13.9,7.1,5.9,-4.6,102.4,107.2,0.514,1,01/13/2017
Portland Trail Blazers,Orlando Magic,0021600598,109,0.439,0.461,0.363,0.779,42.8,22.7,13.9,7.0,5.0,-2.3,109.0,111.3,0.561,115,0.4,0.437,0.334,0.713,44.9,23.2,13.5,7.0,5.7,-5.1,103.4,108.3,0.518,0,01/13/2017
Utah Jazz,Detroit Pistons,0021600600,110,0.6,0.463,0.368,0.755,46.4,20.8,15.2,7.0,5.6,3.8,107.6,103.6,0.564,77,0.439,0.452,0.34,0.744,45.9,22.0,12.6,7.6,4.1,-0.7,105.1,106.1,0.527,1,01/13/2017
Atlanta Hawks,Boston Celtics,0021600597,101,0.579,0.455,0.339,0.715,45.2,24.4,15.9,8.9,5.3,0.1,104.6,104.4,0.539,103,0.615,0.453,0.37,0.809,42.5,25.8,13.0,7.8,4.7,2.4,110.7,108.4,0.561,0,01/13/2017
Sacramento Kings,Cleveland Cavaliers,0021600599,108,0.421,0.45,0.358,0.778,42.5,22.7,14.5,8.3,4.2,-2.6,106.8,109.8,0.548,120,0.737,0.453,0.384,0.763,45.7,22.1,14.3,7.6,4.1,5.9,112.4,106.6,0.566,0,01/13/2017
Minnesota Timberwolves,Oklahoma City Thunder,0021600596,96,0.333,0.457,0.352,0.785,45.1,23.8,15.6,7.9,4.9,-1.2,108.4,109.2,0.549,86,0.6,0.461,0.329,0.734,46.4,22.0,15.0,7.6,5.3,2.1,108.4,106.1,0.548,1,01/13/2017
Toronto Raptors,Brooklyn Nets,0021600592,132,0.658,0.468,0.388,0.813,44.2,19.9,12.6,9.5,5.0,6.5,114.5,108.0,0.572,113,0.211,0.439,0.334,0.778,43.2,20.3,16.8,7.2,4.5,-8.7,102.1,110.7,0.545,1,01/13/2017
Chicago Bulls,New Orleans Pelicans,0021600602,107,0.475,0.432,0.315,0.811,49.6,22.0,14.2,8.0,5.2,-0.3,105.9,106.3,0.519,99,0.4,0.438,0.353,0.755,44.6,22.7,12.9,7.7,5.8,-2.7,102.6,105.4,0.528,1,01/14/2017
Phoenix Suns,San Antonio Spurs,0021600605,108,0.308,0.446,0.347,0.767,44.5,18.1,15.9,8.4,4.4,-5.9,104.3,110.0,0.534,105,0.795,0.48,0.414,0.823,45.6,25.7,13.9,8.4,6.2,9.5,112.6,103.1,0.578,1,01/14/2017
LA Clippers,Los Angeles Lakers,0021600601,113,0.659,0.465,0.376,0.754,45.0,22.8,13.6,8.0,4.8,5.7,110.4,104.8,0.566,97,0.349,0.446,0.354,0.763,44.2,20.9,15.3,8.0,3.6,-5.7,106.0,111.5,0.539,1,01/14/2017
Utah Jazz,Orlando Magic,0021600604,114,0.61,0.465,0.373,0.753,46.6,20.9,15.2,7.1,5.6,4.6,107.9,103.1,0.566,107,0.415,0.439,0.338,0.718,44.9,23.1,13.6,6.9,5.7,-4.8,103.7,108.3,0.52,1,01/14/2017
Washington Wizards,Philadelphia 76ers,0021600603,109,0.5,0.471,0.36,0.776,42.9,23.6,15.0,8.8,4.0,-0.7,107.6,108.4,0.553,93,0.324,0.433,0.35,0.759,43.7,23.1,17.1,8.1,5.8,-6.1,100.8,106.8,0.531,1,01/14/2017
Los Angeles Lakers,Detroit Pistons,0021600612,97,0.341,0.446,0.356,0.758,44.2,21.0,15.3,7.9,3.6,-5.9,105.9,111.7,0.539,102,0.429,0.451,0.341,0.743,45.7,21.9,12.7,7.5,4.1,-1.5,104.6,106.4,0.526,0,01/15/2017
Brooklyn Nets,Houston Rockets,0021600609,112,0.205,0.439,0.337,0.779,43.0,20.5,16.7,7.2,4.4,-9.0,102.3,111.2,0.546,137,0.738,0.468,0.372,0.758,44.3,25.7,15.6,8.1,4.6,6.9,114.9,108.0,0.587,0,01/15/2017
Atlanta Hawks,Milwaukee Bucks,0021600607,111,0.564,0.454,0.34,0.719,45.2,24.4,15.8,8.8,5.3,0.0,104.7,104.6,0.539,98,0.526,0.476,0.373,0.764,44.2,25.8,14.2,8.4,5.7,2.3,109.3,107.0,0.564,1,01/15/2017
Dallas Mavericks,Minnesota Timberwolves,0021600608,98,0.308,0.432,0.351,0.798,40.9,21.4,13.3,8.4,4.1,-5.7,103.2,108.6,0.532,87,0.35,0.457,0.35,0.787,45.1,23.8,15.6,8.0,4.9,-0.9,108.2,108.8,0.548,1,01/15/2017
Sacramento Kings,Oklahoma City Thunder,0021600610,118,0.41,0.452,0.358,0.779,42.6,22.7,14.7,8.3,4.2,-2.8,106.9,110.2,0.549,122,0.585,0.459,0.325,0.736,46.5,22.0,15.1,7.6,5.2,1.8,108.0,106.0,0.546,0,01/15/2017
Toronto Raptors,New York Knicks,0021600606,116,0.667,0.47,0.388,0.813,44.3,19.9,12.5,9.4,5.1,6.8,114.9,108.1,0.573,101,0.45,0.446,0.361,0.785,46.4,22.0,14.5,7.3,5.9,-2.9,106.9,110.1,0.533,1,01/15/2017
Memphis Grizzlies,Chicago Bulls,0021600611,104,0.595,0.427,0.348,0.777,45.6,21.8,13.8,9.2,5.0,0.6,104.7,104.1,0.525,108,0.488,0.432,0.317,0.805,50.0,22.0,14.1,8.0,5.3,-0.1,106.0,106.3,0.518,0,01/15/2017
Golden State Warriors,Cleveland Cavaliers,0021600619,126,0.85,0.499,0.381,0.792,44.1,30.5,14.8,9.2,6.0,11.8,115.1,103.5,0.602,91,0.744,0.454,0.385,0.763,45.5,22.2,14.2,7.7,4.0,6.0,112.6,106.7,0.568,1,01/16/2017
New York Knicks,Atlanta Hawks,0021600613,107,0.439,0.445,0.362,0.782,46.3,22.0,14.5,7.3,5.9,-3.2,106.8,110.3,0.533,108,0.575,0.456,0.344,0.72,45.1,24.6,16.0,8.8,5.3,0.4,105.2,104.7,0.541,0,01/16/2017
Phoenix Suns,Utah Jazz,0021600620,101,0.325,0.446,0.348,0.77,44.5,18.1,15.9,8.5,4.3,-5.7,104.5,110.0,0.535,106,0.619,0.466,0.37,0.751,46.5,21.1,15.1,7.0,5.5,4.6,108.1,103.2,0.566,0,01/16/2017
Boston Celtics,Charlotte Hornets,0021600618,108,0.625,0.452,0.37,0.807,42.6,25.8,13.0,7.8,4.7,2.4,110.7,108.4,0.561,98,0.5,0.44,0.353,0.788,46.5,23.8,12.4,6.8,5.2,1.3,107.8,106.7,0.542,1,01/16/2017
LA Clippers,Oklahoma City Thunder,0021600621,120,0.667,0.467,0.376,0.755,44.9,23.0,13.5,8.0,4.9,5.9,110.6,104.7,0.567,98,0.595,0.459,0.325,0.738,46.4,21.9,15.2,7.8,5.2,1.8,108.2,106.1,0.546,1,01/16/2017
Milwaukee Bucks,Philadelphia 76ers,0021600615,104,0.513,0.476,0.371,0.764,44.2,25.9,14.3,8.4,5.7,1.9,109.3,107.4,0.564,113,0.316,0.433,0.349,0.753,43.9,23.0,17.1,8.0,5.7,-6.4,100.7,106.9,0.529,0,01/16/2017
Indiana Pacers,New Orleans Pelicans,0021600616,98,0.513,0.46,0.368,0.821,42.5,22.6,14.1,8.4,5.5,-1.1,106.4,107.3,0.553,95,0.39,0.438,0.352,0.753,44.6,22.9,12.8,7.6,5.8,-2.8,102.6,105.5,0.528,1,01/16/2017
Denver Nuggets,Orlando Magic,0021600617,125,0.395,0.454,0.361,0.757,47.3,23.5,15.6,6.7,4.0,-2.4,109.1,111.7,0.55,112,0.405,0.439,0.338,0.717,44.7,23.1,13.6,7.0,5.6,-4.9,103.8,108.4,0.521,1,01/16/2017
Washington Wizards,Portland Trail Blazers,0021600614,120,0.513,0.471,0.363,0.775,43.1,23.4,14.9,8.8,3.9,-0.3,107.7,108.0,0.553,101,0.429,0.459,0.361,0.78,42.8,22.6,13.8,7.0,5.1,-2.4,108.9,111.3,0.559,1,01/16/2017
San Antonio Spurs,Minnesota Timberwolves,0021600625,122,0.775,0.48,0.415,0.818,45.3,25.4,14.0,8.4,6.1,9.2,112.5,103.4,0.579,114,0.341,0.457,0.348,0.785,45.2,23.8,15.6,8.0,4.8,-1.1,107.9,108.8,0.547,1,01/17/2017
Los Angeles Lakers,Denver Nuggets,0021600626,121,0.333,0.446,0.353,0.759,44.3,20.9,15.3,7.8,3.6,-5.9,105.7,111.5,0.539,127,0.41,0.458,0.36,0.758,47.0,23.8,15.5,6.8,4.0,-2.0,109.4,111.6,0.553,0,01/17/2017
