Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
LA Clippers,Sacramento Kings,0021500609,103,0.667,0.462,0.356,0.694,43.6,23.7,13.5,7.9,5.5,4.0,106.4,102.3,0.549,110,0.41,0.463,0.359,0.718,44.0,24.3,16.4,8.4,4.0,-2.2,105.0,107.1,0.546,0,01/16/2016
Detroit Pistons,Golden State Warriors,0021500605,113,0.538,0.43,0.338,0.656,48.1,19.2,14.4,7.9,3.7,1.9,103.2,101.8,0.509,95,0.925,0.488,0.425,0.752,46.1,28.4,15.4,8.2,6.4,11.7,112.8,101.2,0.592,1,01/16/2016
Utah Jazz,Los Angeles Lakers,0021500608,109,0.436,0.439,0.352,0.751,45.4,19.3,16.3,8.9,5.4,-0.8,104.0,104.6,0.531,82,0.22,0.413,0.309,0.766,44.4,18.9,14.5,7.9,4.6,-9.3,99.2,108.4,0.503,1,01/16/2016
Atlanta Hawks,Brooklyn Nets,0021500602,114,0.575,0.459,0.342,0.795,41.6,26.0,15.2,9.7,5.8,1.5,105.2,103.5,0.551,86,0.275,0.445,0.321,0.76,45.6,22.0,15.7,8.0,4.1,-7.2,99.3,106.2,0.512,1,01/16/2016
Washington Wizards,Boston Celtics,0021500604,117,0.5,0.453,0.37,0.755,41.0,24.2,15.2,9.0,3.8,-2.0,103.3,105.1,0.542,119,0.525,0.432,0.324,0.772,45.1,23.8,14.6,9.5,4.5,3.4,103.3,99.6,0.521,0,01/16/2016
Charlotte Hornets,Milwaukee Bucks,0021500603,92,0.462,0.432,0.347,0.784,44.9,21.8,13.3,7.2,5.8,1.1,104.3,103.4,0.536,105,0.405,0.458,0.354,0.749,43.0,24.4,15.8,8.3,5.7,-5.7,102.6,108.5,0.531,0,01/16/2016
Memphis Grizzlies,New York Knicks,0021500607,103,0.537,0.431,0.324,0.794,43.5,21.8,14.4,9.4,4.5,-2.9,101.6,104.5,0.516,95,0.488,0.44,0.335,0.816,46.3,21.5,14.7,6.4,6.0,-0.9,104.8,105.6,0.529,1,01/16/2016
San Antonio Spurs,Dallas Mavericks,0021500612,112,0.854,0.491,0.38,0.786,47.8,26.7,14.6,8.8,6.1,14.6,109.3,94.8,0.567,83,0.561,0.441,0.34,0.784,44.9,22.5,13.8,7.2,3.8,0.3,103.8,103.4,0.539,1,01/17/2016
Los Angeles Lakers,Houston Rockets,0021500614,95,0.214,0.411,0.311,0.763,44.4,18.9,14.6,7.8,4.6,-9.7,99.0,108.6,0.501,112,0.512,0.443,0.35,0.714,43.2,21.4,17.1,10.1,5.0,-1.2,104.9,106.2,0.549,0,01/17/2016
Denver Nuggets,Indiana Pacers,0021500613,129,0.375,0.43,0.338,0.761,46.7,23.3,15.4,7.2,5.0,-4.5,102.9,107.7,0.518,126,0.55,0.444,0.352,0.754,44.4,20.5,15.5,9.5,4.4,3.3,103.4,100.5,0.535,1,01/17/2016
Minnesota Timberwolves,Phoenix Suns,0021500610,117,0.293,0.446,0.332,0.793,43.8,22.4,15.7,7.9,4.5,-4.5,102.1,106.3,0.529,87,0.317,0.446,0.376,0.749,43.1,20.9,16.7,8.9,3.9,-4.2,103.1,107.1,0.537,1,01/17/2016
Oklahoma City Thunder,Miami Heat,0021500611,99,0.707,0.476,0.361,0.785,48.2,22.3,15.9,7.9,6.7,8.4,111.3,103.1,0.565,74,0.575,0.462,0.332,0.735,46.4,21.7,14.9,6.8,7.3,1.6,103.6,101.8,0.541,1,01/17/2016
New York Knicks,Philadelphia 76ers,0021500615,119,0.476,0.441,0.333,0.817,46.2,21.5,14.6,6.4,6.0,-1.1,104.8,105.9,0.53,113,0.119,0.431,0.327,0.679,42.6,20.6,18.5,8.3,6.7,-11.3,95.8,106.9,0.512,1,01/18/2016
LA Clippers,Houston Rockets,0021500624,140,0.65,0.46,0.355,0.695,43.7,23.7,13.5,7.8,5.5,3.7,106.3,102.5,0.548,132,0.524,0.444,0.348,0.715,43.4,21.4,17.0,10.1,5.0,-0.8,105.1,106.0,0.549,1,01/18/2016
Cleveland Cavaliers,Golden State Warriors,0021500622,98,0.737,0.449,0.357,0.73,47.7,23.3,14.9,7.4,4.0,6.7,107.2,100.5,0.545,132,0.902,0.484,0.424,0.752,46.1,28.2,15.4,8.2,6.5,11.0,112.4,101.4,0.589,0,01/18/2016
Detroit Pistons,Chicago Bulls,0021500619,101,0.55,0.431,0.338,0.654,48.3,19.3,14.3,7.9,3.8,2.3,103.4,101.6,0.51,111,0.59,0.433,0.363,0.784,49.5,22.2,15.0,6.3,6.4,1.2,102.8,101.7,0.52,0,01/18/2016
Atlanta Hawks,Orlando Magic,0021500620,98,0.585,0.461,0.34,0.794,41.6,26.3,15.1,9.8,5.7,2.2,105.6,103.2,0.553,81,0.513,0.452,0.352,0.775,45.4,23.6,15.3,8.4,5.2,0.2,103.5,103.2,0.53,1,01/18/2016
Dallas Mavericks,Boston Celtics,0021500623,118,0.548,0.439,0.338,0.783,45.0,22.4,13.8,7.1,3.8,-0.4,103.3,103.6,0.537,113,0.537,0.432,0.324,0.777,45.1,23.9,14.7,9.4,4.5,3.3,103.6,100.0,0.523,1,01/18/2016
Charlotte Hornets,Utah Jazz,0021500616,124,0.45,0.431,0.344,0.784,44.8,22.0,13.2,7.2,5.7,0.8,104.2,103.6,0.534,119,0.45,0.44,0.356,0.753,45.7,19.3,16.3,8.9,5.5,0.0,104.4,104.2,0.533,1,01/18/2016
Washington Wizards,Portland Trail Blazers,0021500617,98,0.487,0.453,0.368,0.759,41.0,24.2,15.2,9.1,3.8,-2.0,103.6,105.5,0.542,108,0.419,0.442,0.357,0.724,47.5,21.7,15.6,6.7,4.3,-1.7,105.0,106.8,0.534,0,01/18/2016
Toronto Raptors,Brooklyn Nets,0021500621,112,0.625,0.44,0.35,0.796,46.4,19.2,14.6,8.9,5.5,3.7,105.8,102.6,0.54,100,0.268,0.445,0.32,0.757,45.4,22.0,15.7,7.9,4.1,-7.7,99.1,106.5,0.512,1,01/18/2016
Memphis Grizzlies,New Orleans Pelicans,0021500618,101,0.548,0.432,0.327,0.793,43.7,21.9,14.3,9.3,4.6,-2.7,101.9,104.6,0.517,99,0.333,0.442,0.351,0.791,43.6,22.1,14.0,7.6,5.1,-4.2,103.5,107.4,0.534,1,01/18/2016
Phoenix Suns,Indiana Pacers,0021500628,94,0.31,0.446,0.373,0.744,42.9,20.8,16.7,8.8,3.9,-4.8,102.9,107.4,0.535,97,0.537,0.448,0.354,0.753,44.1,20.6,15.5,9.5,4.4,3.1,104.0,101.1,0.538,0,01/19/2016
Miami Heat,Milwaukee Bucks,0021500625,79,0.561,0.461,0.331,0.737,46.2,21.5,15.1,6.8,7.4,0.9,103.1,102.0,0.539,91,0.419,0.46,0.355,0.752,43.1,24.4,15.8,8.2,5.9,-5.2,102.9,108.4,0.533,0,01/19/2016
Denver Nuggets,Oklahoma City Thunder,0021500627,104,0.39,0.432,0.339,0.759,46.6,23.3,15.4,7.3,5.0,-4.3,103.6,108.1,0.521,110,0.714,0.476,0.36,0.787,48.2,22.4,15.9,8.0,6.8,8.8,111.2,102.6,0.565,0,01/19/2016
New Orleans Pelicans,Minnesota Timberwolves,0021500626,114,0.325,0.443,0.351,0.794,43.5,22.1,14.1,7.7,5.1,-4.1,103.6,107.4,0.536,99,0.31,0.448,0.334,0.793,43.8,22.5,15.8,8.0,4.6,-3.6,102.5,105.9,0.533,1,01/19/2016
Los Angeles Lakers,Sacramento Kings,0021500638,93,0.209,0.412,0.311,0.764,44.2,19.0,14.5,7.8,4.6,-9.9,98.9,108.7,0.501,112,0.425,0.463,0.364,0.719,44.2,24.3,16.4,8.3,4.1,-2.0,105.1,107.0,0.547,0,01/20/2016
Chicago Bulls,Golden State Warriors,0021500634,94,0.6,0.436,0.365,0.782,49.3,22.4,14.9,6.3,6.4,1.4,103.2,101.8,0.522,125,0.905,0.486,0.426,0.753,46.0,28.3,15.2,8.2,6.4,11.6,112.9,101.5,0.591,0,01/20/2016
New York Knicks,Utah Jazz,0021500632,118,0.488,0.441,0.335,0.817,46.2,21.6,14.6,6.4,6.0,-0.9,104.9,105.7,0.53,111,0.439,0.44,0.355,0.754,45.7,19.5,16.1,8.8,5.5,-0.2,104.6,104.5,0.533,1,01/20/2016
Brooklyn Nets,Cleveland Cavaliers,0021500631,78,0.262,0.446,0.321,0.76,45.4,22.1,15.7,7.8,4.1,-7.9,99.3,106.9,0.513,91,0.718,0.45,0.357,0.728,47.5,23.3,14.9,7.3,4.0,5.6,107.1,101.5,0.545,0,01/20/2016
Orlando Magic,Philadelphia 76ers,0021500629,87,0.5,0.45,0.35,0.774,45.4,23.6,15.2,8.4,5.2,-0.2,103.1,103.2,0.527,96,0.116,0.431,0.328,0.675,42.7,20.6,18.3,8.3,6.7,-11.1,95.9,106.9,0.512,0,01/20/2016
Houston Rockets,Detroit Pistons,0021500635,114,0.512,0.445,0.348,0.711,43.5,21.5,16.9,10.1,5.0,-1.0,105.5,106.5,0.55,123,0.537,0.431,0.335,0.653,48.4,19.3,14.2,8.0,3.8,2.0,103.5,102.1,0.509,0,01/20/2016
Portland Trail Blazers,Atlanta Hawks,0021500639,98,0.432,0.444,0.362,0.721,47.6,21.8,15.6,6.7,4.2,-1.4,105.3,106.8,0.535,104,0.595,0.462,0.343,0.792,41.7,26.4,15.2,9.8,5.8,2.5,105.5,102.8,0.554,0,01/20/2016
Dallas Mavericks,Minnesota Timberwolves,0021500637,106,0.558,0.439,0.342,0.786,45.0,22.4,13.7,7.0,3.8,-0.3,103.5,103.7,0.538,94,0.302,0.449,0.331,0.793,43.7,22.4,15.8,8.1,4.6,-3.9,102.6,106.3,0.533,1,01/20/2016
Washington Wizards,Miami Heat,0021500630,106,0.475,0.453,0.369,0.759,40.9,24.3,15.1,9.1,3.8,-2.2,103.6,105.7,0.543,87,0.548,0.459,0.328,0.738,46.1,21.3,15.2,6.8,7.3,0.6,102.7,102.0,0.538,1,01/20/2016
Toronto Raptors,Boston Celtics,0021500633,115,0.634,0.441,0.355,0.795,46.2,19.4,14.5,8.9,5.5,3.9,106.2,102.8,0.542,109,0.524,0.432,0.326,0.778,45.2,23.9,14.6,9.4,4.5,3.1,103.7,100.2,0.523,1,01/20/2016
Oklahoma City Thunder,Charlotte Hornets,0021500636,109,0.721,0.474,0.355,0.786,48.3,22.6,15.8,8.1,6.7,8.7,111.1,102.6,0.563,95,0.463,0.432,0.348,0.787,44.8,21.9,13.2,7.2,5.6,0.9,104.5,103.8,0.536,1,01/20/2016
Phoenix Suns,San Antonio Spurs,0021500644,89,0.302,0.443,0.371,0.75,43.1,20.7,16.8,8.7,3.8,-4.8,102.6,107.1,0.534,117,0.857,0.49,0.376,0.787,47.9,26.6,14.4,8.8,6.0,15.0,109.4,94.6,0.566,0,01/21/2016
Cleveland Cavaliers,LA Clippers,0021500640,115,0.725,0.45,0.356,0.727,47.5,23.1,14.9,7.2,4.0,5.8,106.9,101.1,0.545,102,0.659,0.461,0.364,0.696,43.5,23.8,13.4,7.8,5.5,3.8,106.9,102.9,0.551,1,01/21/2016
Sacramento Kings,Atlanta Hawks,0021500643,91,0.439,0.464,0.362,0.719,44.6,24.5,16.4,8.2,4.3,-1.5,105.3,106.7,0.547,88,0.605,0.462,0.344,0.79,41.8,26.4,15.1,9.7,5.7,2.6,105.5,102.7,0.553,1,01/21/2016
Denver Nuggets,Memphis Grizzlies,0021500642,101,0.381,0.432,0.339,0.759,46.6,23.2,15.5,7.3,5.0,-4.3,103.5,108.0,0.521,102,0.558,0.432,0.329,0.793,43.7,22.1,14.3,9.3,4.5,-2.6,102.1,104.7,0.519,0,01/21/2016
New Orleans Pelicans,Detroit Pistons,0021500641,115,0.341,0.444,0.353,0.796,43.4,22.1,14.1,7.7,5.1,-3.6,104.0,107.4,0.537,99,0.548,0.432,0.336,0.65,48.5,19.3,14.1,8.0,3.9,2.1,103.8,102.3,0.511,1,01/21/2016
Golden State Warriors,Indiana Pacers,0021500652,122,0.907,0.487,0.424,0.751,46.2,28.5,15.1,8.2,6.5,12.0,113.2,101.3,0.591,110,0.548,0.447,0.351,0.752,44.1,20.5,15.4,9.6,4.4,3.1,103.8,100.9,0.537,1,01/22/2016
Los Angeles Lakers,San Antonio Spurs,0021500653,95,0.205,0.41,0.307,0.765,44.2,19.0,14.4,7.8,4.6,-10.1,98.8,108.8,0.5,108,0.86,0.49,0.381,0.789,47.8,26.5,14.3,8.8,6.1,15.3,109.7,94.6,0.567,0,01/22/2016
New York Knicks,LA Clippers,0021500648,88,0.5,0.443,0.336,0.82,46.1,21.6,14.5,6.3,6.1,-0.7,105.3,105.9,0.532,116,0.643,0.461,0.361,0.695,43.4,23.7,13.3,7.9,5.4,3.4,106.9,103.3,0.55,0,01/22/2016
Brooklyn Nets,Utah Jazz,0021500647,86,0.256,0.446,0.318,0.758,45.3,22.1,15.7,7.7,4.1,-8.0,99.0,106.7,0.512,108,0.429,0.44,0.358,0.756,45.6,19.5,16.0,8.7,5.5,-0.3,104.8,105.0,0.534,0,01/22/2016
Boston Celtics,Chicago Bulls,0021500646,110,0.512,0.434,0.329,0.777,45.0,24.1,14.6,9.4,4.4,2.9,104.0,100.7,0.525,101,0.585,0.434,0.358,0.782,49.3,22.2,14.8,6.2,6.4,0.6,103.0,102.4,0.519,1,01/22/2016
Orlando Magic,Charlotte Hornets,0021500645,116,0.488,0.448,0.347,0.77,45.5,23.5,15.2,8.5,5.1,-0.4,102.8,103.1,0.525,120,0.452,0.431,0.348,0.788,44.6,21.8,13.3,7.2,5.5,0.5,104.3,104.0,0.536,0,01/22/2016
Houston Rockets,Milwaukee Bucks,0021500650,102,0.5,0.446,0.351,0.714,43.5,21.5,16.8,10.0,5.0,-1.1,105.6,106.8,0.55,98,0.432,0.46,0.356,0.754,43.2,24.3,15.9,8.2,5.8,-4.8,102.9,107.9,0.533,1,01/22/2016
Dallas Mavericks,Oklahoma City Thunder,0021500651,106,0.568,0.439,0.339,0.786,45.0,22.3,13.7,7.1,3.7,0.0,103.5,103.4,0.536,109,0.727,0.474,0.356,0.785,48.4,22.7,15.9,8.1,6.6,8.9,111.1,102.4,0.563,0,01/22/2016
Toronto Raptors,Miami Heat,0021500649,101,0.643,0.444,0.356,0.793,46.0,19.5,14.4,8.9,5.5,4.0,106.5,103.1,0.544,81,0.535,0.459,0.331,0.738,45.9,21.4,15.4,6.7,7.2,0.1,102.6,102.4,0.538,1,01/22/2016
Phoenix Suns,Atlanta Hawks,0021500660,98,0.295,0.442,0.371,0.752,43.1,20.6,16.8,8.6,3.8,-5.3,102.5,107.5,0.533,95,0.591,0.461,0.341,0.788,41.8,26.3,15.2,9.8,5.8,2.5,105.2,102.5,0.552,1,01/23/2016
Cleveland Cavaliers,Chicago Bulls,0021500659,83,0.732,0.452,0.359,0.728,47.5,23.3,14.9,7.2,3.9,6.0,107.2,101.2,0.546,96,0.571,0.434,0.356,0.784,49.3,21.9,14.9,6.3,6.3,0.4,102.9,102.5,0.519,0,01/23/2016
Portland Trail Blazers,Los Angeles Lakers,0021500662,121,0.422,0.443,0.36,0.72,47.7,21.8,15.6,6.6,4.2,-1.5,105.1,106.8,0.534,103,0.2,0.411,0.308,0.764,44.3,19.1,14.4,7.7,4.7,-10.2,99.0,109.1,0.5,1,01/23/2016
Sacramento Kings,Indiana Pacers,0021500663,108,0.452,0.461,0.36,0.72,44.8,24.5,16.5,8.3,4.3,-1.4,105.0,106.3,0.545,97,0.535,0.447,0.348,0.751,44.1,20.5,15.4,9.7,4.4,2.8,103.9,101.4,0.536,1,01/23/2016
Denver Nuggets,Detroit Pistons,0021500661,104,0.372,0.432,0.338,0.759,46.5,23.4,15.4,7.3,4.9,-4.2,103.7,108.2,0.521,101,0.535,0.432,0.334,0.652,48.4,19.3,14.2,7.9,3.8,1.7,103.9,102.7,0.51,1,01/23/2016
Charlotte Hornets,New York Knicks,0021500655,97,0.465,0.432,0.348,0.791,44.6,21.8,13.2,7.3,5.5,0.6,104.5,104.1,0.536,84,0.489,0.442,0.334,0.821,46.0,21.6,14.6,6.3,6.0,-1.4,105.0,106.2,0.53,1,01/23/2016
Minnesota Timberwolves,Memphis Grizzlies,0021500658,106,0.295,0.448,0.327,0.793,43.8,22.4,15.8,8.0,4.7,-4.1,102.2,106.1,0.532,101,0.568,0.434,0.328,0.794,43.6,22.1,14.3,9.3,4.6,-2.5,102.4,104.9,0.52,1,01/23/2016
New Orleans Pelicans,Milwaukee Bucks,0021500657,116,0.357,0.446,0.353,0.8,43.5,22.2,14.0,7.7,5.1,-3.2,104.4,107.3,0.539,99,0.422,0.46,0.354,0.754,43.3,24.5,15.9,8.2,5.9,-4.8,102.9,108.0,0.533,1,01/23/2016
Philadelphia 76ers,Boston Celtics,0021500656,92,0.136,0.432,0.33,0.675,42.7,20.6,18.2,8.3,6.7,-10.6,96.0,106.5,0.513,112,0.523,0.434,0.329,0.777,45.0,24.1,14.5,9.5,4.4,3.1,104.1,100.6,0.525,0,01/24/2016
Brooklyn Nets,Oklahoma City Thunder,0021500664,116,0.25,0.445,0.319,0.758,45.0,22.2,15.7,7.7,4.1,-8.4,99.0,107.0,0.512,106,0.733,0.475,0.353,0.784,48.4,22.6,15.9,8.0,6.6,8.7,111.2,102.6,0.563,1,01/24/2016
Houston Rockets,Dallas Mavericks,0021500665,115,0.511,0.444,0.351,0.714,43.6,21.7,16.7,10.0,5.1,-1.0,105.7,106.8,0.549,104,0.556,0.439,0.338,0.788,44.8,22.3,13.6,7.2,3.8,0.0,103.6,103.6,0.537,1,01/24/2016
Toronto Raptors,LA Clippers,0021500666,112,0.651,0.444,0.36,0.795,46.0,19.5,14.5,8.8,5.6,4.4,106.7,102.9,0.545,94,0.651,0.463,0.365,0.695,43.2,23.8,13.3,7.9,5.4,4.0,107.2,103.1,0.553,1,01/24/2016
Golden State Warriors,San Antonio Spurs,0021500675,120,0.909,0.486,0.424,0.754,46.2,28.6,15.1,8.2,6.4,12.0,113.3,101.4,0.591,90,0.864,0.491,0.385,0.79,47.7,26.6,14.1,8.8,6.2,15.3,109.9,94.8,0.568,1,01/25/2016
Chicago Bulls,Miami Heat,0021500669,84,0.581,0.434,0.357,0.785,49.5,22.0,14.8,6.2,6.3,0.7,103.0,102.3,0.519,89,0.523,0.458,0.329,0.737,45.9,21.3,15.4,6.7,7.1,-0.4,102.4,102.7,0.537,0,01/25/2016
Cleveland Cavaliers,Minnesota Timberwolves,0021500667,114,0.714,0.449,0.355,0.721,47.7,23.2,14.7,7.2,4.0,5.5,106.9,101.4,0.542,107,0.311,0.449,0.327,0.797,43.8,22.6,15.9,8.0,4.8,-3.9,102.5,106.2,0.534,1,01/25/2016
Utah Jazz,Detroit Pistons,0021500673,92,0.442,0.442,0.361,0.757,45.6,19.7,16.1,8.6,5.4,0.2,105.2,104.8,0.536,95,0.523,0.433,0.335,0.65,48.5,19.4,14.2,7.8,3.9,1.6,103.9,102.9,0.511,0,01/25/2016
Sacramento Kings,Charlotte Hornets,0021500674,128,0.465,0.461,0.36,0.721,45.0,24.3,16.4,8.3,4.3,-1.1,105.1,106.1,0.544,129,0.477,0.43,0.347,0.793,44.7,21.7,13.2,7.2,5.4,0.9,104.4,103.7,0.535,0,01/25/2016
Denver Nuggets,Atlanta Hawks,0021500672,105,0.386,0.433,0.339,0.761,46.3,23.3,15.2,7.4,4.9,-4.1,103.8,108.1,0.522,119,0.578,0.46,0.342,0.789,41.9,26.2,15.3,9.8,5.8,2.4,105.0,102.4,0.551,0,01/25/2016
Washington Wizards,Boston Celtics,0021500668,91,0.488,0.455,0.368,0.76,40.8,24.4,15.0,9.1,3.8,-1.7,104.0,105.6,0.544,116,0.533,0.434,0.331,0.777,45.0,24.2,14.6,9.6,4.4,3.4,104.1,100.3,0.525,0,01/25/2016
Memphis Grizzlies,Orlando Magic,0021500670,108,0.556,0.434,0.332,0.794,43.5,22.2,14.3,9.3,4.6,-2.5,102.5,105.1,0.521,102,0.476,0.449,0.351,0.77,45.5,23.7,15.3,8.5,5.2,-0.5,102.9,103.4,0.527,1,01/25/2016
New Orleans Pelicans,Houston Rockets,0021500671,111,0.372,0.447,0.359,0.799,43.5,22.5,13.9,7.8,5.1,-2.7,104.8,107.2,0.54,112,0.522,0.445,0.35,0.713,43.5,21.8,16.6,10.0,5.1,-0.8,106.0,106.9,0.55,0,01/25/2016
Philadelphia 76ers,Phoenix Suns,0021500677,113,0.133,0.431,0.33,0.676,42.7,20.5,18.3,8.4,6.7,-10.8,95.8,106.5,0.512,103,0.311,0.442,0.372,0.752,43.4,20.7,16.8,8.6,3.9,-5.1,102.4,107.3,0.533,1,01/26/2016
Los Angeles Lakers,Dallas Mavericks,0021500683,90,0.196,0.413,0.31,0.768,44.0,19.0,14.6,7.6,4.7,-10.4,99.2,109.5,0.503,92,0.543,0.44,0.342,0.788,44.7,22.3,13.7,7.1,3.8,-0.3,103.8,104.0,0.538,0,01/26/2016
New York Knicks,Oklahoma City Thunder,0021500679,122,0.478,0.44,0.333,0.814,46.2,21.7,14.6,6.2,6.0,-1.7,104.6,106.1,0.529,128,0.717,0.474,0.352,0.781,48.4,22.6,15.8,8.0,6.6,8.3,111.1,102.9,0.562,0,01/26/2016
Brooklyn Nets,Miami Heat,0021500678,98,0.267,0.446,0.322,0.757,45.1,22.3,15.6,7.7,4.2,-7.9,99.4,107.0,0.513,102,0.533,0.458,0.327,0.736,46.0,21.3,15.3,6.7,7.0,-0.2,102.2,102.4,0.536,0,01/26/2016
Portland Trail Blazers,Sacramento Kings,0021500682,112,0.435,0.445,0.36,0.721,47.6,22.0,15.4,6.8,4.1,-1.1,105.6,106.8,0.536,97,0.455,0.462,0.358,0.723,45.1,24.5,16.5,8.2,4.3,-1.1,105.3,106.3,0.546,1,01/26/2016
Milwaukee Bucks,Orlando Magic,0021500681,107,0.413,0.462,0.354,0.756,43.4,24.4,15.9,8.0,6.0,-5.1,102.9,108.2,0.535,100,0.465,0.45,0.351,0.772,45.5,23.7,15.4,8.3,5.3,-0.7,102.9,103.4,0.528,1,01/26/2016
Indiana Pacers,LA Clippers,0021500676,89,0.523,0.447,0.348,0.75,44.0,20.4,15.3,9.6,4.5,2.5,103.7,101.5,0.536,91,0.636,0.463,0.364,0.693,43.1,23.7,13.3,7.9,5.3,3.5,107.0,103.4,0.552,0,01/26/2016
Toronto Raptors,Washington Wizards,0021500680,106,0.659,0.446,0.364,0.792,46.0,19.6,14.5,8.8,5.5,4.7,107.0,102.8,0.546,89,0.476,0.455,0.367,0.757,40.7,24.4,15.1,9.0,3.8,-2.2,103.6,105.7,0.543,1,01/26/2016
Golden State Warriors,Dallas Mavericks,0021500691,127,0.911,0.487,0.424,0.756,46.2,28.6,15.2,8.3,6.3,12.4,113.4,101.1,0.592,107,0.553,0.44,0.34,0.787,44.6,22.3,13.5,7.1,3.8,-0.2,103.8,104.0,0.538,1,01/27/2016
San Antonio Spurs,Houston Rockets,0021500689,130,0.844,0.489,0.384,0.788,47.4,26.4,14.4,8.9,6.2,14.2,109.4,95.3,0.567,99,0.532,0.446,0.354,0.714,43.4,21.8,16.6,9.9,5.1,-0.7,106.2,107.0,0.551,1,01/27/2016
Boston Celtics,Denver Nuggets,0021500685,111,0.543,0.436,0.333,0.778,44.9,24.3,14.5,9.6,4.3,3.9,104.3,100.0,0.526,103,0.378,0.432,0.338,0.766,46.2,23.1,15.2,7.5,4.8,-4.3,103.8,108.3,0.523,1,01/27/2016
Cleveland Cavaliers,Phoenix Suns,0021500684,115,0.721,0.451,0.355,0.719,47.6,23.4,14.7,7.2,4.0,5.6,107.2,101.6,0.543,93,0.304,0.442,0.371,0.75,43.4,20.8,16.8,8.6,3.9,-5.2,102.4,107.4,0.533,1,01/27/2016
Detroit Pistons,Philadelphia 76ers,0021500686,110,0.533,0.433,0.338,0.645,48.5,19.4,14.1,7.8,3.8,1.6,103.9,102.8,0.512,97,0.152,0.432,0.331,0.676,42.7,20.6,18.2,8.4,6.7,-10.4,96.1,106.4,0.514,1,01/27/2016
