Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Detroit Pistons,Milwaukee Bucks,0021501047,92,0.514,0.441,0.343,0.656,47.5,19.8,14.0,7.4,3.7,0.7,105.3,104.9,0.521,91,0.429,0.465,0.349,0.751,43.5,24.0,15.8,8.6,6.1,-3.7,103.6,107.4,0.537,1,03/21/2016
Indiana Pacers,Philadelphia 76ers,0021501045,91,0.522,0.446,0.347,0.759,44.7,21.0,15.0,9.2,4.9,1.2,103.4,102.2,0.532,75,0.129,0.436,0.335,0.69,41.5,21.3,17.2,8.5,6.3,-10.7,98.1,108.8,0.52,1,03/21/2016
Atlanta Hawks,Washington Wizards,0021501048,102,0.586,0.459,0.35,0.783,42.7,26.1,15.3,9.5,5.8,3.8,104.6,100.7,0.553,117,0.493,0.457,0.355,0.737,41.5,24.1,14.5,8.8,4.0,-1.0,104.0,105.0,0.541,0,03/21/2016
Minnesota Timberwolves,Golden State Warriors,0021501050,104,0.319,0.462,0.333,0.796,43.1,23.7,15.5,8.0,4.8,-4.2,105.3,109.2,0.547,109,0.899,0.487,0.415,0.761,45.6,28.8,14.9,8.3,5.9,11.0,113.8,102.6,0.592,0,03/21/2016
Charlotte Hornets,San Antonio Spurs,0021501043,91,0.565,0.437,0.358,0.786,45.1,21.9,13.1,7.2,5.5,2.2,106.0,103.8,0.543,88,0.855,0.488,0.383,0.805,46.7,26.3,13.8,8.5,6.3,12.9,109.9,97.3,0.567,1,03/21/2016
Los Angeles Lakers,Memphis Grizzlies,0021501055,107,0.203,0.417,0.318,0.772,44.5,18.9,14.1,7.4,4.4,-9.2,101.2,110.2,0.512,100,0.577,0.441,0.331,0.79,43.9,22.0,14.0,9.2,4.7,-1.4,104.5,106.0,0.527,1,03/22/2016
Brooklyn Nets,Charlotte Hornets,0021501052,100,0.275,0.457,0.354,0.763,43.9,23.0,15.4,7.7,4.2,-6.7,102.3,108.9,0.53,105,0.571,0.436,0.358,0.785,45.2,21.9,13.1,7.3,5.5,2.2,105.8,103.7,0.542,0,03/22/2016
Oklahoma City Thunder,Houston Rockets,0021501054,111,0.686,0.477,0.35,0.789,49.3,23.3,16.1,7.3,6.2,7.3,111.9,104.8,0.566,107,0.5,0.448,0.343,0.701,43.1,22.0,16.2,10.2,5.1,-0.8,106.7,107.7,0.551,1,03/22/2016
New Orleans Pelicans,Miami Heat,0021501053,99,0.377,0.447,0.354,0.781,43.4,22.3,13.4,8.0,4.6,-3.2,105.0,108.1,0.537,113,0.58,0.467,0.337,0.746,46.7,22.0,15.0,7.0,7.0,1.5,104.9,103.4,0.543,0,03/22/2016
Golden State Warriors,LA Clippers,0021501066,114,0.9,0.488,0.414,0.759,45.6,28.8,14.9,8.4,6.0,11.0,113.7,102.6,0.592,98,0.623,0.462,0.362,0.694,42.9,23.1,13.3,8.5,5.7,3.6,107.0,103.3,0.555,1,03/23/2016
San Antonio Spurs,Miami Heat,0021501063,112,0.843,0.487,0.381,0.804,46.7,26.2,13.9,8.5,6.4,12.6,109.7,97.2,0.566,88,0.586,0.468,0.334,0.747,46.8,22.0,15.0,7.0,7.0,1.6,105.0,103.3,0.544,1,03/23/2016
Chicago Bulls,New York Knicks,0021501060,107,0.522,0.44,0.37,0.785,47.9,23.1,14.4,6.1,5.8,-1.1,103.5,104.5,0.523,115,0.394,0.438,0.34,0.808,46.5,21.5,14.1,6.0,6.0,-3.1,103.9,106.8,0.526,0,03/23/2016
Phoenix Suns,Los Angeles Lakers,0021501065,119,0.271,0.434,0.352,0.752,44.4,20.6,16.9,7.8,3.9,-7.5,101.2,108.5,0.526,107,0.214,0.419,0.318,0.775,44.4,18.9,14.3,7.4,4.4,-9.0,101.3,110.1,0.513,1,03/23/2016
Boston Celtics,Toronto Raptors,0021501057,91,0.577,0.44,0.334,0.792,45.0,24.3,13.9,9.3,4.3,3.7,106.0,102.1,0.531,79,0.696,0.451,0.368,0.782,45.8,19.6,14.0,8.4,5.6,5.0,109.3,104.6,0.553,1,03/23/2016
Houston Rockets,Utah Jazz,0021501061,87,0.493,0.448,0.343,0.702,43.2,22.0,16.2,10.2,5.1,-0.9,106.7,107.8,0.551,89,0.486,0.446,0.355,0.751,46.3,20.3,16.1,8.3,5.6,1.4,105.1,103.8,0.538,0,03/23/2016
Cleveland Cavaliers,Milwaukee Bucks,0021501059,113,0.714,0.461,0.36,0.742,47.1,23.8,14.3,7.2,3.9,6.5,110.0,103.6,0.556,104,0.423,0.466,0.351,0.75,43.5,24.0,15.8,8.5,6.1,-3.7,103.5,107.3,0.538,1,03/23/2016
Detroit Pistons,Orlando Magic,0021501058,118,0.521,0.44,0.342,0.657,47.4,19.8,14.0,7.4,3.7,0.7,105.3,104.9,0.521,102,0.414,0.449,0.349,0.763,44.8,23.6,14.7,8.3,5.1,-2.4,103.1,105.5,0.528,1,03/23/2016
Portland Trail Blazers,Dallas Mavericks,0021501067,109,0.507,0.449,0.368,0.745,46.9,21.8,14.9,6.7,4.5,0.4,107.4,107.1,0.545,103,0.5,0.446,0.344,0.795,44.1,22.9,13.1,7.0,3.8,-0.4,105.5,106.0,0.546,1,03/23/2016
Denver Nuggets,Philadelphia 76ers,0021501064,104,0.408,0.442,0.34,0.768,45.8,23.1,15.1,7.8,4.7,-2.7,105.1,107.9,0.532,103,0.127,0.435,0.334,0.69,41.6,21.2,17.2,8.5,6.3,-10.8,97.9,108.7,0.519,1,03/23/2016
Minnesota Timberwolves,Sacramento Kings,0021501062,113,0.314,0.461,0.333,0.797,43.0,23.7,15.5,8.0,4.8,-4.2,105.2,109.2,0.547,104,0.386,0.463,0.354,0.73,43.9,24.3,16.1,8.7,4.3,-2.7,105.1,107.6,0.546,1,03/23/2016
Washington Wizards,Atlanta Hawks,0021501056,101,0.5,0.457,0.358,0.735,41.6,24.2,14.4,8.9,4.0,-0.8,104.2,105.0,0.542,122,0.577,0.46,0.351,0.783,42.6,26.0,15.3,9.5,5.8,3.6,104.6,100.9,0.553,0,03/23/2016
New York Knicks,Chicago Bulls,0021501070,106,0.403,0.439,0.344,0.808,46.7,21.6,14.0,6.0,6.0,-2.9,104.2,106.9,0.527,94,0.514,0.441,0.372,0.784,47.8,23.2,14.3,6.1,5.8,-1.2,103.6,104.8,0.524,1,03/24/2016
Brooklyn Nets,Cleveland Cavaliers,0021501069,104,0.271,0.457,0.356,0.766,44.0,23.0,15.4,7.7,4.2,-6.7,102.3,108.9,0.531,95,0.718,0.461,0.359,0.744,47.1,23.9,14.4,7.2,3.9,6.5,110.2,103.7,0.557,1,03/24/2016
LA Clippers,Portland Trail Blazers,0021501072,96,0.614,0.461,0.361,0.694,42.9,23.1,13.3,8.5,5.7,3.3,106.9,103.4,0.554,94,0.514,0.449,0.367,0.747,46.9,21.7,14.9,6.8,4.5,0.5,107.4,107.0,0.545,1,03/24/2016
Indiana Pacers,New Orleans Pelicans,0021501068,92,0.529,0.446,0.348,0.76,44.8,21.0,15.0,9.1,4.9,1.5,103.3,102.0,0.532,84,0.371,0.446,0.355,0.781,43.4,22.2,13.4,7.9,4.6,-3.3,104.9,108.1,0.536,1,03/24/2016
Oklahoma City Thunder,Utah Jazz,0021501071,113,0.69,0.476,0.348,0.788,49.3,23.3,16.0,7.3,6.2,7.2,111.9,104.8,0.565,91,0.493,0.445,0.356,0.752,46.4,20.3,16.3,8.3,5.6,1.4,105.0,103.7,0.538,1,03/24/2016
Golden State Warriors,Dallas Mavericks,0021501080,128,0.901,0.487,0.415,0.759,45.7,28.7,14.9,8.4,6.0,11.0,113.7,102.6,0.592,120,0.493,0.446,0.344,0.796,44.1,22.9,13.2,7.0,3.8,-0.5,105.4,106.0,0.545,1,03/25/2016
San Antonio Spurs,Memphis Grizzlies,0021501078,110,0.845,0.488,0.383,0.805,46.8,26.3,13.8,8.5,6.3,12.8,109.9,97.2,0.567,104,0.569,0.442,0.331,0.788,43.8,22.0,14.1,9.3,4.7,-1.5,104.5,106.0,0.528,1,03/25/2016
Los Angeles Lakers,Denver Nuggets,0021501081,105,0.211,0.419,0.317,0.776,44.4,18.9,14.2,7.4,4.4,-9.0,101.4,110.3,0.513,116,0.417,0.442,0.34,0.769,45.8,23.0,15.1,7.7,4.7,-2.7,105.0,107.8,0.532,0,03/25/2016
Houston Rockets,Toronto Raptors,0021501077,112,0.486,0.448,0.344,0.7,43.1,22.0,16.2,10.3,5.1,-0.9,106.6,107.6,0.551,109,0.686,0.45,0.367,0.78,46.0,19.5,14.0,8.3,5.7,4.8,109.0,104.6,0.551,1,03/25/2016
Miami Heat,Orlando Magic,0021501075,108,0.577,0.468,0.336,0.746,46.7,22.0,15.0,7.0,7.0,1.3,104.9,103.6,0.544,97,0.408,0.448,0.348,0.764,44.8,23.6,14.6,8.3,5.1,-2.6,103.2,105.7,0.527,1,03/25/2016
Detroit Pistons,Charlotte Hornets,0021501074,112,0.528,0.442,0.343,0.659,47.4,19.9,14.1,7.4,3.7,0.9,105.5,104.9,0.522,105,0.577,0.437,0.358,0.785,45.1,21.9,13.1,7.3,5.5,2.3,105.8,103.7,0.542,1,03/25/2016
Atlanta Hawks,Milwaukee Bucks,0021501076,101,0.583,0.461,0.352,0.781,42.5,26.1,15.3,9.5,5.8,3.8,104.9,100.9,0.555,90,0.417,0.467,0.352,0.75,43.4,24.1,15.8,8.5,6.1,-3.8,103.7,107.6,0.539,1,03/25/2016
Sacramento Kings,Phoenix Suns,0021501079,116,0.38,0.463,0.355,0.727,43.8,24.3,16.1,8.7,4.3,-2.8,105.0,107.7,0.545,94,0.282,0.435,0.354,0.75,44.5,20.7,16.9,7.8,3.9,-7.2,101.5,108.5,0.527,1,03/25/2016
Washington Wizards,Minnesota Timberwolves,0021501073,129,0.493,0.457,0.358,0.737,41.6,24.2,14.5,8.8,4.0,-1.1,104.1,105.2,0.541,132,0.324,0.463,0.334,0.793,43.0,23.8,15.5,8.0,4.8,-4.0,105.3,109.1,0.548,0,03/25/2016
New York Knicks,Cleveland Cavaliers,0021501086,93,0.411,0.44,0.346,0.809,46.7,21.6,14.1,5.9,6.0,-2.7,104.3,106.8,0.529,107,0.708,0.461,0.357,0.744,47.1,23.9,14.4,7.1,3.9,6.3,110.0,103.8,0.556,0,03/26/2016
Phoenix Suns,Boston Celtics,0021501090,99,0.278,0.434,0.352,0.749,44.6,20.7,16.9,7.7,3.9,-7.4,101.2,108.4,0.526,102,0.583,0.44,0.335,0.79,45.1,24.4,13.8,9.3,4.3,3.8,105.9,102.0,0.531,0,03/26/2016
Brooklyn Nets,Indiana Pacers,0021501082,120,0.282,0.457,0.356,0.765,44.0,23.1,15.3,7.7,4.2,-6.5,102.4,108.8,0.531,110,0.535,0.446,0.348,0.761,44.8,21.1,15.0,9.2,4.9,1.6,103.2,101.8,0.532,1,03/26/2016
Orlando Magic,Chicago Bulls,0021501083,111,0.403,0.448,0.348,0.762,44.8,23.6,14.6,8.3,5.1,-2.7,103.2,105.8,0.527,89,0.507,0.44,0.37,0.784,47.6,23.1,14.2,6.2,5.8,-1.4,103.6,104.9,0.523,1,03/26/2016
Portland Trail Blazers,Philadelphia 76ers,0021501091,108,0.507,0.448,0.365,0.747,46.8,21.7,14.9,6.8,4.5,0.5,107.2,106.8,0.544,105,0.125,0.435,0.335,0.692,41.6,21.3,17.1,8.4,6.2,-10.7,98.0,108.6,0.519,1,03/26/2016
Detroit Pistons,Atlanta Hawks,0021501085,95,0.534,0.442,0.342,0.661,47.6,20.0,14.1,7.3,3.8,1.0,105.6,104.9,0.523,112,0.589,0.46,0.349,0.782,42.6,26.1,15.3,9.5,5.8,3.9,104.9,100.9,0.554,0,03/26/2016
Milwaukee Bucks,Charlotte Hornets,0021501089,91,0.411,0.466,0.351,0.748,43.5,24.0,15.8,8.5,6.1,-3.9,103.6,107.6,0.538,115,0.569,0.436,0.36,0.785,45.0,21.9,13.0,7.3,5.4,2.1,105.8,103.8,0.542,0,03/26/2016
Minnesota Timberwolves,Utah Jazz,0021501087,84,0.333,0.464,0.333,0.796,42.9,23.8,15.5,8.0,4.8,-3.9,105.5,109.2,0.549,93,0.486,0.446,0.354,0.751,46.3,20.3,16.3,8.3,5.5,1.1,104.9,103.9,0.538,0,03/26/2016
Oklahoma City Thunder,San Antonio Spurs,0021501088,111,0.694,0.477,0.349,0.786,49.2,23.3,16.0,7.4,6.2,7.4,112.0,104.7,0.566,92,0.847,0.489,0.383,0.805,46.7,26.3,13.8,8.5,6.3,12.7,110.0,97.5,0.568,1,03/26/2016
New Orleans Pelicans,Toronto Raptors,0021501084,91,0.366,0.446,0.354,0.781,43.5,22.1,13.5,7.9,4.5,-3.4,104.7,108.0,0.535,115,0.676,0.449,0.368,0.779,46.0,19.6,14.0,8.3,5.6,4.7,109.0,104.7,0.551,0,03/26/2016
Golden State Warriors,Philadelphia 76ers,0021501094,117,0.903,0.487,0.416,0.761,45.6,28.8,14.8,8.4,6.0,11.0,114.0,102.8,0.593,105,0.123,0.434,0.334,0.692,41.8,21.3,17.1,8.4,6.2,-10.5,98.0,108.5,0.519,1,03/27/2016
Los Angeles Lakers,Washington Wizards,0021501096,88,0.208,0.419,0.319,0.776,44.4,18.9,14.2,7.4,4.4,-9.1,101.5,110.4,0.513,101,0.486,0.458,0.36,0.736,41.5,24.3,14.5,8.8,3.9,-1.1,104.3,105.4,0.542,0,03/27/2016
LA Clippers,Denver Nuggets,0021501092,105,0.62,0.461,0.359,0.693,43.0,23.1,13.3,8.5,5.7,3.3,106.7,103.3,0.553,90,0.425,0.443,0.34,0.768,45.9,23.1,15.1,7.7,4.8,-2.5,105.2,107.8,0.532,1,03/27/2016
Indiana Pacers,Houston Rockets,0021501093,104,0.528,0.446,0.349,0.762,44.6,21.1,15.1,9.2,4.9,1.4,103.2,101.9,0.533,101,0.493,0.449,0.346,0.696,43.2,22.1,16.2,10.2,5.2,-0.8,106.7,107.7,0.551,1,03/27/2016
Sacramento Kings,Dallas Mavericks,0021501095,133,0.389,0.462,0.355,0.727,43.9,24.3,16.1,8.7,4.3,-2.5,105.0,107.4,0.545,111,0.486,0.446,0.346,0.796,44.2,23.0,13.1,6.9,3.8,-0.6,105.6,106.3,0.545,1,03/27/2016
Chicago Bulls,Atlanta Hawks,0021501099,100,0.5,0.44,0.368,0.783,47.5,23.1,14.2,6.1,5.7,-1.7,103.5,105.1,0.522,102,0.595,0.46,0.35,0.783,42.6,26.3,15.1,9.4,5.8,4.1,105.1,100.8,0.554,0,03/28/2016
LA Clippers,Boston Celtics,0021501106,114,0.625,0.461,0.359,0.694,43.1,23.1,13.3,8.6,5.8,3.5,106.8,103.3,0.554,90,0.589,0.44,0.334,0.791,45.1,24.2,13.9,9.3,4.3,3.8,105.9,101.9,0.531,1,03/28/2016
Miami Heat,Brooklyn Nets,0021501097,110,0.583,0.468,0.336,0.745,46.7,22.1,15.0,7.0,7.0,1.4,105.0,103.5,0.544,99,0.292,0.458,0.357,0.768,43.9,23.1,15.4,7.8,4.1,-6.3,102.6,108.7,0.533,1,03/28/2016
Portland Trail Blazers,Sacramento Kings,0021501105,105,0.514,0.448,0.365,0.748,46.9,21.7,14.8,6.8,4.5,0.5,107.2,106.7,0.544,93,0.397,0.464,0.356,0.727,43.9,24.4,16.0,8.7,4.3,-2.1,105.4,107.4,0.547,1,03/28/2016
Utah Jazz,Los Angeles Lakers,0021501104,123,0.493,0.446,0.355,0.752,46.3,20.3,16.3,8.3,5.6,1.2,104.9,103.7,0.538,75,0.205,0.418,0.317,0.777,44.4,18.9,14.2,7.4,4.3,-9.1,101.4,110.3,0.513,1,03/28/2016
Denver Nuggets,Dallas Mavericks,0021501103,88,0.419,0.442,0.339,0.767,45.9,23.2,15.1,7.7,4.8,-2.7,105.2,107.9,0.531,97,0.479,0.446,0.346,0.796,44.2,23.0,13.1,6.9,3.8,-0.9,105.7,106.7,0.546,0,03/28/2016
Minnesota Timberwolves,Phoenix Suns,0021501101,121,0.329,0.463,0.334,0.796,42.9,23.8,15.4,8.0,4.8,-3.9,105.3,109.1,0.548,116,0.274,0.434,0.35,0.75,44.6,20.7,17.0,7.7,3.9,-7.3,101.2,108.4,0.526,1,03/28/2016
Toronto Raptors,Oklahoma City Thunder,0021501098,100,0.681,0.45,0.369,0.78,46.1,19.6,14.0,8.3,5.7,5.0,109.2,104.6,0.552,119,0.699,0.478,0.349,0.787,49.2,23.3,16.0,7.4,6.2,7.6,112.1,104.6,0.566,0,03/28/2016
Memphis Grizzlies,San Antonio Spurs,0021501100,87,0.562,0.443,0.331,0.788,43.7,22.1,14.1,9.3,4.7,-1.6,104.7,106.2,0.529,101,0.836,0.488,0.381,0.805,46.5,26.1,13.8,8.5,6.3,12.3,109.9,97.7,0.567,0,03/28/2016
New Orleans Pelicans,New York Knicks,0021501102,99,0.361,0.446,0.353,0.779,43.4,22.1,13.4,7.9,4.5,-3.7,104.6,108.1,0.535,91,0.405,0.44,0.346,0.807,46.7,21.6,14.0,5.9,5.9,-2.9,104.3,107.0,0.528,1,03/28/2016
Philadelphia 76ers,Charlotte Hornets,0021501109,85,0.122,0.435,0.334,0.694,41.7,21.4,17.0,8.4,6.2,-10.6,98.1,108.6,0.519,100,0.575,0.437,0.363,0.786,44.9,22.0,13.0,7.3,5.5,2.4,106.1,103.8,0.544,0,03/29/2016
Golden State Warriors,Washington Wizards,0021501112,102,0.904,0.488,0.416,0.761,45.6,28.8,14.8,8.4,6.0,11.0,114.0,102.9,0.593,94,0.493,0.459,0.36,0.733,41.6,24.3,14.5,8.8,3.9,-0.9,104.2,105.2,0.543,1,03/29/2016
Orlando Magic,Brooklyn Nets,0021501108,139,0.411,0.449,0.348,0.761,44.9,23.7,14.6,8.3,5.1,-2.4,103.4,105.6,0.528,105,0.288,0.459,0.356,0.768,43.8,23.1,15.5,7.8,4.1,-6.3,102.6,108.8,0.533,1,03/29/2016
Cleveland Cavaliers,Houston Rockets,0021501111,100,0.712,0.461,0.358,0.745,47.2,23.9,14.3,7.1,3.9,6.4,110.2,103.8,0.556,106,0.486,0.449,0.344,0.696,43.2,22.0,16.2,10.1,5.2,-0.9,106.7,107.7,0.551,0,03/29/2016
Detroit Pistons,Oklahoma City Thunder,0021501110,88,0.527,0.441,0.341,0.662,47.7,20.1,14.0,7.2,3.8,0.8,105.5,105.0,0.522,82,0.703,0.478,0.35,0.787,49.3,23.4,16.0,7.4,6.1,7.8,112.3,104.6,0.567,1,03/29/2016
Indiana Pacers,Chicago Bulls,0021501107,96,0.534,0.446,0.349,0.761,44.7,21.2,15.0,9.2,4.9,1.4,103.3,102.0,0.533,98,0.493,0.439,0.369,0.782,47.7,23.1,14.1,6.1,5.7,-1.7,103.4,105.0,0.521,0,03/29/2016
San Antonio Spurs,New Orleans Pelicans,0021501118,100,0.838,0.488,0.381,0.804,46.6,26.1,13.9,8.5,6.3,12.3,109.9,97.7,0.567,92,0.37,0.446,0.354,0.778,43.5,22.1,13.4,8.0,4.5,-3.5,104.5,107.9,0.535,1,03/30/2016
Los Angeles Lakers,Miami Heat,0021501121,102,0.203,0.417,0.318,0.777,44.3,18.8,14.2,7.4,4.4,-9.7,101.1,110.6,0.511,100,0.589,0.47,0.336,0.745,46.5,22.1,15.0,7.1,6.9,1.5,105.1,103.5,0.545,1,03/30/2016
Milwaukee Bucks,Phoenix Suns,0021501115,105,0.405,0.466,0.35,0.749,43.5,24.0,15.8,8.5,6.1,-4.2,103.6,107.9,0.537,94,0.27,0.435,0.352,0.751,44.5,20.7,17.0,7.7,3.9,-7.3,101.3,108.4,0.527,1,03/30/2016
Utah Jazz,Golden State Warriors,0021501119,96,0.5,0.447,0.358,0.751,46.6,20.4,16.2,8.3,5.6,1.9,105.3,103.4,0.539,103,0.905,0.487,0.416,0.759,45.7,28.8,14.8,8.4,6.0,11.0,113.8,102.7,0.592,0,03/30/2016
Dallas Mavericks,New York Knicks,0021501117,91,0.486,0.446,0.346,0.797,44.1,23.0,13.0,7.0,3.8,-0.8,105.8,106.6,0.545,89,0.4,0.439,0.345,0.806,46.6,21.6,14.0,6.0,5.9,-2.9,104.1,106.9,0.528,1,03/30/2016
Sacramento Kings,Washington Wizards,0021501120,120,0.392,0.464,0.357,0.726,43.9,24.4,16.0,8.8,4.3,-2.3,105.3,107.4,0.546,111,0.486,0.458,0.358,0.731,41.6,24.3,14.6,8.8,3.9,-1.0,104.1,105.1,0.542,1,03/30/2016
Minnesota Timberwolves,LA Clippers,0021501116,79,0.338,0.463,0.332,0.796,42.8,23.7,15.4,8.0,4.7,-3.8,105.4,109.1,0.549,99,0.63,0.462,0.36,0.695,43.1,23.2,13.4,8.7,5.8,3.8,107.0,103.1,0.554,0,03/30/2016
Toronto Raptors,Atlanta Hawks,0021501113,105,0.671,0.45,0.368,0.779,46.0,19.7,14.0,8.2,5.7,4.6,109.2,104.9,0.551,97,0.6,0.46,0.348,0.785,42.7,26.2,15.1,9.4,5.9,4.1,105.1,100.8,0.553,1,03/30/2016
Memphis Grizzlies,Denver Nuggets,0021501114,105,0.554,0.442,0.331,0.786,43.7,22.0,14.1,9.3,4.7,-1.7,104.5,106.3,0.528,109,0.413,0.442,0.339,0.768,46.0,23.2,15.2,7.7,4.8,-2.8,105.1,107.9,0.531,0,03/30/2016
Houston Rockets,Chicago Bulls,0021501124,100,0.493,0.449,0.344,0.692,43.4,22.1,16.2,10.1,5.2,-0.8,106.7,107.7,0.551,103,0.5,0.439,0.369,0.783,47.6,23.1,14.1,6.1,5.7,-1.6,103.4,105.0,0.521,0,03/31/2016
Cleveland Cavaliers,Brooklyn Nets,0021501122,107,0.703,0.459,0.358,0.747,47.1,23.8,14.3,7.1,4.0,6.2,110.1,103.9,0.555,87,0.284,0.459,0.356,0.765,43.8,23.0,15.5,7.8,4.1,-6.7,102.6,109.2,0.533,1,03/31/2016
Portland Trail Blazers,Boston Celtics,0021501127,116,0.52,0.448,0.367,0.749,46.9,21.7,14.9,6.8,4.6,0.7,107.1,106.6,0.545,109,0.581,0.439,0.334,0.791,45.2,24.1,13.9,9.2,4.2,3.4,105.7,102.1,0.53,1,03/31/2016
Indiana Pacers,Orlando Magic,0021501123,94,0.527,0.446,0.347,0.762,44.7,21.2,15.0,9.2,5.0,1.4,103.3,102.0,0.533,114,0.419,0.451,0.351,0.76,44.7,23.9,14.5,8.3,5.1,-1.9,103.8,105.6,0.53,0,03/31/2016
Oklahoma City Thunder,LA Clippers,0021501126,119,0.693,0.477,0.349,0.786,49.3,23.3,16.0,7.4,6.2,7.6,111.9,104.5,0.565,117,0.635,0.462,0.359,0.697,43.1,23.3,13.3,8.7,5.8,4.0,107.0,102.9,0.554,1,03/31/2016
New Orleans Pelicans,Denver Nuggets,0021501125,101,0.365,0.446,0.355,0.777,43.5,22.2,13.5,7.9,4.4,-3.6,104.5,107.9,0.535,95,0.421,0.443,0.341,0.769,45.9,23.2,15.2,7.6,4.8,-2.7,105.3,108.0,0.532,1,03/31/2016
Golden State Warriors,Boston Celtics,0021501136,106,0.907,0.486,0.415,0.759,45.7,28.6,14.9,8.4,6.0,10.9,113.6,102.6,0.591,109,0.573,0.439,0.335,0.79,45.2,24.0,13.9,9.3,4.3,3.3,105.7,102.3,0.53,0,04/01/2016
New York Knicks,Brooklyn Nets,0021501130,105,0.395,0.44,0.343,0.807,46.6,21.6,14.1,6.0,5.9,-2.9,104.0,106.8,0.528,91,0.28,0.458,0.353,0.763,43.9,23.0,15.5,7.8,4.1,-6.9,102.4,109.1,0.532,1,04/01/2016
Phoenix Suns,Washington Wizards,0021501137,99,0.267,0.435,0.35,0.752,44.6,20.7,17.1,7.7,3.9,-7.3,101.3,108.4,0.527,106,0.48,0.458,0.358,0.732,41.6,24.4,14.6,8.7,3.9,-1.1,104.1,105.2,0.542,0,04/01/2016
Detroit Pistons,Dallas Mavericks,0021501129,89,0.533,0.44,0.339,0.664,47.8,20.1,14.1,7.2,3.8,0.8,105.3,104.8,0.521,98,0.493,0.445,0.346,0.797,44.1,23.0,13.1,7.0,3.8,-0.7,105.7,106.4,0.545,0,04/01/2016
