Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Cleveland Cavaliers,Toronto Raptors,0022000648,116,0.366,0.451,0.338,0.726,43.6,23.2,15.8,8.2,5.2,-8.2,104.6,113.0,0.537,105,0.415,0.449,0.381,0.826,41.1,25.3,13.6,8.4,5.5,0.2,112.5,112.3,0.576,1,03/21/2021
Miami Heat,Indiana Pacers,0022000645,106,0.524,0.459,0.345,0.796,43.1,26.0,15.3,7.6,4.0,-1.2,107.6,108.9,0.572,109,0.45,0.476,0.366,0.784,40.9,26.4,13.8,8.5,5.9,0.4,111.4,111.0,0.577,0,03/21/2021
Detroit Pistons,Chicago Bulls,0022000649,86,0.293,0.443,0.352,0.775,43.3,24.6,14.7,7.9,5.1,-3.5,108.5,111.7,0.554,100,0.45,0.482,0.378,0.801,43.5,25.7,15.5,6.6,4.3,-0.2,111.4,111.9,0.586,0,03/21/2021
Portland Trail Blazers,Dallas Mavericks,0022000652,92,0.61,0.447,0.383,0.835,44.2,20.2,11.7,7.2,5.1,-0.1,116.2,116.2,0.575,132,0.525,0.469,0.359,0.786,43.3,23.0,12.5,6.4,4.7,-0.1,113.2,113.0,0.583,0,03/21/2021
Denver Nuggets,New Orleans Pelicans,0022000646,108,0.61,0.488,0.389,0.783,44.3,27.0,13.5,8.2,4.3,5.5,116.7,111.3,0.592,113,0.415,0.485,0.356,0.731,46.5,26.2,14.2,7.2,4.1,0.0,115.5,115.8,0.58,0,03/21/2021
San Antonio Spurs,Charlotte Hornets,0022000655,97,0.564,0.458,0.361,0.787,44.2,24.7,11.3,7.1,5.0,-0.1,109.8,109.6,0.552,100,0.488,0.462,0.383,0.774,43.4,26.8,15.4,8.2,4.6,-1.4,110.8,112.2,0.574,0,03/22/2021
Chicago Bulls,Utah Jazz,0022000656,95,0.463,0.481,0.38,0.802,43.8,25.7,15.7,6.6,4.4,0.2,111.2,111.4,0.586,120,0.732,0.467,0.395,0.781,47.8,23.6,14.4,6.5,5.4,7.8,116.6,109.0,0.596,0,03/22/2021
LA Clippers,Atlanta Hawks,0022000660,119,0.628,0.483,0.413,0.843,44.8,24.7,13.3,7.5,4.4,5.5,116.6,111.3,0.601,110,0.524,0.457,0.364,0.822,46.2,24.5,14.3,7.0,5.1,2.1,113.3,111.5,0.575,1,03/22/2021
Houston Rockets,Toronto Raptors,0022000657,117,0.268,0.435,0.326,0.741,41.6,21.7,14.3,7.8,5.4,-6.8,105.1,111.3,0.542,99,0.405,0.447,0.379,0.826,40.9,25.1,13.6,8.5,5.4,0.0,112.2,112.2,0.574,1,03/22/2021
Cleveland Cavaliers,Sacramento Kings,0022000653,105,0.381,0.452,0.343,0.726,43.8,23.3,16.1,8.2,5.2,-7.8,104.7,112.6,0.54,119,0.405,0.479,0.36,0.726,42.1,25.7,13.3,6.6,4.7,-5.1,113.3,118.5,0.575,0,03/22/2021
Milwaukee Bucks,Indiana Pacers,0022000659,140,0.659,0.485,0.385,0.751,47.3,25.3,13.5,7.9,4.6,6.8,116.5,109.3,0.591,113,0.463,0.474,0.365,0.786,41.1,26.4,13.8,8.4,6.0,0.5,111.3,110.8,0.576,1,03/22/2021
Minnesota Timberwolves,Oklahoma City Thunder,0022000654,103,0.238,0.444,0.35,0.761,42.0,24.4,14.3,8.4,5.6,-7.5,106.8,113.9,0.545,112,0.429,0.448,0.346,0.742,44.0,22.5,14.6,6.8,4.3,-5.9,104.9,111.1,0.552,0,03/22/2021
Memphis Grizzlies,Boston Celtics,0022000658,132,0.487,0.461,0.348,0.787,44.9,26.2,13.5,9.6,4.3,0.3,109.4,109.1,0.552,126,0.5,0.468,0.373,0.759,44.4,22.9,14.1,8.1,5.1,0.9,112.9,112.1,0.57,1,03/22/2021
Golden State Warriors,Philadelphia 76ers,0022000665,98,0.512,0.461,0.366,0.776,41.5,26.7,14.3,7.9,4.7,-0.2,108.7,108.8,0.573,108,0.698,0.48,0.372,0.78,45.4,23.1,15.0,8.7,6.2,5.3,112.2,107.1,0.581,0,03/23/2021
New York Knicks,Washington Wizards,0022000662,131,0.488,0.453,0.374,0.766,47.6,21.7,14.0,7.2,4.7,0.0,108.3,108.3,0.549,113,0.366,0.464,0.344,0.767,41.6,23.7,13.6,7.1,3.3,-4.8,109.4,114.0,0.566,1,03/23/2021
Orlando Magic,Denver Nuggets,0022000661,99,0.333,0.431,0.357,0.785,46.9,22.8,13.4,6.7,4.1,-6.9,105.2,111.9,0.533,110,0.595,0.488,0.388,0.784,44.2,27.1,13.6,8.3,4.3,5.2,116.6,111.4,0.592,0,03/23/2021
Miami Heat,Phoenix Suns,0022000664,100,0.512,0.457,0.343,0.796,43.2,26.0,15.3,7.5,4.1,-1.2,107.5,108.8,0.57,110,0.683,0.49,0.384,0.828,43.6,27.5,13.5,6.6,4.3,6.6,114.8,108.2,0.597,0,03/23/2021
Portland Trail Blazers,Brooklyn Nets,0022000666,112,0.595,0.445,0.38,0.834,44.0,20.1,11.6,7.2,5.0,-1.1,115.8,116.7,0.573,116,0.674,0.5,0.399,0.797,42.9,26.2,13.8,6.5,5.2,4.9,117.9,113.2,0.617,0,03/23/2021
New Orleans Pelicans,Los Angeles Lakers,0022000663,128,0.429,0.485,0.354,0.732,46.5,26.2,14.2,7.2,4.1,0.1,115.5,115.7,0.58,111,0.651,0.483,0.35,0.748,45.3,24.6,15.0,7.1,5.8,5.3,111.3,106.0,0.577,1,03/23/2021
San Antonio Spurs,LA Clippers,0022000675,101,0.55,0.458,0.361,0.788,44.1,24.5,11.3,7.1,5.1,-0.1,109.7,109.6,0.552,134,0.636,0.483,0.414,0.844,44.8,24.8,13.2,7.4,4.5,5.6,116.9,111.5,0.602,0,03/24/2021
Chicago Bulls,Cleveland Cavaliers,0022000671,94,0.452,0.48,0.378,0.803,43.9,25.7,15.7,6.6,4.3,-0.4,110.9,111.6,0.583,103,0.372,0.452,0.342,0.729,43.6,23.3,15.9,8.3,5.2,-7.9,104.7,112.7,0.539,0,03/24/2021
Orlando Magic,Phoenix Suns,0022000670,112,0.326,0.431,0.357,0.784,46.7,22.9,13.4,6.8,4.1,-7.0,105.2,112.0,0.533,111,0.69,0.49,0.383,0.829,43.6,27.6,13.3,6.6,4.3,6.7,114.9,108.2,0.597,1,03/24/2021
Houston Rockets,Charlotte Hornets,0022000672,97,0.286,0.435,0.328,0.743,41.7,21.9,14.3,7.8,5.4,-6.2,105.4,111.1,0.543,122,0.5,0.461,0.383,0.777,43.4,26.9,15.4,8.1,4.6,-1.3,110.7,112.1,0.573,0,03/24/2021
Milwaukee Bucks,Boston Celtics,0022000669,121,0.667,0.487,0.391,0.75,47.4,25.5,13.5,7.7,4.6,7.3,116.9,109.2,0.594,119,0.488,0.469,0.376,0.755,44.3,23.1,14.1,7.9,5.1,0.7,113.0,112.4,0.572,1,03/24/2021
Utah Jazz,Brooklyn Nets,0022000676,118,0.738,0.468,0.396,0.782,47.8,23.7,14.3,6.5,5.5,8.3,116.7,108.7,0.597,88,0.682,0.5,0.397,0.796,43.1,26.2,13.8,6.5,5.2,4.9,117.9,113.3,0.616,1,03/24/2021
Indiana Pacers,Detroit Pistons,0022000667,116,0.452,0.472,0.36,0.788,41.0,26.4,13.6,8.4,5.9,-0.2,111.1,111.3,0.573,111,0.286,0.442,0.349,0.773,43.2,24.5,14.7,8.0,5.1,-3.7,108.0,111.5,0.552,1,03/24/2021
Sacramento Kings,Atlanta Hawks,0022000677,110,0.419,0.481,0.362,0.726,42.2,25.7,13.4,6.6,4.7,-4.6,113.4,118.1,0.576,108,0.512,0.457,0.364,0.821,46.4,24.5,14.1,7.0,5.0,1.9,113.5,111.9,0.574,1,03/24/2021
Minnesota Timberwolves,Dallas Mavericks,0022000673,108,0.233,0.443,0.35,0.76,42.0,24.4,14.2,8.5,5.5,-7.5,106.7,113.9,0.544,128,0.537,0.471,0.363,0.787,43.6,23.0,12.5,6.3,4.6,0.9,113.8,112.6,0.585,0,03/24/2021
Toronto Raptors,Denver Nuggets,0022000668,135,0.395,0.447,0.376,0.825,41.0,25.0,13.6,8.4,5.4,-0.4,111.9,112.4,0.573,111,0.605,0.488,0.386,0.786,44.4,27.1,13.5,8.4,4.4,5.4,116.6,111.3,0.592,1,03/24/2021
Oklahoma City Thunder,Memphis Grizzlies,0022000674,107,0.442,0.449,0.351,0.744,44.0,22.6,14.7,6.8,4.4,-5.5,105.1,110.9,0.553,116,0.5,0.462,0.348,0.785,45.0,26.4,13.4,9.6,4.3,0.4,109.8,109.3,0.552,0,03/24/2021
San Antonio Spurs,LA Clippers,0022000680,85,0.537,0.458,0.36,0.789,44.0,24.4,11.5,7.0,5.2,-0.9,109.4,110.1,0.552,98,0.644,0.485,0.416,0.837,44.8,24.7,13.0,7.5,4.4,6.2,117.2,111.2,0.603,0,03/25/2021
Los Angeles Lakers,Philadelphia 76ers,0022000681,101,0.636,0.481,0.354,0.746,45.1,24.6,14.9,7.2,5.7,4.8,111.2,106.4,0.576,109,0.705,0.48,0.37,0.776,45.5,22.9,15.0,8.6,6.1,5.4,112.2,106.9,0.58,0,03/25/2021
New York Knicks,Washington Wizards,0022000679,106,0.5,0.454,0.377,0.768,47.5,21.7,13.9,7.1,4.8,0.4,108.9,108.4,0.552,102,0.357,0.465,0.345,0.768,41.5,23.7,13.7,7.1,3.4,-5.1,109.5,114.4,0.567,1,03/25/2021
Miami Heat,Portland Trail Blazers,0022000678,122,0.5,0.456,0.343,0.798,43.5,26.0,15.3,7.5,4.1,-1.4,107.5,109.1,0.569,125,0.581,0.444,0.379,0.836,44.0,20.3,11.5,7.1,5.0,-1.1,115.8,116.8,0.573,0,03/25/2021
Sacramento Kings,Golden State Warriors,0022000682,141,0.432,0.481,0.361,0.73,42.3,25.6,13.4,6.5,4.7,-4.5,113.4,117.9,0.576,119,0.5,0.461,0.365,0.773,41.4,26.6,14.3,7.8,4.8,-0.4,108.5,108.8,0.572,1,03/25/2021
Golden State Warriors,Atlanta Hawks,0022000692,108,0.489,0.462,0.368,0.776,41.4,26.6,14.2,7.7,4.7,-0.9,108.8,109.6,0.573,124,0.5,0.457,0.363,0.821,46.3,24.3,14.1,6.9,5.0,1.8,113.4,111.9,0.574,0,03/26/2021
Los Angeles Lakers,Cleveland Cavaliers,0022000693,100,0.622,0.48,0.354,0.746,45.0,24.5,15.1,7.2,5.6,4.5,111.0,106.4,0.576,86,0.386,0.452,0.342,0.729,43.7,23.4,15.8,8.3,5.2,-7.5,104.8,112.4,0.539,1,03/26/2021
Orlando Magic,Portland Trail Blazers,0022000687,105,0.341,0.432,0.356,0.784,46.8,22.8,13.4,6.7,4.1,-6.8,105.4,112.0,0.533,112,0.591,0.445,0.38,0.838,43.9,20.4,11.5,7.0,5.1,-1.0,116.1,117.0,0.574,0,03/26/2021
Detroit Pistons,Brooklyn Nets,0022000683,111,0.279,0.444,0.349,0.771,43.2,24.6,14.7,8.0,5.2,-3.8,108.1,111.6,0.553,113,0.667,0.496,0.393,0.795,43.2,26.1,13.7,6.5,5.1,4.1,117.3,113.5,0.612,0,03/26/2021
Milwaukee Bucks,Boston Celtics,0022000685,114,0.674,0.487,0.392,0.749,47.4,25.4,13.6,7.8,4.6,7.2,117.0,109.4,0.594,122,0.477,0.47,0.377,0.758,44.2,23.1,14.1,8.0,5.2,0.7,113.2,112.6,0.572,0,03/26/2021
Utah Jazz,Memphis Grizzlies,0022000691,117,0.744,0.467,0.397,0.785,48.0,23.7,14.3,6.5,5.5,8.8,116.8,108.3,0.597,114,0.512,0.462,0.348,0.786,45.2,26.2,13.5,9.6,4.4,0.6,109.7,109.0,0.552,1,03/26/2021
Dallas Mavericks,Indiana Pacers,0022000690,94,0.548,0.472,0.363,0.786,43.8,23.1,12.4,6.3,4.7,1.4,114.1,112.5,0.585,109,0.465,0.472,0.362,0.788,41.0,26.3,13.5,8.4,5.9,0.0,111.3,111.3,0.573,0,03/26/2021
Minnesota Timberwolves,Houston Rockets,0022000688,107,0.227,0.443,0.349,0.76,41.9,24.4,14.2,8.5,5.5,-7.8,106.7,114.1,0.545,101,0.279,0.434,0.328,0.742,41.7,22.0,14.1,7.8,5.3,-6.6,105.4,111.5,0.542,1,03/26/2021
Charlotte Hornets,Miami Heat,0022000686,110,0.512,0.462,0.385,0.776,43.6,26.9,15.4,8.0,4.6,-0.7,111.1,111.9,0.575,105,0.489,0.458,0.346,0.8,43.4,26.2,15.2,7.4,4.1,-1.5,107.9,109.6,0.571,1,03/26/2021
Toronto Raptors,Phoenix Suns,0022000684,100,0.409,0.448,0.38,0.827,41.1,25.1,13.5,8.3,5.5,0.1,112.5,112.4,0.575,104,0.674,0.489,0.382,0.831,43.7,27.5,13.2,6.7,4.3,6.5,114.8,108.4,0.596,0,03/26/2021
New Orleans Pelicans,Denver Nuggets,0022000689,108,0.442,0.486,0.354,0.737,46.6,26.3,14.2,7.2,4.1,0.5,115.7,115.5,0.581,113,0.591,0.487,0.384,0.787,44.5,27.0,13.5,8.3,4.4,4.7,116.5,111.9,0.59,0,03/26/2021
San Antonio Spurs,Chicago Bulls,0022000697,120,0.524,0.457,0.36,0.79,43.9,24.3,11.4,7.0,5.2,-1.2,109.1,110.0,0.551,104,0.442,0.479,0.376,0.804,44.0,25.6,15.7,6.6,4.3,-0.6,110.6,111.6,0.582,1,03/27/2021
LA Clippers,Philadelphia 76ers,0022000701,122,0.652,0.482,0.416,0.839,45.1,24.6,13.0,7.5,4.4,6.4,117.0,110.8,0.601,112,0.711,0.48,0.37,0.774,45.3,22.9,15.1,8.7,6.2,5.4,112.0,106.8,0.581,1,03/27/2021
Milwaukee Bucks,New York Knicks,0022000695,96,0.659,0.486,0.393,0.748,47.4,25.3,13.7,7.7,4.6,6.8,116.9,109.7,0.593,102,0.511,0.452,0.375,0.767,47.6,21.5,13.9,7.2,4.8,0.5,108.7,108.2,0.55,0,03/27/2021
Utah Jazz,Memphis Grizzlies,0022000700,126,0.75,0.467,0.396,0.785,48.1,23.7,14.1,6.5,5.5,8.6,116.8,108.5,0.596,110,0.5,0.462,0.35,0.786,45.3,26.2,13.3,9.5,4.4,0.5,109.9,109.2,0.552,1,03/27/2021
Sacramento Kings,Cleveland Cavaliers,0022000702,100,0.444,0.483,0.365,0.732,42.2,25.7,13.3,6.5,4.7,-3.9,114.1,118.0,0.579,98,0.378,0.451,0.339,0.728,43.6,23.4,15.9,8.4,5.2,-7.7,104.3,112.0,0.537,1,03/27/2021
Minnesota Timberwolves,Houston Rockets,0022000696,107,0.244,0.442,0.347,0.761,42.0,24.5,14.1,8.5,5.4,-7.5,106.7,113.8,0.543,129,0.273,0.434,0.329,0.742,41.8,22.0,14.3,7.7,5.4,-6.6,105.2,111.3,0.542,0,03/27/2021
Washington Wizards,Detroit Pistons,0022000694,106,0.349,0.465,0.344,0.764,41.6,23.7,13.8,7.1,3.5,-5.1,109.2,114.1,0.566,92,0.273,0.444,0.35,0.769,43.1,24.5,14.6,7.9,5.1,-3.7,108.3,111.9,0.554,1,03/27/2021
New Orleans Pelicans,Dallas Mavericks,0022000698,112,0.432,0.486,0.355,0.74,46.5,26.4,14.3,7.2,4.2,0.4,115.7,115.7,0.582,103,0.535,0.47,0.36,0.782,44.0,23.0,12.5,6.2,4.6,1.0,113.7,112.5,0.582,1,03/27/2021
Oklahoma City Thunder,Boston Celtics,0022000699,94,0.432,0.449,0.35,0.742,44.0,22.7,14.7,7.0,4.5,-5.6,105.0,110.9,0.553,111,0.489,0.47,0.38,0.76,44.2,23.2,14.1,8.0,5.2,0.8,113.3,112.6,0.574,0,03/27/2021
Los Angeles Lakers,Orlando Magic,0022000706,96,0.63,0.481,0.352,0.745,45.0,24.5,15.2,7.4,5.5,4.7,110.7,106.0,0.575,93,0.333,0.432,0.358,0.779,46.7,23.0,13.4,6.7,4.2,-6.8,105.5,112.1,0.533,1,03/28/2021
Denver Nuggets,Atlanta Hawks,0022000705,126,0.6,0.487,0.386,0.786,44.4,27.1,13.4,8.3,4.4,4.7,116.7,112.0,0.59,102,0.511,0.459,0.363,0.82,46.3,24.5,14.0,6.9,5.0,2.1,113.7,111.9,0.576,1,03/28/2021
Charlotte Hornets,Phoenix Suns,0022000703,97,0.523,0.463,0.386,0.775,43.6,27.0,15.4,8.0,4.7,-0.6,111.2,111.9,0.576,101,0.682,0.488,0.379,0.833,43.8,27.5,13.2,6.6,4.3,6.5,114.6,108.2,0.595,0,03/28/2021
Toronto Raptors,Portland Trail Blazers,0022000704,117,0.4,0.447,0.377,0.828,41.0,25.0,13.5,8.2,5.4,0.0,112.3,112.3,0.574,122,0.6,0.446,0.381,0.834,44.0,20.4,11.6,7.0,5.2,-0.9,116.0,116.8,0.574,0,03/28/2021
Golden State Warriors,Chicago Bulls,0022000716,116,0.478,0.462,0.369,0.774,41.2,26.6,14.2,7.7,4.7,-1.2,108.8,110.0,0.574,102,0.432,0.478,0.373,0.804,44.0,25.6,15.6,6.6,4.3,-1.0,110.4,111.7,0.58,1,03/29/2021
San Antonio Spurs,Sacramento Kings,0022000714,115,0.535,0.458,0.361,0.785,43.8,24.4,11.4,7.0,5.2,-0.8,109.3,109.8,0.552,132,0.457,0.484,0.362,0.732,42.3,25.5,13.4,6.5,4.8,-3.8,113.9,117.7,0.579,0,03/29/2021
New York Knicks,Miami Heat,0022000710,88,0.522,0.451,0.374,0.767,47.6,21.7,14.0,7.3,4.9,0.6,108.7,108.1,0.549,98,0.478,0.458,0.346,0.793,43.4,26.2,15.1,7.4,4.1,-1.5,108.0,109.7,0.571,0,03/29/2021
Brooklyn Nets,Minnesota Timberwolves,0022000709,112,0.674,0.495,0.393,0.795,43.4,26.0,13.6,6.5,5.1,4.1,117.4,113.6,0.611,107,0.239,0.441,0.346,0.762,42.0,24.6,14.0,8.5,5.4,-7.8,106.7,114.2,0.543,1,03/29/2021
Boston Celtics,New Orleans Pelicans,0022000708,109,0.5,0.47,0.378,0.76,44.3,23.1,14.0,8.0,5.2,1.2,113.2,112.2,0.573,115,0.444,0.487,0.355,0.738,46.5,26.3,14.1,7.1,4.2,0.6,115.9,115.6,0.582,0,03/29/2021
LA Clippers,Milwaukee Bucks,0022000717,129,0.66,0.483,0.416,0.838,45.0,24.6,13.0,7.5,4.4,6.4,117.1,111.0,0.601,105,0.644,0.485,0.393,0.745,47.5,25.3,13.7,7.8,4.7,6.6,116.6,109.6,0.591,1,03/29/2021
Houston Rockets,Memphis Grizzlies,0022000712,110,0.289,0.436,0.332,0.743,41.8,22.2,14.2,7.7,5.4,-6.0,105.8,111.3,0.545,120,0.488,0.461,0.348,0.785,45.3,26.1,13.4,9.6,4.3,0.1,109.7,109.4,0.551,0,03/29/2021
Detroit Pistons,Toronto Raptors,0022000711,118,0.267,0.443,0.349,0.77,43.0,24.3,14.7,8.0,5.1,-4.0,107.8,111.6,0.552,104,0.391,0.447,0.376,0.826,41.2,24.9,13.5,8.1,5.4,-0.1,112.4,112.5,0.574,1,03/29/2021
Utah Jazz,Cleveland Cavaliers,0022000715,114,0.756,0.468,0.397,0.785,48.1,23.6,14.3,6.5,5.5,8.8,116.8,108.3,0.596,75,0.37,0.45,0.339,0.726,43.5,23.4,15.8,8.4,5.1,-7.6,104.3,111.8,0.537,1,03/29/2021
Washington Wizards,Indiana Pacers,0022000707,132,0.364,0.465,0.345,0.765,41.7,23.7,13.8,7.1,3.5,-4.7,109.0,113.5,0.566,124,0.477,0.471,0.364,0.787,41.2,26.4,13.5,8.4,6.0,0.3,111.3,111.0,0.573,1,03/29/2021
Oklahoma City Thunder,Dallas Mavericks,0022000713,106,0.422,0.448,0.348,0.739,44.1,22.5,14.7,7.0,4.5,-5.8,104.7,110.8,0.552,127,0.523,0.47,0.359,0.783,43.9,22.9,12.4,6.1,4.6,0.8,113.7,112.7,0.582,0,03/29/2021
Phoenix Suns,Atlanta Hawks,0022000171,117,0.689,0.485,0.374,0.834,44.0,27.2,13.3,6.8,4.2,6.4,114.4,108.0,0.592,110,0.5,0.459,0.363,0.821,46.0,24.4,14.0,6.9,5.0,1.5,113.6,112.3,0.576,1,03/30/2021
LA Clippers,Orlando Magic,0022000720,96,0.667,0.484,0.419,0.837,45.0,24.6,13.0,7.4,4.4,6.8,117.4,110.9,0.602,103,0.326,0.431,0.357,0.78,46.8,22.9,13.3,6.7,4.2,-6.7,105.3,111.8,0.532,0,03/30/2021
Denver Nuggets,Philadelphia 76ers,0022000719,104,0.609,0.488,0.387,0.784,44.5,27.3,13.4,8.3,4.4,5.1,117.0,111.9,0.591,95,0.696,0.48,0.371,0.773,45.2,22.8,15.1,8.6,6.1,5.1,112.1,107.1,0.581,1,03/30/2021
Washington Wizards,Charlotte Hornets,0022000718,104,0.378,0.467,0.348,0.764,41.8,23.8,13.9,7.0,3.6,-4.4,109.2,113.4,0.567,114,0.511,0.462,0.384,0.773,43.8,26.8,15.6,8.0,4.6,-0.7,110.9,111.7,0.575,0,03/30/2021
San Antonio Spurs,Sacramento Kings,0022000728,120,0.523,0.46,0.361,0.785,43.8,24.4,11.4,7.0,5.2,-1.2,109.4,110.3,0.553,106,0.468,0.485,0.365,0.734,42.2,25.6,13.3,6.5,4.9,-3.3,114.3,117.7,0.582,1,03/31/2021
Los Angeles Lakers,Milwaukee Bucks,0022000729,97,0.638,0.479,0.349,0.745,45.1,24.5,15.2,7.5,5.5,4.7,110.5,105.8,0.574,112,0.63,0.485,0.392,0.748,47.2,25.1,13.7,7.8,4.7,5.9,116.4,110.1,0.591,0,03/31/2021
Phoenix Suns,Chicago Bulls,0022000730,121,0.696,0.486,0.374,0.834,44.1,27.3,13.3,6.8,4.2,6.5,114.6,108.1,0.592,116,0.422,0.479,0.371,0.803,43.9,25.8,15.7,6.6,4.3,-1.2,110.2,111.8,0.58,1,03/31/2021
Brooklyn Nets,Houston Rockets,0022000724,120,0.681,0.495,0.392,0.796,43.5,26.0,13.6,6.5,5.1,4.1,117.2,113.4,0.61,108,0.283,0.436,0.33,0.746,41.8,22.3,14.2,7.7,5.4,-6.1,105.9,111.5,0.545,1,03/31/2021
Boston Celtics,Dallas Mavericks,0022000723,108,0.489,0.469,0.377,0.761,44.4,23.1,14.0,8.0,5.3,1.0,113.1,112.2,0.572,113,0.533,0.471,0.359,0.781,43.9,23.1,12.3,6.3,4.6,1.2,113.9,112.5,0.583,0,03/31/2021
Detroit Pistons,Portland Trail Blazers,0022000721,101,0.283,0.444,0.352,0.771,43.0,24.4,14.8,7.9,5.2,-3.6,108.1,111.5,0.554,124,0.609,0.446,0.38,0.834,44.1,20.5,11.5,7.0,5.3,-0.7,116.2,116.9,0.574,0,03/31/2021
Indiana Pacers,Miami Heat,0022000722,87,0.467,0.471,0.365,0.785,41.0,26.4,13.5,8.4,6.0,0.1,111.3,111.1,0.573,92,0.489,0.458,0.345,0.794,43.5,26.2,15.1,7.4,4.1,-1.3,107.9,109.4,0.57,0,03/31/2021
Minnesota Timberwolves,New York Knicks,0022000726,102,0.234,0.44,0.346,0.762,42.2,24.5,14.0,8.5,5.5,-7.8,106.7,114.0,0.541,101,0.511,0.451,0.372,0.764,47.5,21.5,14.0,7.2,5.0,0.4,108.4,108.0,0.548,1,03/31/2021
Memphis Grizzlies,Utah Jazz,0022000725,107,0.5,0.462,0.348,0.783,45.3,26.2,13.4,9.6,4.3,0.4,109.9,109.3,0.553,111,0.761,0.468,0.398,0.786,48.3,23.8,14.2,6.5,5.5,9.4,116.9,107.7,0.597,0,03/31/2021
Oklahoma City Thunder,Toronto Raptors,0022000727,113,0.413,0.448,0.348,0.736,44.1,22.4,14.8,7.0,4.4,-6.2,104.7,111.1,0.552,103,0.383,0.446,0.375,0.826,41.1,24.8,13.5,8.1,5.5,-0.4,112.3,112.7,0.573,1,03/31/2021
San Antonio Spurs,Atlanta Hawks,0022000735,129,0.533,0.46,0.361,0.783,44.0,24.4,11.3,7.0,5.1,-0.8,109.6,110.1,0.553,134,0.489,0.46,0.364,0.819,45.8,24.5,13.8,7.0,4.9,1.4,113.6,112.5,0.576,0,04/01/2021
