Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Boston Celtics,Chicago Bulls,0021600985,100,0.621,0.452,0.365,0.812,42.6,25.5,13.4,7.7,4.2,2.1,110.5,108.5,0.566,80,0.477,0.44,0.323,0.797,48.0,22.6,14.1,8.0,4.9,-1.2,106.1,107.4,0.525,1,03/12/2017
Houston Rockets,Cleveland Cavaliers,0021600989,117,0.682,0.463,0.362,0.767,43.8,25.2,15.1,8.3,4.4,6.8,114.5,107.7,0.585,112,0.672,0.467,0.389,0.748,44.8,23.1,14.1,7.0,4.1,4.3,113.2,109.1,0.579,1,03/12/2017
Indiana Pacers,Miami Heat,0021600987,102,0.508,0.465,0.371,0.809,42.5,23.2,14.3,8.4,5.1,-0.9,106.9,107.8,0.557,98,0.485,0.453,0.367,0.699,45.6,22.3,13.9,7.4,5.9,0.7,106.7,106.1,0.539,1,03/12/2017
San Antonio Spurs,Atlanta Hawks,0021600994,107,0.785,0.473,0.394,0.805,45.8,24.8,13.9,8.4,6.1,8.5,110.9,102.4,0.568,99,0.561,0.457,0.344,0.724,44.8,23.9,15.8,8.5,5.0,-0.4,105.3,105.5,0.545,1,03/13/2017
Utah Jazz,LA Clippers,0021600996,114,0.621,0.464,0.365,0.757,46.4,21.1,14.9,7.4,5.1,4.5,108.5,104.0,0.563,108,0.606,0.469,0.375,0.741,44.2,23.1,13.5,8.0,4.5,3.2,110.6,107.4,0.567,1,03/13/2017
Sacramento Kings,Orlando Magic,0021600997,120,0.379,0.457,0.37,0.779,42.5,23.3,15.1,8.2,4.0,-3.5,106.6,110.3,0.554,115,0.358,0.441,0.324,0.73,44.4,22.5,13.7,7.1,5.1,-6.6,103.4,109.8,0.522,1,03/13/2017
Denver Nuggets,Los Angeles Lakers,0021600998,129,0.47,0.466,0.369,0.763,46.7,24.9,15.4,7.0,4.1,-0.2,111.5,111.9,0.563,101,0.303,0.446,0.349,0.761,44.1,20.9,15.3,8.1,4.1,-6.7,105.2,111.7,0.537,1,03/13/2017
Minnesota Timberwolves,Washington Wizards,0021600995,119,0.415,0.465,0.349,0.789,45.1,24.4,14.9,8.2,4.7,-0.1,109.2,109.1,0.552,104,0.631,0.476,0.378,0.787,43.5,24.2,14.3,8.7,4.2,2.6,110.2,107.8,0.565,1,03/13/2017
Charlotte Hornets,Chicago Bulls,0021600991,109,0.439,0.44,0.355,0.815,45.9,23.9,12.3,6.8,5.0,0.9,107.9,107.3,0.546,115,0.47,0.439,0.322,0.797,47.9,22.5,14.1,8.1,4.9,-1.5,105.7,107.3,0.524,0,03/13/2017
Toronto Raptors,Dallas Mavericks,0021600992,100,0.576,0.462,0.363,0.801,44.6,18.9,12.8,8.7,5.1,3.6,111.7,108.1,0.56,78,0.431,0.443,0.36,0.809,41.4,21.8,12.9,8.2,3.9,-1.5,105.3,106.7,0.546,1,03/13/2017
Memphis Grizzlies,Milwaukee Bucks,0021600993,113,0.545,0.434,0.35,0.782,45.4,22.1,13.6,8.7,4.6,0.4,106.7,106.3,0.534,93,0.492,0.477,0.37,0.769,42.4,25.5,14.6,8.6,5.6,0.8,109.3,108.5,0.567,1,03/13/2017
Golden State Warriors,Philadelphia 76ers,0021601003,106,0.788,0.492,0.379,0.791,43.9,29.9,14.5,9.5,6.5,10.8,114.5,103.9,0.595,104,0.364,0.442,0.347,0.764,42.8,23.6,16.8,8.4,5.2,-6.1,102.4,108.3,0.539,1,03/14/2017
New York Knicks,Indiana Pacers,0021601001,87,0.388,0.447,0.359,0.784,46.6,22.1,14.3,7.2,5.9,-3.4,107.4,110.8,0.535,81,0.515,0.464,0.371,0.81,42.6,23.0,14.2,8.4,5.1,-0.9,107.0,107.8,0.557,1,03/14/2017
Brooklyn Nets,Oklahoma City Thunder,0021601000,104,0.185,0.445,0.344,0.786,42.7,20.8,16.6,7.0,4.6,-8.1,103.5,111.5,0.552,122,0.561,0.451,0.325,0.748,46.8,21.0,15.2,7.8,5.1,0.1,107.7,107.5,0.54,0,03/14/2017
Cleveland Cavaliers,Detroit Pistons,0021600999,128,0.662,0.468,0.389,0.748,44.7,23.1,14.1,6.9,4.2,4.2,113.3,109.3,0.58,96,0.5,0.455,0.334,0.723,46.8,22.2,12.3,7.6,4.0,0.2,106.3,106.3,0.528,1,03/14/2017
New Orleans Pelicans,Portland Trail Blazers,0021601002,100,0.394,0.444,0.351,0.748,44.1,22.5,13.4,7.7,5.6,-3.2,103.2,106.4,0.534,77,0.446,0.461,0.37,0.779,43.7,21.9,14.1,6.9,5.1,-1.9,109.2,111.1,0.56,1,03/14/2017
San Antonio Spurs,Portland Trail Blazers,0021601011,106,0.788,0.473,0.396,0.805,45.8,24.9,14.0,8.4,6.1,8.5,110.8,102.3,0.569,110,0.439,0.458,0.369,0.779,43.8,21.8,14.2,6.9,5.1,-2.2,108.8,111.0,0.558,0,03/15/2017
Chicago Bulls,Memphis Grizzlies,0021601009,91,0.478,0.44,0.323,0.798,48.0,22.6,14.1,8.1,4.9,-1.4,105.9,107.3,0.525,98,0.552,0.435,0.352,0.782,45.4,22.3,13.6,8.8,4.5,0.7,107.0,106.3,0.535,0,03/15/2017
Phoenix Suns,Sacramento Kings,0021601012,101,0.328,0.453,0.342,0.788,44.0,19.1,15.5,8.0,4.8,-5.0,106.4,111.1,0.543,107,0.388,0.458,0.373,0.778,42.4,23.3,15.1,8.2,4.1,-3.3,106.7,110.3,0.556,0,03/15/2017
Boston Celtics,Minnesota Timberwolves,0021601006,117,0.627,0.453,0.366,0.812,42.7,25.4,13.5,7.8,4.2,2.4,110.4,108.1,0.566,104,0.424,0.466,0.351,0.79,45.1,24.5,14.9,8.1,4.7,0.1,109.3,108.9,0.554,1,03/15/2017
LA Clippers,Milwaukee Bucks,0021601013,96,0.597,0.469,0.376,0.741,44.1,23.0,13.4,7.9,4.5,3.0,110.8,107.7,0.568,97,0.485,0.477,0.373,0.77,42.3,25.5,14.6,8.6,5.6,0.5,109.2,108.8,0.568,0,03/15/2017
Houston Rockets,Los Angeles Lakers,0021601010,139,0.687,0.462,0.362,0.765,43.9,25.2,15.0,8.3,4.4,6.8,114.6,107.9,0.584,100,0.299,0.446,0.349,0.759,44.1,20.9,15.3,8.1,4.1,-7.0,105.1,111.9,0.536,1,03/15/2017
Miami Heat,New Orleans Pelicans,0021601007,120,0.478,0.453,0.365,0.699,45.8,22.2,13.9,7.3,5.9,0.7,106.7,106.1,0.538,112,0.403,0.444,0.35,0.745,44.2,22.4,13.3,7.8,5.6,-2.8,103.3,106.0,0.534,1,03/15/2017
Detroit Pistons,Utah Jazz,0021601008,83,0.493,0.454,0.332,0.726,46.8,22.1,12.3,7.5,3.9,-0.3,106.3,106.7,0.527,97,0.627,0.465,0.369,0.758,46.4,21.2,14.8,7.3,5.1,4.5,108.8,104.2,0.564,0,03/15/2017
Indiana Pacers,Charlotte Hornets,0021601005,98,0.507,0.463,0.369,0.808,42.8,22.9,14.3,8.3,5.1,-0.9,106.7,107.6,0.555,77,0.433,0.441,0.353,0.815,45.9,23.9,12.2,6.8,5.0,0.8,107.9,107.5,0.546,1,03/15/2017
Washington Wizards,Dallas Mavericks,0021601004,107,0.621,0.475,0.376,0.787,43.4,24.0,14.3,8.7,4.2,2.3,110.1,107.9,0.564,112,0.424,0.442,0.359,0.808,41.3,21.8,12.8,8.1,4.0,-1.8,105.0,106.7,0.544,0,03/15/2017
Golden State Warriors,Orlando Magic,0021601019,122,0.791,0.49,0.38,0.791,43.9,29.8,14.5,9.5,6.6,10.7,114.3,103.8,0.594,92,0.353,0.441,0.325,0.732,44.4,22.6,13.6,7.1,5.1,-6.6,103.5,109.9,0.523,1,03/16/2017
New York Knicks,Brooklyn Nets,0021601016,110,0.397,0.447,0.358,0.782,46.7,22.1,14.4,7.3,5.9,-3.3,107.2,110.5,0.535,121,0.182,0.445,0.346,0.788,42.5,20.8,16.6,6.9,4.6,-8.3,103.5,111.7,0.553,0,03/16/2017
Cleveland Cavaliers,Utah Jazz,0021601014,91,0.667,0.47,0.392,0.748,44.7,23.2,14.0,6.9,4.2,4.6,113.7,109.2,0.582,83,0.632,0.465,0.37,0.758,46.5,21.3,14.9,7.3,5.1,4.7,108.7,104.0,0.565,1,03/16/2017
Atlanta Hawks,Memphis Grizzlies,0021601017,91,0.552,0.457,0.344,0.722,44.6,23.9,15.8,8.6,5.0,-0.5,105.2,105.5,0.545,103,0.559,0.435,0.352,0.782,45.6,22.4,13.6,8.7,4.5,0.8,107.1,106.3,0.535,0,03/16/2017
Denver Nuggets,LA Clippers,0021601018,129,0.478,0.467,0.371,0.765,46.6,25.1,15.4,7.1,4.1,0.2,111.7,111.7,0.565,114,0.588,0.469,0.373,0.741,44.1,23.0,13.5,7.8,4.5,3.0,110.7,107.6,0.568,1,03/16/2017
Toronto Raptors,Oklahoma City Thunder,0021601015,102,0.582,0.462,0.363,0.802,44.8,19.0,12.9,8.7,5.1,3.9,111.7,107.7,0.56,123,0.567,0.451,0.326,0.747,46.8,21.1,15.2,7.8,5.1,0.4,107.9,107.4,0.541,0,03/16/2017
Philadelphia 76ers,Dallas Mavericks,0021601020,116,0.358,0.442,0.346,0.762,42.9,23.7,16.9,8.4,5.3,-6.0,102.3,108.2,0.539,74,0.433,0.443,0.36,0.806,41.3,21.8,12.7,8.1,3.9,-1.7,105.2,106.7,0.545,1,03/17/2017
Los Angeles Lakers,Milwaukee Bucks,0021601027,103,0.294,0.446,0.345,0.758,43.9,20.7,15.4,8.1,4.0,-7.4,104.8,112.1,0.536,107,0.493,0.477,0.373,0.77,42.3,25.4,14.6,8.6,5.6,0.5,109.2,108.7,0.568,0,03/17/2017
Phoenix Suns,Orlando Magic,0021601026,103,0.324,0.452,0.341,0.787,44.0,19.1,15.4,8.0,4.8,-5.0,106.3,111.0,0.541,109,0.348,0.44,0.324,0.732,44.5,22.5,13.8,7.1,5.1,-6.9,103.3,110.0,0.522,0,03/17/2017
Brooklyn Nets,Boston Celtics,0021601022,95,0.194,0.446,0.345,0.789,42.6,20.8,16.6,6.9,4.5,-8.0,103.8,111.7,0.554,98,0.632,0.454,0.366,0.813,42.7,25.6,13.5,7.8,4.3,2.6,110.6,108.2,0.567,0,03/17/2017
Miami Heat,Minnesota Timberwolves,0021601025,123,0.485,0.453,0.367,0.701,45.8,22.2,13.9,7.4,5.8,0.8,106.9,106.2,0.539,105,0.418,0.465,0.35,0.791,45.1,24.5,14.8,8.1,4.7,-0.1,109.4,109.2,0.553,1,03/17/2017
Detroit Pistons,Toronto Raptors,0021601023,75,0.485,0.453,0.331,0.726,46.7,22.1,12.2,7.5,3.9,-0.5,106.0,106.7,0.526,87,0.574,0.462,0.362,0.802,44.6,18.9,12.9,8.7,5.2,3.6,111.5,108.0,0.56,0,03/17/2017
Washington Wizards,Chicago Bulls,0021601021,112,0.612,0.475,0.377,0.786,43.4,24.1,14.3,8.6,4.1,2.2,110.1,108.1,0.564,107,0.471,0.439,0.324,0.798,48.0,22.7,14.0,8.0,4.9,-1.5,105.9,107.4,0.524,1,03/17/2017
New Orleans Pelicans,Houston Rockets,0021601024,128,0.397,0.445,0.351,0.744,44.1,22.4,13.3,7.8,5.6,-2.9,103.3,106.2,0.534,112,0.691,0.463,0.362,0.763,44.0,25.3,15.0,8.4,4.4,7.3,114.8,107.6,0.586,1,03/17/2017
Golden State Warriors,Milwaukee Bucks,0021601035,117,0.794,0.491,0.38,0.787,43.9,29.8,14.5,9.6,6.6,10.9,114.4,103.6,0.594,92,0.5,0.477,0.37,0.77,42.3,25.4,14.6,8.6,5.7,0.5,109.2,108.7,0.568,1,03/18/2017
Chicago Bulls,Utah Jazz,0021601032,95,0.464,0.439,0.323,0.797,48.1,22.7,14.1,8.0,4.9,-1.5,105.9,107.5,0.525,86,0.623,0.464,0.369,0.757,46.5,21.3,14.9,7.3,5.1,4.5,108.4,103.9,0.563,1,03/18/2017
LA Clippers,Cleveland Cavaliers,0021601031,108,0.58,0.47,0.376,0.74,44.0,23.1,13.4,7.8,4.5,2.7,110.8,108.0,0.568,78,0.672,0.469,0.391,0.746,44.9,23.1,14.0,6.9,4.1,4.7,113.4,108.9,0.581,1,03/18/2017
Atlanta Hawks,Portland Trail Blazers,0021601029,97,0.544,0.456,0.343,0.723,44.6,23.9,15.8,8.5,5.1,-0.7,105.1,105.5,0.545,113,0.448,0.459,0.37,0.781,43.8,21.8,14.1,6.9,5.0,-2.1,108.9,111.0,0.558,0,03/18/2017
Denver Nuggets,Houston Rockets,0021601034,105,0.485,0.468,0.373,0.766,46.6,25.2,15.4,7.1,4.1,0.4,112.0,111.7,0.566,109,0.681,0.463,0.362,0.764,43.9,25.2,15.0,8.3,4.4,6.9,114.7,107.7,0.585,0,03/18/2017
Charlotte Hornets,Washington Wizards,0021601030,98,0.426,0.44,0.351,0.815,45.8,23.8,12.2,6.8,5.0,0.5,107.7,107.5,0.545,93,0.618,0.475,0.377,0.787,43.4,24.3,14.3,8.6,4.2,2.2,110.1,108.1,0.564,1,03/18/2017
Memphis Grizzlies,San Antonio Spurs,0021601033,104,0.565,0.435,0.353,0.783,45.6,22.5,13.6,8.7,4.5,1.0,107.1,106.2,0.535,96,0.776,0.473,0.396,0.804,45.7,25.0,14.0,8.4,6.1,8.3,110.8,102.5,0.569,1,03/18/2017
Oklahoma City Thunder,Sacramento Kings,0021601028,110,0.574,0.453,0.33,0.747,46.8,21.3,15.2,7.9,5.1,0.7,108.1,107.3,0.542,94,0.397,0.458,0.373,0.777,42.5,23.3,15.2,8.2,4.2,-3.2,106.7,110.1,0.556,1,03/18/2017
Philadelphia 76ers,Boston Celtics,0021601037,105,0.368,0.443,0.347,0.764,43.1,23.8,16.9,8.4,5.3,-5.3,102.5,107.7,0.54,99,0.638,0.453,0.364,0.812,42.8,25.5,13.5,7.7,4.3,2.6,110.5,108.0,0.566,1,03/19/2017
San Antonio Spurs,Sacramento Kings,0021601042,118,0.765,0.472,0.395,0.806,45.8,24.9,14.1,8.3,6.1,8.1,110.8,102.7,0.569,102,0.391,0.458,0.372,0.778,42.4,23.2,15.2,8.2,4.1,-3.4,106.6,110.2,0.555,1,03/19/2017
Los Angeles Lakers,Cleveland Cavaliers,0021601043,120,0.29,0.446,0.346,0.756,43.9,20.8,15.4,8.1,4.0,-7.4,104.9,112.1,0.536,125,0.662,0.468,0.388,0.745,44.8,23.0,14.0,6.8,4.1,4.2,112.9,108.9,0.579,0,03/19/2017
Brooklyn Nets,Dallas Mavericks,0021601036,104,0.191,0.445,0.345,0.789,42.6,20.8,16.5,6.9,4.6,-7.9,103.7,111.5,0.553,111,0.426,0.441,0.359,0.802,41.2,21.8,12.8,8.0,3.9,-2.3,104.7,106.9,0.543,0,03/19/2017
Miami Heat,Portland Trail Blazers,0021601041,104,0.493,0.455,0.366,0.702,45.8,22.4,14.0,7.4,5.9,1.0,107.2,106.3,0.541,115,0.456,0.459,0.37,0.782,43.9,21.8,14.2,7.0,5.1,-1.9,108.9,110.8,0.559,0,03/19/2017
Detroit Pistons,Phoenix Suns,0021601038,112,0.478,0.452,0.329,0.725,46.8,22.0,12.3,7.5,4.0,-0.7,105.7,106.5,0.524,95,0.319,0.452,0.339,0.787,44.1,19.1,15.4,8.1,4.9,-5.0,106.2,110.9,0.541,1,03/19/2017
Toronto Raptors,Indiana Pacers,0021601040,116,0.58,0.461,0.361,0.803,44.8,18.9,12.9,8.7,5.1,3.7,111.3,107.6,0.559,91,0.515,0.464,0.37,0.808,42.9,23.0,14.3,8.3,5.1,-0.6,106.7,107.4,0.556,1,03/19/2017
New Orleans Pelicans,Minnesota Timberwolves,0021601039,123,0.406,0.446,0.351,0.744,44.2,22.5,13.3,7.8,5.7,-2.6,103.6,106.2,0.536,109,0.412,0.466,0.348,0.793,44.9,24.4,14.8,8.1,4.7,-0.3,109.4,109.5,0.553,1,03/19/2017
Boston Celtics,Washington Wizards,0021601047,110,0.629,0.452,0.363,0.813,42.8,25.5,13.5,7.7,4.3,2.5,110.3,107.9,0.565,102,0.609,0.473,0.376,0.786,43.4,24.2,14.2,8.6,4.2,2.1,110.0,108.0,0.563,1,03/20/2017
LA Clippers,New York Knicks,0021601050,114,0.586,0.471,0.375,0.739,44.1,23.1,13.5,7.8,4.5,3.1,110.7,107.6,0.569,105,0.391,0.447,0.356,0.785,46.6,22.1,14.2,7.2,5.9,-3.4,107.3,110.6,0.535,1,03/20/2017
Orlando Magic,Philadelphia 76ers,0021601045,112,0.357,0.44,0.324,0.733,44.4,22.5,13.7,7.1,5.1,-6.7,103.3,109.9,0.522,109,0.377,0.443,0.348,0.763,43.1,23.9,16.9,8.4,5.3,-5.2,102.5,107.5,0.541,1,03/20/2017
Houston Rockets,Denver Nuggets,0021601048,125,0.686,0.462,0.361,0.764,44.0,25.1,15.0,8.3,4.4,6.9,114.5,107.7,0.584,124,0.478,0.467,0.372,0.764,46.6,25.2,15.4,7.1,4.1,0.4,111.9,111.7,0.566,1,03/20/2017
Indiana Pacers,Utah Jazz,0021601046,107,0.507,0.463,0.368,0.807,42.7,23.0,14.3,8.3,5.0,-1.0,106.6,107.6,0.555,100,0.614,0.463,0.368,0.756,46.6,21.2,14.9,7.3,5.2,4.3,108.3,104.0,0.562,1,03/20/2017
Charlotte Hornets,Atlanta Hawks,0021601044,105,0.435,0.44,0.351,0.813,45.7,23.8,12.1,6.9,5.0,0.6,107.6,107.4,0.545,90,0.536,0.455,0.342,0.724,44.4,23.8,15.8,8.6,5.1,-0.9,104.9,105.6,0.544,1,03/20/2017
Oklahoma City Thunder,Golden State Warriors,0021601049,95,0.58,0.453,0.33,0.747,46.8,21.3,15.2,7.9,5.1,0.9,108.2,107.2,0.543,111,0.797,0.493,0.381,0.787,43.9,29.9,14.5,9.5,6.6,11.2,114.5,103.6,0.596,0,03/20/2017
Los Angeles Lakers,LA Clippers,0021601058,109,0.286,0.447,0.347,0.756,43.9,20.9,15.3,8.1,4.0,-7.4,105.2,112.4,0.537,133,0.592,0.471,0.374,0.74,44.1,23.2,13.4,7.8,4.5,3.2,110.8,107.6,0.569,0,03/21/2017
Brooklyn Nets,Detroit Pistons,0021601052,98,0.188,0.444,0.346,0.788,42.6,20.8,16.5,6.9,4.5,-7.9,103.8,111.6,0.553,96,0.486,0.452,0.331,0.724,47.0,22.0,12.2,7.4,4.0,-0.4,105.7,106.3,0.524,1,03/21/2017
Miami Heat,Phoenix Suns,0021601053,112,0.486,0.455,0.365,0.701,45.7,22.3,13.9,7.4,5.9,0.8,107.3,106.5,0.541,97,0.314,0.45,0.338,0.785,44.1,19.1,15.3,8.1,4.9,-5.2,106.1,110.9,0.539,1,03/21/2017
Portland Trail Blazers,Milwaukee Bucks,0021601057,90,0.464,0.46,0.372,0.781,44.0,21.7,14.2,6.9,5.1,-1.7,109.2,110.8,0.56,93,0.493,0.476,0.369,0.77,42.3,25.3,14.6,8.6,5.7,0.2,109.1,109.0,0.566,0,03/21/2017
Dallas Mavericks,Golden State Warriors,0021601055,87,0.435,0.443,0.359,0.801,41.1,21.8,12.7,8.0,3.9,-2.2,104.9,107.0,0.544,112,0.8,0.492,0.382,0.787,44.0,29.8,14.5,9.5,6.6,11.2,114.5,103.5,0.596,0,03/21/2017
Minnesota Timberwolves,San Antonio Spurs,0021601056,93,0.406,0.467,0.349,0.792,44.7,24.5,14.8,8.1,4.7,-0.5,109.4,109.7,0.554,100,0.768,0.473,0.395,0.805,45.8,25.0,14.0,8.3,6.1,8.2,111.0,102.8,0.569,0,03/21/2017
Toronto Raptors,Chicago Bulls,0021601051,122,0.586,0.461,0.363,0.803,44.9,19.0,12.9,8.7,5.2,4.0,111.4,107.4,0.56,120,0.471,0.44,0.324,0.797,48.0,22.8,14.0,8.0,5.0,-1.4,105.9,107.4,0.525,1,03/21/2017
New Orleans Pelicans,Memphis Grizzlies,0021601054,95,0.414,0.447,0.353,0.744,44.2,22.6,13.3,7.8,5.6,-2.4,103.9,106.2,0.537,82,0.571,0.435,0.354,0.785,45.6,22.5,13.6,8.6,4.5,1.1,107.3,106.2,0.535,1,03/21/2017
Chicago Bulls,Detroit Pistons,0021601061,117,0.465,0.44,0.325,0.797,47.8,22.8,14.0,8.0,5.1,-1.4,106.0,107.5,0.526,95,0.479,0.451,0.33,0.723,47.1,21.9,12.2,7.4,4.0,-0.5,105.7,106.3,0.524,1,03/22/2017
Boston Celtics,Indiana Pacers,0021601060,109,0.634,0.452,0.362,0.812,42.9,25.4,13.5,7.8,4.3,2.5,110.2,107.8,0.565,100,0.514,0.463,0.37,0.809,42.8,23.0,14.2,8.3,5.1,-0.9,106.7,107.6,0.555,1,03/22/2017
Orlando Magic,Charlotte Hornets,0021601059,102,0.366,0.439,0.322,0.736,44.5,22.4,13.8,7.2,5.1,-6.6,103.3,109.7,0.521,109,0.443,0.441,0.352,0.811,45.6,23.9,12.1,6.9,5.0,0.8,107.7,107.3,0.545,0,03/22/2017
Utah Jazz,New York Knicks,0021601066,108,0.606,0.463,0.366,0.755,46.7,21.2,14.9,7.3,5.2,4.1,108.3,104.2,0.561,101,0.386,0.447,0.355,0.785,46.6,22.1,14.2,7.2,5.8,-3.4,107.3,110.7,0.535,1,03/22/2017
Sacramento Kings,Milwaukee Bucks,0021601065,98,0.386,0.458,0.373,0.778,42.4,23.3,15.1,8.2,4.1,-3.6,106.6,110.5,0.555,116,0.5,0.475,0.37,0.77,42.4,25.2,14.6,8.6,5.7,0.2,109.0,108.8,0.565,0,03/22/2017
Denver Nuggets,Cleveland Cavaliers,0021601064,126,0.471,0.468,0.373,0.767,46.6,25.2,15.4,7.1,4.0,0.3,112.0,111.8,0.567,113,0.667,0.469,0.388,0.746,44.8,22.9,13.9,6.8,4.0,4.2,113.2,109.1,0.58,1,03/22/2017
Washington Wizards,Atlanta Hawks,0021601063,104,0.6,0.473,0.373,0.786,43.4,24.2,14.3,8.5,4.2,2.0,109.8,108.0,0.562,100,0.529,0.455,0.341,0.722,44.5,23.9,15.8,8.5,5.1,-1.1,104.9,105.8,0.543,1,03/22/2017
Oklahoma City Thunder,Philadelphia 76ers,0021601062,122,0.571,0.453,0.329,0.743,46.7,21.3,15.2,7.9,5.0,0.7,108.0,107.3,0.542,97,0.371,0.442,0.346,0.766,43.1,23.9,16.8,8.5,5.4,-5.1,102.5,107.4,0.54,1,03/22/2017
San Antonio Spurs,Memphis Grizzlies,0021601070,97,0.771,0.473,0.394,0.806,45.7,25.0,14.0,8.4,6.1,8.2,111.0,102.8,0.569,90,0.563,0.434,0.352,0.784,45.5,22.5,13.6,8.6,4.5,0.9,107.0,106.1,0.535,1,03/23/2017
